time (s),temperature (C)
40.28,12.57
40.38,12.01
40.49,12.39
40.59,12.52
40.69,12.61
40.79,12.44
40.9,12.52
41.0,12.37
41.1,12.64
41.21,12.35
41.31,12.53
41.41,12.48
41.51,12.65
41.62,12.69
41.72,12.8
41.82,12.55
41.92,12.84
42.03,12.39
42.13,12.43
42.23,12.5
42.34,12.74
42.44,12.67
42.54,12.36
42.64,12.79
42.74,12.46
42.85,12.43
42.95,12.56
43.05,12.43
43.15,12.27
43.26,12.57
43.36,12.69
43.46,12.64
43.57,12.44
43.67,12.54
43.77,12.32
43.87,12.6
43.98,12.46
44.08,12.57
44.18,12.34
44.28,12.56
44.39,12.41
44.49,12.07
44.59,12.47
44.69,12.06
44.8,12.11
44.9,12.37
45.0,12.38
45.11,12.12
45.21,12.34
45.31,12.27
45.41,12.29
45.52,12.29
45.62,12.21
45.72,11.91
45.82,12.27
45.93,12.2
46.03,12.2
46.13,12.05
46.23,12.34
46.34,11.97
46.44,12.0
46.54,11.66
46.65,11.92
46.75,11.9
46.85,11.85
46.95,12.0
47.06,11.85
47.16,11.99
47.26,11.83
47.36,11.96
47.47,11.79
47.57,12.34
47.67,11.65
47.77,11.63
47.88,11.84
47.98,11.72
48.08,11.88
48.18,12.01
48.29,11.84
48.39,11.95
48.49,11.99
48.59,11.66
48.7,11.68
48.8,11.69
48.9,11.7
49.01,11.72
49.11,11.52
49.21,11.62
49.31,11.7
49.42,11.69
49.52,11.65
49.62,11.89
49.72,11.72
49.83,11.85
49.93,11.81
50.03,11.83
50.13,11.8
50.24,11.91
50.34,11.64
50.44,11.71
50.54,11.82
50.65,11.77
50.75,11.8
50.85,11.66
50.96,11.31
51.06,11.94
51.16,12.02
51.26,12.07
51.37,11.91
51.47,12.18
51.57,11.87
51.67,11.82
51.78,12.04
51.88,11.85
51.98,12.35
52.08,12.22
52.19,12.04
52.29,12.07
52.39,12.08
52.49,11.9
52.6,12.13
52.7,12.17
52.8,11.99
52.9,12.0
53.01,11.98
53.11,12.29
53.21,12.07
53.31,11.92
53.42,12.35
53.52,12.03
53.62,12.02
53.73,12.25
53.83,12.36
53.93,12.13
54.03,12.21
54.14,12.14
54.24,12.23
54.34,12.19
54.45,12.27
54.55,12.12
54.65,12.21
54.75,12.16
54.86,12.14
54.96,12.26
55.06,12.24
55.16,12.07
55.27,12.21
55.37,12.29
55.47,11.95
55.57,12.18
55.68,12.32
55.78,12.3
55.88,12.07
55.98,12.13
56.09,12.32
56.19,12.24
56.29,12.23
56.39,12.2
56.5,12.05
56.6,12.29
56.7,12.05
56.81,12.26
56.91,11.88
57.01,12.09
57.11,12.21
57.22,11.91
57.32,12.29
57.42,12.09
57.52,12.06
57.63,11.84
57.73,12.11
57.83,11.79
57.93,12.21
58.04,11.77
58.14,12.01
58.24,11.77
58.34,11.87
58.45,12.08
58.55,11.7
58.65,11.94
58.76,11.93
58.86,11.85
58.96,11.79
59.06,11.77
59.17,11.92
59.27,11.85
59.37,11.91
59.47,11.77
59.58,11.84
59.68,11.86
59.78,11.98
59.88,11.87
59.99,11.77
60.09,11.92
60.19,11.8
60.29,11.84
60.4,11.92
60.5,11.85
60.6,11.69
60.7,11.93
60.81,11.92
60.91,11.62
61.01,12.02
61.12,11.92
61.22,12.03
61.32,11.92
61.42,11.99
61.53,11.79
61.63,11.81
61.73,11.88
61.83,11.79
61.94,12.02
62.04,11.89
62.14,11.88
62.24,11.83
62.35,11.74
62.45,11.97
62.55,12.16
62.65,11.97
62.76,12.29
62.86,11.85
62.96,12.03
63.06,12.22
63.17,12.14
63.27,11.97
63.37,12.21
63.47,11.95
63.58,12.03
63.68,12.38
63.78,11.92
63.89,12.24
63.99,12.04
64.09,12.07
64.19,12.17
64.3,12.19
64.4,12.11
64.5,12.01
64.61,12.31
64.71,12.1
64.81,11.93
64.91,12.05
65.01,12.03
65.12,11.82
65.22,12.03
65.32,11.99
65.43,12.19
65.53,12.22
65.63,12.07
65.73,11.93
65.84,11.86
65.94,12.48
66.04,12.1
66.14,12.05
66.25,11.95
66.35,12.07
66.45,11.73
66.55,11.98
66.66,12.03
66.76,11.92
66.86,13.23
66.96,12.07
67.07,12.01
67.17,12.0
67.27,12.26
67.38,12.07
67.48,12.03
67.58,11.92
67.68,11.73
67.79,12.11
67.89,12.02
67.99,11.87
68.09,11.94
68.2,12.02
68.3,11.95
68.4,12.02
68.5,11.92
68.61,11.94
68.71,11.99
68.81,11.81
68.91,12.09
69.02,11.78
69.12,11.82
69.22,11.91
69.32,11.9
69.43,11.86
69.53,11.99
69.63,11.78
69.74,11.77
69.84,11.91
69.94,11.97
70.04,11.88
70.15,11.99
70.25,11.88
70.35,11.93
70.45,11.79
70.56,12.14
70.66,11.87
70.76,11.79
70.86,12.02
70.97,11.85
71.07,11.85
71.17,11.96
71.27,11.96
71.38,11.77
71.48,11.69
71.58,12.21
71.69,11.9
71.79,12.01
71.89,12.02
71.99,11.81
72.1,11.82
72.2,11.88
72.3,12.0
72.4,12.02
72.51,11.99
72.61,12.42
72.71,12.17
72.81,11.98
72.92,13.16
73.02,12.02
73.12,11.9
73.23,11.96
73.33,12.39
73.43,12.05
73.53,12.13
73.63,12.51
73.74,12.16
73.84,11.97
73.94,12.3
74.05,12.26
74.15,12.12
74.25,12.1
74.35,12.18
74.46,12.05
74.56,12.01
74.66,12.23
74.76,11.87
74.87,11.9
74.97,12.2
75.07,12.43
75.18,11.92
75.28,11.82
75.38,12.32
75.48,12.03
75.59,11.9
75.69,11.93
75.79,12.12
75.89,11.97
76.0,12.07
76.1,11.91
76.2,12.18
76.3,11.99
76.41,11.85
76.51,12.09
76.61,11.89
76.71,11.88
76.82,11.99
76.92,11.96
77.02,11.87
77.12,12.11
77.23,11.85
77.33,11.91
77.43,11.86
77.54,12.16
77.64,11.97
77.74,11.99
77.84,12.14
77.95,12.11
78.05,11.78
78.15,11.75
78.25,11.93
78.36,11.71
78.46,11.93
78.56,12.07
78.66,11.81
78.77,11.87
78.87,11.98
78.97,11.99
79.07,12.21
79.18,11.89
79.28,11.89
79.38,11.99
79.48,11.91
79.59,12.39
79.69,12.07
79.79,11.92
79.9,12.16
80.0,11.95
80.1,12.08
80.2,12.07
80.31,11.84
80.41,11.91
80.51,11.93
80.61,12.19
80.72,12.05
80.82,12.02
80.92,11.92
81.03,11.77
81.13,11.92
81.23,13.0
81.33,11.92
81.44,11.94
81.54,11.99
81.64,12.08
81.74,11.99
81.85,11.82
81.95,11.83
82.05,12.07
82.15,12.13
82.26,12.02
82.36,11.92
82.46,11.81
82.56,12.2
82.67,11.95
82.77,11.79
82.87,12.19
82.97,11.88
83.08,11.63
83.18,12.2
83.28,11.69
83.39,11.98
83.49,11.92
83.59,12.24
83.69,11.72
83.8,12.28
83.9,11.99
84.0,11.98
84.1,12.05
84.21,11.83
84.31,11.77
84.41,11.76
84.51,12.07
84.62,11.8
84.72,11.84
84.82,11.76
84.93,12.22
85.03,11.9
85.13,11.86
85.23,11.79
85.34,11.76
85.44,12.06
85.54,11.54
85.64,12.1
85.75,11.78
85.85,11.8
85.95,12.01
86.05,11.77
86.16,11.97
86.26,11.6
86.36,12.19
86.46,11.99
86.57,11.86
86.67,11.72
86.77,11.9
86.87,12.14
86.98,11.97
87.08,12.05
87.18,11.83
87.29,11.99
87.39,12.28
87.49,11.85
87.59,12.09
87.7,12.04
87.8,11.99
87.9,12.34
88.0,11.79
88.11,12.04
88.21,12.12
88.31,12.16
88.41,11.99
88.52,12.11
88.62,12.07
88.72,12.22
88.82,12.03
88.93,11.81
89.03,12.17
89.13,12.29
89.24,12.15
89.34,11.9
89.44,12.32
89.54,12.1
89.65,11.99
89.75,12.0
89.85,12.28
89.95,12.06
90.06,12.05
90.16,11.7
90.26,11.85
90.36,11.99
90.47,12.04
90.57,12.08
90.67,12.1
90.77,12.07
90.88,12.5
90.98,12.14
91.08,12.14
91.19,12.31
91.29,12.09
91.39,12.25
91.49,12.15
91.6,11.95
91.7,12.06
91.8,12.15
91.9,12.0
92.01,12.17
92.11,12.22
92.21,12.01
92.31,12.14
92.42,11.94
92.52,11.92
92.62,12.04
92.72,11.88
92.83,12.06
92.93,12.07
93.03,11.96
93.13,12.21
93.24,12.0
93.34,11.86
93.44,11.94
93.55,11.95
93.65,11.83
93.75,11.86
93.85,11.79
93.96,11.75
94.06,12.05
94.16,11.85
94.26,11.97
94.37,12.0
94.47,11.84
94.57,11.99
94.68,11.92
94.78,11.7
94.88,11.97
94.98,11.69
95.08,11.69
95.19,11.77
95.29,11.81
95.39,11.92
95.5,11.96
95.6,12.15
95.7,11.92
95.8,11.77
95.91,12.07
96.01,11.94
96.11,11.7
96.21,11.89
96.32,11.99
96.42,11.85
96.52,11.78
96.62,11.95
96.73,12.06
96.83,11.88
96.93,11.92
97.04,11.89
97.14,11.88
97.24,11.79
97.34,12.01
97.45,11.76
97.55,11.9
97.65,11.83
97.75,12.05
97.86,12.01
97.96,11.91
98.06,11.91
98.16,11.99
98.27,11.79
98.37,12.08
98.47,12.14
98.57,12.01
98.68,12.09
98.78,11.92
98.88,12.01
98.98,12.11
99.09,12.11
99.19,12.1
99.29,12.21
99.4,12.0
99.5,12.22
99.6,12.17
99.7,12.32
99.81,12.08
99.91,12.08
100.01,12.16
100.11,12.0
100.22,12.14
100.32,11.79
100.42,12.21
100.52,12.0
100.63,11.72
100.73,12.11
100.83,12.0
100.94,12.25
101.04,12.29
101.14,11.96
101.24,12.21
101.35,12.1
101.45,12.4
101.55,12.2
101.65,12.21
101.76,12.28
101.86,12.2
101.96,12.23
102.07,12.16
102.17,12.07
102.27,12.1
102.37,11.92
102.48,12.04
102.58,12.14
102.68,11.83
102.78,12.11
102.89,12.24
102.99,11.99
103.09,11.71
103.19,12.03
103.3,11.89
103.4,12.07
103.5,11.82
103.61,11.89
103.71,12.02
103.81,11.95
103.91,11.88
104.02,11.98
104.12,12.14
104.22,11.93
104.32,12.17
104.43,11.98
104.53,12.07
104.63,11.65
104.73,11.99
104.84,11.65
104.94,11.92
105.04,12.21
105.15,11.64
105.25,12.01
105.35,11.86
105.45,11.86
105.56,11.91
105.66,11.92
105.76,12.08
105.86,11.83
105.97,12.19
106.07,11.92
106.17,12.09
106.27,11.91
106.38,12.1
106.48,11.92
106.58,12.04
106.69,11.98
106.79,11.95
106.89,11.56
106.99,12.07
107.1,11.81
107.2,12.01
107.3,11.77
107.4,11.86
107.51,12.03
107.61,11.88
107.71,11.73
107.81,11.89
107.92,11.74
108.02,11.91
108.12,11.62
108.23,11.92
108.33,12.03
108.43,11.93
108.53,12.04
108.64,11.86
108.74,12.18
108.84,12.07
108.94,12.81
109.05,11.87
109.15,11.92
109.25,11.92
109.36,11.76
109.46,12.02
109.56,12.08
109.66,11.84
109.77,11.87
109.87,11.79
109.97,12.41
110.07,11.93
110.18,11.97
110.28,12.0
110.38,11.75
110.48,12.07
110.59,11.94
110.69,12.16
110.79,12.06
110.89,11.82
111.0,11.81
111.1,11.99
111.2,11.71
111.31,12.18
111.41,12.19
111.51,12.07
111.61,12.14
111.72,12.5
111.82,11.98
111.92,12.22
112.02,12.06
112.13,11.88
112.23,12.3
112.33,12.13
112.44,12.09
112.54,12.37
112.64,12.25
112.74,12.03
112.85,12.1
112.95,12.11
113.05,12.07
113.15,12.29
113.26,11.99
113.36,12.06
113.46,12.23
113.56,12.1
113.67,12.1
113.77,11.91
113.87,11.8
113.98,11.9
114.08,12.12
114.18,11.94
114.28,12.27
114.39,12.14
114.49,11.77
114.59,12.21
114.69,12.01
114.8,11.91
114.9,12.08
115.0,11.95
115.1,12.07
115.21,12.03
115.31,11.92
115.41,12.0
115.52,12.33
115.62,12.07
115.72,11.98
115.82,12.33
115.93,11.99
116.03,12.21
116.13,11.85
116.23,11.99
116.34,12.17
116.44,12.09
116.54,11.77
116.64,12.16
116.75,12.15
116.85,11.95
116.95,12.13
117.06,12.08
117.16,11.88
117.26,12.07
117.36,12.05
117.47,11.69
117.57,12.14
117.67,11.74
117.77,12.01
117.88,11.88
117.98,11.87
118.08,11.78
118.18,11.85
118.29,11.8
118.39,12.75
118.49,11.95
118.6,11.85
118.7,11.87
118.8,11.89
118.9,11.89
119.01,11.97
119.11,11.92
119.21,12.16
119.31,11.81
119.42,11.93
119.52,11.76
119.62,11.99
119.73,11.89
119.83,11.88
119.93,11.77
120.03,11.89
120.14,11.9
120.24,11.99
120.34,11.73
120.44,11.6
120.55,12.01
120.65,11.92
120.75,11.94
120.86,12.0
120.96,12.03
121.06,12.14
121.16,12.07
121.27,12.24
121.37,12.25
121.47,11.76
121.57,12.07
121.68,12.25
121.78,11.91
121.88,12.77
121.98,12.1
122.09,11.83
122.19,12.03
122.29,11.92
122.39,12.13
122.5,12.09
122.6,12.04
122.7,11.9
122.81,12.13
122.91,11.68
123.01,11.93
123.11,11.93
123.22,11.84
123.32,11.97
123.42,11.88
123.52,11.9
123.63,12.05
123.73,11.99
123.83,11.88
123.93,11.64
124.04,11.99
124.14,11.99
124.24,11.95
124.35,11.93
124.45,12.22
124.55,11.73
124.65,11.89
124.76,11.88
124.86,11.84
124.96,11.94
125.06,11.92
125.17,12.07
125.27,11.83
125.37,11.96
125.47,11.77
125.58,11.77
125.68,12.07
125.78,11.87
125.89,11.98
125.99,11.77
126.09,11.97
126.19,12.32
126.3,12.14
126.4,12.11
126.5,12.11
126.6,12.17
126.71,12.08
126.81,12.15
126.91,12.0
127.01,12.09
127.12,12.0
127.22,11.89
127.32,12.04
127.43,12.09
127.53,12.14
127.63,12.43
127.73,12.14
127.84,12.13
127.94,12.06
128.04,12.07
128.15,12.09
128.25,12.02
128.35,12.07
128.45,11.93
128.56,12.24
128.66,12.05
128.76,11.96
128.86,12.04
128.97,11.87
129.07,11.99
129.17,11.96
129.27,11.61
129.38,11.98
129.48,12.12
129.58,11.85
129.69,12.34
129.79,11.71
129.89,11.8
129.99,12.16
130.1,11.76
130.2,11.64
130.3,11.89
130.4,11.85
130.51,11.85
130.61,11.85
130.71,11.97
130.81,11.93
130.92,12.03
131.02,12.05
131.12,11.83
131.23,11.97
131.33,11.72
131.43,11.81
131.53,11.97
131.64,12.02
131.74,11.92
131.84,12.11
131.94,11.93
132.05,12.08
132.15,11.97
132.25,11.79
132.36,12.0
132.46,12.52
132.56,11.89
132.66,11.99
132.77,12.06
132.87,11.84
132.97,12.04
133.07,12.07
133.18,12.28
133.28,11.86
133.38,11.9
133.48,11.95
133.59,11.9
133.69,11.81
133.79,12.06
133.9,11.97
134.0,12.15
134.1,12.08
134.2,11.98
134.3,11.86
134.41,12.09
134.51,11.99
134.61,12.01
134.72,12.07
134.82,12.07
134.92,11.88
135.02,12.21
135.13,12.02
135.23,11.92
135.33,11.99
135.44,12.01
135.54,12.32
135.64,12.21
135.74,12.01
135.85,12.03
135.95,12.12
136.05,11.87
136.15,12.14
136.26,12.26
136.36,12.28
136.46,12.35
136.56,11.8
136.67,11.69
136.77,11.99
136.87,11.84
136.98,12.26
137.08,12.07
137.18,12.05
137.28,12.12
137.38,11.98
137.49,11.9
137.59,12.04
137.69,11.91
137.8,11.81
137.9,12.11
138.0,12.04
138.1,12.07
138.21,11.99
138.31,12.18
138.41,12.12
138.52,12.11
138.62,11.75
138.72,12.06
138.82,12.19
138.93,12.0
139.03,12.07
139.13,12.19
139.23,11.81
139.34,12.12
139.44,12.04
139.54,11.99
139.64,12.16
139.75,12.03
139.85,11.95
139.95,12.03
140.05,11.9
140.16,11.79
140.26,11.64
140.36,12.16
140.47,12.12
140.57,12.08
140.67,11.97
140.77,11.96
140.88,11.82
140.98,11.85
141.08,12.12
141.19,12.04
141.29,12.13
141.39,12.29
141.49,11.64
141.6,11.95
141.7,12.07
141.8,11.77
141.9,12.13
142.01,11.95
142.11,11.91
142.21,11.86
142.31,11.94
142.42,11.99
142.52,11.99
142.62,11.86
142.73,12.09
142.83,12.08
142.93,12.04
143.03,11.89
143.13,11.99
143.24,11.93
143.34,11.93
143.44,12.07
143.55,11.6
143.65,12.05
143.75,12.02
143.85,11.91
143.96,12.0
144.06,11.92
144.16,11.85
144.27,12.19
144.37,12.02
144.47,12.14
144.57,12.01
144.68,12.38
144.78,11.73
144.88,11.86
144.98,11.85
145.09,11.9
145.19,11.88
145.29,11.97
145.39,11.8
145.5,11.89
145.6,12.03
145.7,12.23
145.8,12.16
145.91,12.11
146.01,11.96
146.11,12.05
146.22,12.02
146.32,11.97
146.42,12.07
146.52,12.06
146.63,11.81
146.73,11.96
146.83,12.22
146.93,12.2
147.04,12.13
147.14,11.95
147.24,12.05
147.35,12.04
147.45,12.03
147.55,11.88
147.65,11.89
147.76,12.08
147.86,11.92
147.96,11.95
148.06,11.89
148.17,11.91
148.27,12.0
148.37,12.1
148.47,11.94
148.58,11.92
148.68,12.1
148.78,11.91
148.88,11.89
148.99,12.12
149.09,11.77
149.19,11.99
149.3,12.92
149.4,12.09
149.5,12.2
149.6,11.89
149.71,11.91
149.81,11.81
149.91,11.78
150.01,11.85
150.12,11.83
150.22,11.93
150.32,11.91
150.43,11.99
150.53,11.65
150.63,12.09
150.73,12.07
150.84,11.85
150.94,12.13
151.04,11.85
151.14,12.14
151.25,11.78
151.35,12.13
151.45,11.71
151.55,11.82
151.66,11.72
151.76,12.06
151.86,11.93
151.97,11.74
152.07,12.04
152.17,12.14
152.27,11.9
152.38,11.97
152.48,11.94
152.58,11.54
152.68,11.85
152.79,12.29
152.89,11.86
152.99,12.18
153.1,12.05
153.2,12.07
153.3,12.43
153.4,12.1
153.51,12.05
153.61,11.9
153.71,12.21
153.81,12.03
153.92,12.13
154.02,12.07
154.12,12.21
154.22,12.1
154.33,12.01
154.43,12.14
154.53,12.29
154.63,11.92
154.74,12.07
