time (s),temperature (C)
21.09,14.49
21.19,14.45
21.3,14.76
21.4,14.59
21.5,14.58
21.6,14.35
21.71,14.5
21.81,14.55
21.91,14.44
22.02,14.32
22.12,14.32
22.22,14.29
22.32,14.25
22.43,14.22
22.53,14.32
22.63,14.09
22.73,14.12
22.84,14.12
22.94,13.94
23.04,14.01
23.14,13.93
23.25,13.98
23.35,13.71
23.45,13.57
23.55,13.56
23.66,13.66
23.76,13.53
23.86,13.55
23.96,13.42
24.07,13.54
24.17,13.52
24.27,13.38
24.37,13.65
24.48,13.35
24.58,13.46
24.68,13.27
24.78,13.13
24.89,13.52
24.99,13.36
25.09,13.43
25.2,13.27
25.3,13.12
25.4,13.26
25.5,13.35
25.61,12.93
25.71,12.73
25.81,12.94
25.91,12.81
26.02,12.89
26.12,12.66
26.22,12.98
26.32,12.61
26.43,13.02
26.53,12.63
26.63,12.82
26.73,12.42
26.84,12.56
26.94,12.63
27.04,12.69
27.15,12.41
27.25,12.29
27.35,12.4
27.45,12.29
27.56,12.32
27.66,12.5
27.76,12.15
27.86,12.33
27.97,12.09
28.07,12.2
28.17,11.95
28.27,12.03
28.38,11.96
28.48,11.85
28.58,12.12
28.68,11.9
28.79,11.85
28.89,11.77
28.99,11.87
29.09,11.86
29.2,11.85
29.3,11.7
29.4,11.89
29.51,11.68
29.61,11.6
29.71,11.71
29.81,11.53
29.92,11.73
30.02,11.85
30.12,11.7
30.22,11.72
30.33,11.83
30.43,11.88
30.53,11.7
30.63,11.75
30.74,11.62
30.84,11.79
30.94,11.43
31.04,11.72
31.15,11.5
31.25,11.67
31.35,11.72
31.46,11.63
31.56,11.84
31.66,11.5
31.76,11.69
31.87,11.59
31.97,11.5
32.07,11.64
32.18,11.33
32.28,11.49
32.38,11.63
32.48,11.9
32.59,11.61
32.69,11.75
32.79,11.52
32.89,11.84
33.0,11.76
33.1,11.9
33.2,11.92
33.3,11.7
33.4,11.77
33.51,11.87
33.61,11.94
33.71,11.89
33.82,12.0
33.92,11.76
34.02,12.22
34.12,11.9
34.23,11.75
34.33,12.22
34.43,11.91
34.54,12.09
34.64,12.02
34.74,12.14
34.84,12.27
34.95,12.19
35.05,12.41
35.15,12.2
35.25,12.09
35.36,12.34
35.46,12.36
35.56,12.18
35.66,12.28
35.77,12.27
35.87,12.16
35.97,12.36
36.07,12.2
36.18,12.41
36.28,12.32
36.38,12.12
36.49,12.36
36.59,12.31
36.69,12.0
36.79,12.29
36.9,12.46
37.0,12.6
37.1,12.14
37.2,12.41
37.31,12.38
37.41,12.13
37.51,12.21
37.61,12.56
37.72,12.34
37.82,12.37
37.92,12.34
38.02,12.18
38.13,12.24
38.23,12.48
38.33,12.02
38.43,12.21
38.54,12.29
38.64,12.28
38.74,12.13
38.85,12.22
38.95,12.04
39.05,12.18
39.15,12.31
39.26,12.14
39.36,12.08
39.46,12.29
39.56,12.17
39.67,12.38
39.77,12.24
39.87,12.07
39.97,11.99
40.08,12.01
40.18,12.18
40.28,12.29
40.38,12.04
40.49,12.02
40.59,12.21
40.69,12.11
40.79,11.99
40.9,12.29
41.0,12.07
41.1,12.09
41.21,12.04
41.31,12.05
41.41,12.03
41.51,12.14
41.62,11.9
41.72,11.91
41.82,11.93
41.92,12.03
42.03,11.7
42.13,11.98
42.23,11.7
42.34,11.92
42.44,11.97
42.54,11.87
42.64,11.92
42.74,11.93
42.85,12.42
42.95,12.02
43.05,12.05
43.15,12.05
43.26,11.68
43.36,11.7
43.46,12.1
43.57,11.96
43.67,11.59
43.77,11.79
43.87,11.6
43.98,11.91
44.08,11.7
44.18,11.66
44.28,11.39
44.39,11.79
44.49,11.76
44.59,11.79
44.7,11.62
44.8,11.66
44.9,11.89
45.0,11.75
45.11,11.81
45.21,11.65
45.31,11.78
45.41,11.43
45.52,11.69
45.62,11.83
45.72,11.75
45.82,11.74
45.93,11.9
46.03,11.94
46.13,11.98
46.23,12.32
46.34,12.32
46.44,11.74
46.54,11.48
46.65,12.01
46.75,11.85
46.85,11.92
46.95,12.11
47.06,11.78
47.16,12.05
47.26,12.06
47.36,12.3
47.47,12.09
47.57,13.42
47.67,11.98
47.77,12.31
47.88,12.36
47.98,12.05
48.08,12.09
48.18,12.09
48.29,12.29
48.39,12.08
48.49,11.91
48.59,12.59
48.7,12.38
48.8,12.28
48.9,12.14
49.01,11.93
49.11,12.34
49.21,12.12
49.31,12.32
49.42,12.16
49.52,12.09
49.62,12.08
49.72,12.52
49.83,12.27
49.93,12.19
50.03,12.07
50.13,12.06
50.24,12.11
50.34,12.29
50.44,12.2
50.54,12.15
50.65,12.31
50.75,12.18
50.85,12.03
50.96,12.14
51.06,11.76
51.16,12.23
51.26,12.08
51.37,11.87
51.47,12.31
51.57,12.03
51.67,12.24
51.78,12.07
51.88,11.91
51.98,11.92
52.08,11.91
52.19,12.08
52.29,12.12
52.39,12.08
52.49,12.05
52.6,11.85
52.7,11.84
52.8,11.85
52.9,11.96
53.01,11.82
53.11,11.92
53.21,11.95
53.31,11.98
53.42,12.14
53.52,12.0
53.62,12.23
53.73,12.22
53.83,12.02
53.93,11.91
54.03,11.96
54.14,11.9
54.24,13.01
54.34,12.03
54.45,11.77
54.55,11.77
54.65,12.23
54.75,11.88
54.86,12.0
54.96,11.85
55.06,12.07
55.16,11.79
55.27,11.91
55.37,11.6
55.47,11.9
55.57,11.88
55.68,11.67
55.78,11.8
55.88,13.05
55.98,11.57
56.09,11.86
56.19,12.01
56.29,12.07
56.39,12.01
56.5,11.7
56.6,11.9
56.7,11.78
56.81,11.63
56.91,11.65
57.01,11.82
57.11,12.0
57.22,11.84
57.32,11.67
57.42,11.58
57.52,11.73
57.63,11.77
57.73,11.88
57.83,11.97
57.93,11.89
58.04,11.83
58.14,11.71
58.24,12.05
58.34,11.87
58.45,11.92
58.55,11.76
58.65,11.83
58.76,11.96
58.86,11.85
58.96,11.92
59.06,12.09
59.17,11.9
59.27,11.99
59.37,11.88
59.47,12.23
59.58,12.02
59.68,12.14
59.78,12.06
59.88,12.1
59.99,12.14
60.09,12.15
60.19,12.21
60.29,12.5
60.4,12.07
60.5,12.14
60.6,12.06
60.7,12.14
60.81,12.07
60.91,12.15
61.01,12.09
61.12,12.21
61.22,12.09
61.32,11.86
61.42,12.15
61.53,12.52
61.63,12.27
61.73,12.0
61.83,11.91
61.94,12.29
62.04,11.87
62.14,12.07
62.24,12.17
62.35,11.89
62.45,12.24
62.55,11.94
62.65,11.98
62.76,12.15
62.86,12.17
62.96,11.9
63.06,12.43
63.17,11.94
63.27,12.07
63.37,11.96
63.47,12.24
63.58,11.92
63.68,12.1
63.78,11.99
63.89,12.28
63.99,11.87
64.09,12.1
64.19,12.28
64.3,11.98
64.4,12.22
64.5,12.21
64.61,12.21
64.71,12.11
64.81,12.1
64.91,11.95
65.01,12.28
65.12,12.09
65.22,12.03
65.32,12.08
65.43,11.89
65.53,12.05
65.63,11.9
65.73,12.04
65.84,11.85
65.94,11.79
66.04,12.36
66.14,11.94
66.25,12.26
66.35,12.0
66.45,12.05
66.55,11.71
66.66,11.92
66.76,11.92
66.86,11.99
66.96,13.1
67.07,12.04
67.17,12.0
67.27,11.98
67.38,11.95
67.48,11.89
67.58,12.02
67.68,11.85
67.79,11.91
67.89,13.1
67.99,12.12
68.09,11.88
68.2,11.8
68.3,12.26
68.4,11.92
68.5,12.03
68.61,11.77
68.71,11.99
68.81,11.87
68.91,11.97
69.02,11.78
69.12,11.95
69.22,11.77
69.32,11.85
69.43,11.73
69.53,11.99
69.63,11.69
69.74,11.84
69.84,11.42
69.94,11.7
70.04,11.64
70.15,12.02
70.25,11.95
70.35,11.86
70.45,11.69
70.56,11.77
70.66,11.84
70.76,12.09
70.86,11.65
70.97,11.85
71.07,11.82
71.17,11.9
71.27,11.65
71.38,11.87
71.48,11.85
71.58,11.81
71.69,11.86
71.79,11.93
71.89,12.14
71.99,11.87
72.1,12.07
72.2,11.96
72.3,11.97
72.4,12.4
72.51,11.95
72.61,11.72
72.71,12.27
72.81,12.25
72.92,11.76
73.02,12.08
73.12,11.72
73.23,12.31
73.33,12.05
73.43,11.99
73.53,11.93
73.64,12.16
73.74,12.17
73.84,12.14
73.94,11.95
74.05,12.18
74.15,12.2
74.25,12.39
74.35,12.45
74.46,12.16
74.56,12.27
74.66,12.15
74.76,12.02
74.87,11.95
74.97,12.05
75.07,12.17
75.18,12.26
75.28,12.12
75.38,12.21
75.48,12.21
75.59,12.14
75.69,12.34
75.79,12.31
75.89,12.41
76.0,12.28
76.1,12.21
76.2,12.21
76.3,12.0
76.41,11.79
76.51,12.25
76.61,12.08
76.71,12.04
76.82,12.17
76.92,12.22
77.02,12.26
77.12,11.95
77.23,12.15
77.33,11.99
77.43,12.09
77.54,12.09
77.64,12.07
77.74,12.04
77.84,12.02
77.95,12.05
78.05,11.96
78.15,11.87
78.25,12.14
78.36,11.92
78.46,12.02
78.56,11.97
78.66,12.14
78.77,11.75
78.87,12.0
78.97,12.04
79.07,11.77
79.18,12.21
79.28,11.99
79.38,11.86
79.48,11.93
79.59,11.85
79.69,11.81
79.79,11.84
79.9,12.93
80.0,11.62
80.1,11.81
80.2,11.92
80.31,12.77
80.41,12.14
80.51,11.83
80.61,11.84
80.72,11.75
80.82,11.85
80.92,11.92
81.03,11.73
81.13,11.75
81.23,11.86
81.33,11.77
81.43,11.54
81.54,11.81
81.64,11.67
81.74,11.85
81.85,12.1
81.95,11.39
82.05,11.79
82.15,11.86
82.26,12.01
82.36,11.86
82.46,11.62
82.56,11.92
82.67,11.84
82.77,11.75
82.87,11.94
82.97,11.91
83.08,11.77
83.18,12.15
83.28,12.2
83.39,11.68
83.49,12.19
83.59,11.93
83.69,12.16
83.8,11.97
83.9,12.27
84.0,11.96
84.1,12.13
84.21,12.14
84.31,11.94
84.41,12.14
84.51,11.97
84.62,12.03
84.72,11.86
84.82,12.21
84.93,12.11
85.03,12.04
85.13,11.94
85.23,13.43
85.34,12.3
85.44,12.21
85.54,12.19
85.64,12.3
85.75,12.25
85.85,11.99
85.95,11.8
86.05,12.24
86.16,12.25
86.26,12.14
86.36,11.87
86.46,12.39
86.57,12.31
86.67,12.07
86.77,12.1
86.87,12.24
86.98,12.13
87.08,11.94
87.18,12.19
87.29,12.17
87.39,12.2
87.49,12.32
87.59,11.99
87.7,12.01
87.8,12.22
87.9,12.11
88.0,12.07
88.11,12.15
88.21,12.26
88.31,12.07
88.41,11.89
88.52,11.97
88.62,11.94
88.72,11.94
88.82,12.1
88.93,11.84
89.03,12.07
89.13,12.07
89.23,12.27
89.34,12.08
89.44,12.07
89.54,11.87
89.65,11.92
89.75,12.09
89.85,11.75
89.95,11.66
90.06,11.91
90.16,11.77
90.26,11.66
90.36,12.07
90.47,11.87
90.57,11.97
90.67,11.93
90.77,11.79
90.88,11.85
90.98,11.76
91.08,11.85
91.19,12.05
91.29,12.06
91.39,11.81
91.49,12.05
91.59,11.77
91.7,11.92
91.8,11.82
91.9,11.85
92.01,12.01
92.11,11.9
92.21,12.14
92.31,11.83
92.42,12.17
92.52,12.07
92.62,11.97
92.72,12.03
92.83,11.92
92.93,11.94
93.03,11.85
93.13,11.97
93.24,12.21
93.34,11.98
93.44,11.96
93.55,11.94
93.65,12.26
93.75,11.62
93.85,11.86
93.96,11.99
94.06,11.86
94.16,11.97
94.26,11.85
94.37,12.07
94.47,11.65
94.57,11.79
94.67,12.21
94.78,12.04
94.88,11.89
94.98,11.66
95.08,12.03
95.19,11.88
95.29,12.01
95.39,11.92
95.5,11.95
95.6,12.1
95.7,11.9
95.8,12.0
95.91,11.95
96.01,11.96
96.11,12.15
96.21,12.03
96.32,11.96
96.42,12.03
96.52,12.38
96.62,11.9
96.73,11.88
96.83,12.23
96.93,11.93
97.04,12.4
97.14,12.07
97.24,12.39
97.34,12.15
97.44,12.07
97.55,11.93
97.65,12.09
97.75,12.13
97.86,12.07
97.96,11.9
98.06,12.18
98.16,12.04
98.27,11.9
98.37,12.25
98.47,12.14
98.57,12.08
98.68,12.06
98.78,12.23
98.88,12.09
98.98,11.97
99.09,11.89
99.19,11.77
99.29,12.12
99.4,12.06
99.5,11.9
99.6,11.99
99.7,11.78
99.81,11.89
99.91,12.04
100.01,11.71
100.11,12.23
100.22,11.91
100.32,11.78
100.42,11.95
100.52,12.08
100.63,12.04
100.73,12.01
100.83,12.08
100.93,12.15
101.04,11.87
101.14,12.08
101.24,12.35
101.35,11.94
101.45,12.15
101.55,11.8
101.65,12.19
101.76,11.92
101.86,11.85
101.96,12.07
102.06,12.2
102.17,12.15
102.27,11.9
102.37,11.86
102.47,12.24
102.58,11.88
102.68,12.29
102.78,12.07
102.89,11.99
102.99,12.07
103.09,11.99
103.19,11.86
103.3,12.93
103.4,12.11
103.5,12.07
103.61,11.99
103.71,11.93
103.81,11.9
103.91,11.93
104.01,11.83
104.12,12.21
104.22,11.92
104.32,12.02
104.43,11.74
104.53,11.98
104.63,11.87
104.73,11.89
104.84,11.77
104.94,11.9
105.04,11.88
105.14,11.96
105.25,11.84
105.35,12.07
105.45,12.01
105.55,12.07
105.66,11.88
105.76,11.99
105.86,12.78
105.97,11.93
106.07,12.07
106.17,11.86
106.27,11.73
106.38,11.92
106.48,11.88
106.58,12.2
106.68,12.03
106.79,12.32
106.89,12.03
106.99,11.85
107.1,12.05
107.2,11.7
107.3,11.92
107.4,11.9
107.51,12.04
107.61,12.07
107.71,11.98
107.81,11.97
107.92,12.17
108.02,12.17
108.12,11.92
108.22,11.91
108.33,11.99
108.43,11.76
108.53,11.9
108.64,11.65
108.74,12.13
108.84,12.0
108.94,11.85
109.05,11.74
109.15,11.92
109.25,11.94
109.36,11.85
109.46,11.92
109.56,12.1
109.66,11.99
109.76,11.73
109.87,11.93
109.97,12.0
110.07,12.07
110.18,12.07
110.28,11.98
110.38,11.97
110.48,12.08
110.59,12.36
110.69,12.1
110.79,12.18
110.89,11.94
111.0,12.05
111.1,11.82
111.2,12.12
111.3,12.09
111.41,11.96
111.51,12.21
111.61,11.8
111.72,11.74
111.82,12.14
111.92,12.02
112.02,12.19
112.13,12.2
112.23,12.01
112.33,11.96
112.43,12.1
112.54,12.11
112.64,12.07
112.74,11.88
112.85,11.84
112.95,12.04
113.05,12.24
113.15,12.18
113.26,12.12
113.36,12.01
113.46,11.92
113.56,12.07
113.67,11.86
113.77,12.88
113.87,11.96
113.97,11.95
114.08,11.92
114.18,12.21
114.28,11.85
114.39,12.47
114.49,12.05
114.59,11.95
114.69,11.7
114.8,12.07
114.9,11.92
115.0,11.97
115.1,11.82
115.21,12.1
115.31,11.89
115.41,12.07
115.51,11.82
115.62,12.23
115.72,11.8
115.82,12.11
115.93,12.33
116.03,12.1
116.13,11.87
116.23,11.93
116.34,12.02
116.44,11.96
116.54,11.81
116.64,11.99
116.75,11.82
116.85,12.27
116.95,11.77
117.06,11.81
117.16,11.93
117.26,11.86
117.36,12.13
117.47,12.03
117.57,12.08
117.67,11.66
117.77,12.02
117.88,12.21
117.98,11.92
118.08,11.89
118.18,12.26
118.29,11.92
118.39,11.99
118.49,11.84
118.6,12.1
118.7,12.31
118.8,12.26
118.9,12.09
119.01,12.35
119.11,11.91
119.21,12.16
119.31,11.85
119.42,11.91
119.52,11.87
119.62,12.25
119.72,11.7
119.83,11.85
119.93,11.8
120.03,13.14
120.14,11.73
120.24,11.99
120.34,11.87
120.44,12.16
120.55,11.73
120.65,12.24
120.75,11.99
120.85,12.07
120.96,11.91
121.06,12.28
121.16,11.85
121.26,11.9
121.37,12.11
121.47,11.76
121.57,11.97
121.68,12.08
121.78,11.84
121.88,11.96
121.98,12.05
122.09,12.15
122.19,11.92
122.29,12.11
122.39,11.78
122.5,12.02
122.6,11.99
122.7,11.84
122.8,12.44
122.91,11.81
123.01,11.9
123.11,12.2
123.22,11.77
123.32,11.83
123.42,11.97
123.52,11.92
123.63,11.96
123.73,11.96
123.83,11.74
123.93,12.12
124.04,11.96
124.14,11.72
124.24,12.07
124.35,11.89
124.45,11.91
124.55,11.77
124.65,12.12
124.76,11.85
124.86,11.85
124.96,11.88
125.06,12.05
125.17,11.91
125.27,11.65
125.37,11.98
125.47,12.03
125.58,11.93
125.68,11.96
125.78,12.0
125.89,12.18
125.99,12.14
126.09,11.99
126.19,11.77
126.3,12.17
126.4,11.95
126.5,12.11
126.6,12.1
126.71,11.92
126.81,11.96
126.91,11.79
127.01,12.02
127.12,12.07
127.22,12.17
127.32,11.85
127.43,11.85
127.53,11.89
127.63,12.11
127.73,12.04
127.84,12.21
127.94,11.99
128.04,11.94
128.14,11.88
128.25,12.13
128.35,11.97
128.45,12.07
128.56,12.14
128.66,11.84
128.76,11.93
128.86,12.21
128.97,11.91
129.07,11.99
129.17,12.07
129.27,12.03
129.38,12.21
129.48,12.07
129.58,12.0
129.69,12.24
129.79,11.99
129.89,12.33
129.99,11.93
130.1,12.13
130.2,12.02
130.3,13.12
130.4,11.73
130.51,11.81
130.61,11.92
130.71,11.85
130.81,11.83
130.92,12.04
131.02,12.22
131.12,11.85
131.23,11.92
131.33,12.14
131.43,11.91
131.53,11.99
131.64,11.87
131.74,12.13
131.84,11.91
131.94,11.81
132.05,12.13
132.15,12.16
132.25,11.9
132.36,12.3
132.46,12.01
132.56,11.87
132.66,11.85
132.77,11.94
132.87,12.1
132.97,12.11
133.07,11.69
133.18,12.06
133.28,11.8
133.38,11.91
133.48,12.09
133.59,11.98
133.69,11.81
133.79,12.03
133.9,12.06
134.0,12.04
134.1,12.23
134.2,11.94
134.3,13.07
134.41,11.67
134.51,11.99
134.61,11.96
134.72,12.15
134.82,11.78
134.92,11.9
135.02,12.02
135.13,11.89
135.23,11.88
135.33,11.97
135.44,11.6
135.54,12.2
135.64,12.04
135.74,11.99
135.85,11.98
135.95,12.03
136.05,11.87
136.15,12.02
136.26,12.14
136.36,11.91
136.46,12.25
136.56,12.09
136.67,11.97
136.77,11.84
136.87,12.31
136.98,11.87
137.08,12.02
137.18,11.98
137.28,11.92
137.38,11.77
137.49,11.95
137.59,11.73
137.69,12.02
137.8,12.22
137.9,11.99
138.0,11.9
138.1,12.03
138.21,11.99
138.31,11.96
138.41,11.93
138.52,12.09
138.62,12.37
138.72,12.07
138.82,11.8
138.93,12.17
139.03,12.16
139.13,11.71
139.23,11.95
139.34,11.82
139.44,11.86
139.54,11.52
139.64,12.14
139.75,11.88
139.85,11.89
139.95,12.13
140.05,11.92
140.16,12.02
140.26,12.0
140.36,11.94
140.47,11.88
140.57,11.76
140.67,12.04
140.77,11.84
140.88,11.8
140.98,11.95
141.08,11.86
141.19,11.99
141.29,12.0
141.39,11.8
141.49,11.86
141.6,12.08
141.7,12.4
141.8,11.92
141.9,11.94
142.01,11.64
142.11,12.36
142.21,11.99
142.31,12.02
142.42,11.84
142.52,11.85
142.62,12.15
142.73,11.95
142.83,12.01
142.93,12.01
143.03,12.13
143.13,12.06
143.24,12.07
143.34,12.07
143.44,12.12
143.55,12.08
143.65,12.18
143.75,12.14
143.85,12.12
143.96,12.2
144.06,12.07
144.16,12.03
144.27,11.78
144.37,11.93
144.47,12.06
144.57,11.91
144.68,12.04
144.78,12.04
144.88,11.95
144.98,11.97
145.09,11.96
145.19,11.95
145.29,11.98
145.39,11.96
145.5,13.08
145.6,11.81
145.7,11.85
145.8,12.0
145.91,12.23
146.01,12.23
146.11,11.85
146.22,12.1
146.32,11.94
146.42,11.88
146.52,11.99
146.63,12.12
146.73,11.94
146.83,12.01
146.93,11.95
147.04,12.12
147.14,11.72
147.24,12.09
147.35,11.93
147.45,11.93
147.55,11.92
147.65,11.76
147.76,11.85
147.86,11.83
147.96,12.18
148.06,12.1
148.17,11.86
148.27,13.2
148.37,11.92
148.47,12.0
148.58,11.93
148.68,11.82
148.78,12.04
148.88,11.86
148.99,11.82
149.09,12.17
149.19,11.98
149.3,12.17
149.4,11.99
149.5,11.77
149.6,11.79
149.71,11.82
149.81,11.96
149.91,12.35
150.01,11.92
150.12,12.21
150.22,11.99
150.32,11.96
150.43,11.92
150.53,12.12
150.63,12.06
150.73,11.89
150.84,12.14
150.94,11.67
151.04,11.95
151.14,11.7
151.25,11.9
151.35,12.21
151.45,11.81
151.55,12.14
151.66,11.85
151.76,12.08
151.86,12.06
151.97,11.79
152.07,12.08
152.17,11.9
152.27,13.03
152.38,12.14
152.48,12.12
152.58,12.0
152.68,12.0
152.79,12.02
152.89,12.07
152.99,12.14
153.1,12.24
153.2,11.85
153.3,12.14
153.4,11.96
153.51,12.37
153.61,11.99
153.71,12.08
153.81,12.31
153.92,11.99
154.02,12.01
154.12,11.88
154.22,12.42
154.33,12.03
154.43,11.97
154.53,12.05
154.63,11.7
154.74,12.06
154.84,12.33
154.94,11.9
155.05,11.77
155.15,12.23
155.25,12.04
155.35,11.6
155.46,11.92
155.56,12.03
155.66,11.78
155.76,11.95
155.87,11.96
155.97,11.75
156.07,11.92
156.18,11.81
156.28,11.9
156.38,12.13
156.48,12.02
156.59,11.69
156.69,11.62
156.79,11.98
156.89,11.77
157.0,11.83
157.1,12.12
157.2,11.57
157.3,11.72
157.41,11.92
157.51,12.07
157.61,11.8
157.72,12.13
157.82,11.59
157.92,11.94
158.02,12.01
158.13,11.92
158.23,11.91
158.33,12.0
158.43,11.72
158.54,11.81
158.64,11.72
158.74,12.08
158.84,11.77
158.95,11.88
159.05,12.12
159.15,12.09
159.26,11.74
159.36,12.16
159.46,11.92
159.56,12.04
159.67,12.07
159.77,12.16
159.87,11.69
159.97,11.96
160.08,11.82
160.18,12.07
160.28,12.27
160.38,12.02
160.49,12.01
160.59,12.16
160.69,12.11
160.8,12.17
160.9,12.29
161.0,12.14
161.1,12.29
161.21,12.07
161.31,12.07
161.41,12.04
161.51,12.18
161.62,11.92
161.72,12.05
161.82,12.14
161.93,12.14
162.03,12.14
162.13,12.02
162.23,12.05
162.34,11.96
162.44,12.12
162.54,12.2
162.64,12.12
162.75,12.01
162.85,12.12
162.95,11.47
163.05,11.99
163.16,12.12
163.26,11.97
163.36,11.77
163.47,12.02
163.57,11.81
163.67,12.11
163.77,12.05
163.88,11.82
163.98,12.03
164.08,11.87
164.18,11.79
164.29,11.85
164.39,12.43
164.49,12.1
164.59,12.02
164.7,11.99
164.8,12.06
164.9,12.08
165.01,11.85
165.11,12.01
165.21,11.94
165.31,11.96
165.41,11.94
165.52,12.09
165.62,12.06
165.72,11.87
165.83,11.96
165.93,11.86
166.03,12.13
166.13,12.29
166.24,11.92
166.34,12.09
166.44,11.96
166.55,11.94
166.65,11.94
166.75,11.99
166.85,11.98
166.96,11.92
167.06,12.01
167.16,12.21
167.26,11.88
167.37,11.94
167.47,11.74
167.57,11.99
167.67,11.82
167.78,11.97
167.88,11.94
167.98,11.84
168.09,12.08
168.19,11.85
168.29,12.0
168.39,12.13
168.5,12.03
168.6,11.99
168.7,11.65
168.8,11.95
168.91,11.97
169.01,11.94
169.11,11.9
169.21,11.85
169.32,12.04
169.42,11.91
169.52,11.92
169.63,11.78
169.73,12.22
169.83,11.92
169.93,12.0
170.04,12.08
170.14,11.98
170.24,12.12
170.34,12.0
170.45,11.93
170.55,11.81
170.65,11.98
170.76,11.99
170.86,12.2
170.96,11.99
171.06,11.81
171.16,11.97
171.27,12.16
171.37,11.96
171.47,11.85
171.58,12.2
171.68,12.03
171.78,12.03
171.88,11.98
171.99,11.61
172.09,12.02
172.19,12.05
172.3,11.96
172.4,12.1
172.5,12.19
172.6,11.94
172.71,12.89
172.81,11.98
172.91,11.77
173.01,12.15
173.12,11.88
173.22,11.98
173.32,11.92
173.42,12.14
173.53,12.04
173.63,11.89
173.73,12.14
173.84,12.07
173.94,11.97
174.04,12.29
174.14,12.03
174.25,12.05
174.35,11.85
174.45,12.07
174.55,12.04
174.66,12.31
174.76,12.19
174.86,12.13
174.96,12.02
175.07,12.15
175.17,11.95
175.27,12.03
175.38,12.19
175.48,12.04
175.58,12.58
175.68,12.24
175.79,12.09
175.89,12.17
175.99,11.99
176.09,12.0
176.2,12.25
176.3,11.86
176.4,12.22
176.5,11.97
176.61,11.99
176.71,12.12
176.81,11.92
176.91,12.01
177.02,12.02
177.12,12.25
177.22,12.05
177.33,12.05
177.43,11.91
177.53,11.9
177.63,11.99
177.74,12.14
177.84,12.1
177.94,11.89
178.04,12.29
178.15,11.99
178.25,11.99
178.35,11.86
178.46,11.7
178.56,12.08
178.66,12.02
178.76,12.13
178.87,12.33
178.97,11.9
179.07,11.9
179.17,11.8
179.28,12.23
179.38,11.89
