time (s),temperature (C)
526.88,12.12
527.18,11.95
527.48,12.04
527.79,11.95
528.09,12.19
528.39,12.35
528.69,11.84
529.0,12.03
529.3,12.16
529.6,11.69
529.9,12.05
530.21,11.68
530.51,12.0
530.81,11.67
531.11,12.13
531.42,11.97
531.72,11.81
532.02,12.0
532.33,11.82
532.63,11.86
532.93,11.69
533.23,11.79
533.53,11.73
533.84,11.9
534.14,11.75
534.44,11.44
534.75,12.07
535.05,11.87
535.35,11.7
535.65,11.72
535.96,11.91
536.26,11.68
536.56,12.35
536.86,11.62
537.16,11.68
537.47,11.58
537.77,11.32
538.07,11.85
538.38,11.58
538.68,11.54
538.98,11.52
539.28,11.34
539.59,11.63
539.89,11.56
540.19,11.68
540.49,11.7
540.8,11.61
541.1,11.65
541.4,11.57
541.7,11.67
542.01,11.55
542.31,11.19
542.61,11.4
542.91,11.7
543.22,11.22
543.52,11.31
543.82,11.42
544.12,11.22
544.43,11.45
544.73,11.7
545.03,11.52
545.34,11.52
545.64,11.45
545.94,11.49
546.24,11.46
546.54,11.57
546.85,11.59
547.15,11.5
547.45,11.87
547.76,11.32
548.06,11.22
548.36,11.14
548.66,11.59
548.97,11.47
549.27,11.49
549.57,11.34
549.87,11.2
550.17,11.39
550.48,11.25
550.78,11.2
551.08,11.54
551.39,11.32
551.69,11.28
551.99,10.97
552.29,11.17
552.6,11.08
552.9,11.32
553.2,11.19
553.5,11.2
553.81,11.16
554.11,11.1
554.41,10.98
554.72,11.19
555.02,11.05
555.32,10.94
555.62,10.93
555.92,11.16
556.23,10.84
556.53,10.68
556.83,10.9
557.13,10.76
557.44,10.41
557.74,10.84
558.04,10.61
558.34,10.57
558.65,10.74
558.95,10.76
559.25,10.7
559.55,10.79
559.86,10.75
560.16,10.6
560.46,10.61
560.77,10.52
561.07,10.7
561.37,10.66
561.67,10.52
561.98,10.71
562.28,10.56
562.58,10.82
562.88,10.81
563.19,10.45
563.49,10.76
563.79,10.66
564.09,11.12
564.4,11.04
564.7,10.58
565.0,10.64
565.3,10.73
565.61,10.84
565.91,11.01
566.21,11.2
566.51,10.79
566.82,11.09
567.12,10.95
567.42,11.06
567.72,10.79
568.03,11.22
568.33,10.79
568.63,11.24
568.94,10.73
569.24,10.77
569.54,10.44
569.84,11.06
570.15,10.95
570.45,11.07
570.75,11.01
571.05,11.12
571.36,10.92
571.66,11.0
571.96,11.01
572.26,10.73
572.57,11.07
572.87,10.88
573.17,10.96
573.47,11.02
573.78,10.54
574.08,10.68
574.38,10.79
574.68,10.81
574.99,10.86
575.29,10.85
575.59,10.62
575.89,10.8
576.2,10.6
576.5,10.67
576.8,10.75
577.1,10.65
577.41,10.93
577.71,10.58
578.01,10.57
578.32,10.67
578.62,10.56
578.92,10.52
579.22,10.39
579.52,10.45
579.83,10.6
580.13,10.4
580.43,10.36
580.73,10.39
581.04,10.41
581.34,10.44
581.64,9.99
581.95,10.57
582.25,10.34
582.55,10.44
582.85,10.3
583.16,10.43
583.46,10.53
583.76,10.53
584.06,10.87
584.37,10.35
584.67,10.71
584.97,10.67
585.27,10.57
585.58,10.96
585.88,10.84
586.18,10.54
586.48,10.76
586.79,10.84
587.09,10.82
587.39,10.94
587.69,11.0
588.0,11.04
588.3,10.89
588.6,10.81
588.9,10.92
589.21,11.23
589.51,11.08
589.81,10.84
590.11,10.83
590.42,11.01
590.72,10.98
591.02,10.9
591.33,10.95
591.63,10.87
591.93,10.86
592.23,10.8
592.53,10.82
592.84,10.92
593.14,10.85
593.44,11.0
593.75,10.69
594.05,11.24
594.35,10.81
594.65,10.81
594.96,10.7
595.26,10.87
595.56,10.9
595.86,11.14
596.16,10.91
596.47,10.61
596.77,10.54
597.07,11.05
597.38,10.72
597.68,11.0
597.98,10.71
598.28,10.76
598.59,10.52
598.89,10.6
599.19,10.71
599.49,10.56
599.8,10.59
600.1,10.69
600.4,10.52
600.7,10.26
601.01,10.57
601.31,10.41
601.61,10.41
601.91,10.41
602.22,10.44
602.52,10.81
602.82,10.5
603.12,10.36
603.43,10.52
603.73,10.36
604.03,10.29
604.34,10.58
604.64,10.24
604.94,10.8
605.24,10.91
605.54,10.52
605.85,10.22
606.15,10.8
606.45,10.7
606.76,10.54
607.06,10.45
607.36,11.77
607.66,10.74
607.97,10.96
608.27,10.69
608.57,11.06
608.87,10.6
609.18,11.08
609.48,10.82
609.78,10.69
610.08,10.89
610.39,11.04
610.69,10.91
610.99,10.87
611.29,11.04
611.6,11.04
611.9,10.92
612.2,11.02
612.5,10.91
612.81,10.92
613.11,10.99
613.41,11.19
613.71,11.13
614.02,10.85
614.32,11.25
614.62,11.11
614.92,11.08
615.23,10.68
615.53,10.8
615.83,10.63
616.14,10.79
616.44,10.92
616.74,10.63
617.04,11.08
617.34,10.76
617.65,10.72
617.95,10.85
618.25,10.63
618.55,10.79
618.86,10.85
619.16,10.61
619.46,10.62
619.77,10.32
620.07,10.8
620.37,10.7
620.67,10.45
620.98,10.49
621.28,10.52
621.58,10.56
621.88,10.77
622.19,10.83
622.49,10.73
622.79,10.33
623.09,10.3
623.4,10.39
623.7,10.61
624.0,10.54
624.3,10.38
624.61,10.47
624.91,10.68
625.21,10.41
625.51,10.91
625.82,10.44
626.12,10.47
626.42,10.4
626.72,10.65
627.03,10.27
627.33,10.56
627.63,10.52
627.94,10.56
628.24,10.48
628.54,10.44
628.84,10.41
629.15,10.1
629.45,10.26
629.75,10.44
630.05,10.09
630.35,10.42
630.66,10.27
630.96,10.52
631.26,10.37
631.57,10.5
631.87,10.49
632.17,10.47
632.47,10.06
632.78,10.52
633.08,10.25
633.38,10.54
633.68,10.49
633.99,10.39
634.29,10.42
634.59,10.17
634.89,10.4
635.2,10.25
635.5,10.23
635.8,10.46
636.1,10.22
636.41,10.49
636.71,10.48
637.01,10.13
637.32,10.47
637.62,10.24
637.92,10.22
638.22,10.12
638.53,10.42
638.83,10.36
639.13,10.0
639.43,10.24
639.73,10.36
640.04,10.18
640.34,10.68
640.64,10.22
640.95,10.39
641.25,10.53
641.55,10.16
641.85,10.27
642.16,10.38
642.46,10.31
642.76,10.53
643.06,10.2
643.36,10.24
643.67,10.58
643.97,10.43
644.27,10.25
644.58,10.36
644.88,10.02
645.18,10.11
645.48,9.97
645.79,10.18
646.09,10.25
646.39,10.03
646.69,10.1
647.0,10.33
647.3,10.35
647.6,10.27
647.9,10.19
648.21,10.44
648.51,10.31
648.81,10.16
649.11,10.46
649.42,10.3
649.72,10.33
650.02,10.33
650.32,10.07
650.63,10.48
650.93,10.19
651.23,10.23
651.53,10.1
651.84,10.12
652.14,10.35
652.44,10.19
652.74,10.17
653.05,10.12
653.35,10.19
653.65,10.11
653.96,10.13
654.26,10.2
654.56,10.12
654.86,10.03
655.16,10.04
655.47,10.14
655.77,10.06
656.07,10.08
656.38,10.12
656.68,10.14
656.98,9.9
657.28,11.24
657.59,10.13
657.89,10.44
658.19,10.07
658.49,10.52
658.8,9.89
659.1,10.36
659.4,10.24
659.7,10.32
660.01,9.96
660.31,10.15
660.61,10.14
660.91,10.16
661.22,10.07
661.52,10.01
661.82,9.99
662.12,9.67
662.43,10.2
662.73,9.92
663.03,9.99
663.33,10.01
663.64,10.19
663.94,9.84
664.24,9.81
664.54,9.86
664.85,10.02
665.15,10.16
665.45,10.22
665.75,9.9
666.06,9.96
666.36,10.06
666.66,9.79
666.96,10.06
667.27,9.89
667.57,10.12
667.87,9.97
668.17,10.13
668.48,10.06
668.78,9.91
669.08,10.29
669.39,10.1
669.69,10.32
669.99,10.2
670.29,10.02
670.59,9.95
670.9,10.22
671.2,10.29
671.5,9.89
671.8,10.23
672.11,10.48
672.41,10.12
672.71,10.52
673.02,10.12
673.32,10.07
673.62,10.02
673.92,10.58
674.23,10.07
674.53,10.22
674.83,10.02
675.13,9.99
675.44,10.13
675.74,9.9
676.04,10.21
676.34,10.05
676.65,9.94
676.95,9.94
677.25,10.12
677.55,9.94
677.86,10.06
678.16,10.05
678.46,10.25
678.76,9.78
679.07,9.76
679.37,9.95
679.67,9.81
679.97,10.35
680.28,9.91
680.58,9.85
680.88,10.07
681.18,10.0
681.49,9.89
681.79,10.22
682.09,10.24
682.39,10.19
682.7,10.15
683.0,10.12
683.3,9.91
683.6,10.11
683.91,10.01
684.21,10.3
684.51,10.59
684.82,9.96
685.12,10.58
685.42,10.28
685.72,10.6
686.03,10.58
686.33,9.95
686.63,10.13
686.93,10.11
687.24,9.85
687.54,10.1
687.84,10.32
688.14,10.37
688.45,10.31
688.75,10.49
689.05,10.33
689.35,10.46
689.66,10.52
689.96,10.14
690.26,10.51
690.56,10.25
690.87,10.38
691.17,10.27
691.47,10.4
691.77,10.44
692.08,10.27
692.38,10.27
692.68,10.24
692.98,10.3
693.29,10.44
693.59,10.48
693.89,10.36
694.19,10.17
694.5,10.2
694.8,10.19
695.1,10.08
695.4,10.19
695.71,10.19
696.01,10.03
696.31,10.19
696.61,10.26
696.92,9.82
697.22,10.24
697.52,10.02
697.83,10.92
698.13,10.03
698.43,9.96
698.73,9.86
699.03,9.93
699.34,10.19
699.64,10.07
699.94,10.12
700.25,10.1
700.55,10.06
700.85,9.86
701.15,9.85
701.46,9.91
701.76,9.98
702.06,10.04
702.36,9.96
702.66,9.82
702.97,9.83
703.27,10.19
703.57,10.02
703.88,10.13
704.18,9.97
704.48,10.17
704.78,10.02
705.09,10.19
705.39,9.87
705.69,10.2
705.99,10.26
706.3,10.03
706.6,10.25
706.9,9.98
707.2,10.05
707.51,10.13
707.81,10.04
708.11,10.31
708.41,9.92
708.72,10.1
709.02,10.08
709.32,10.4
