time (s),temperature (C)
27.56,11.33
27.66,11.33
27.76,11.2
27.87,11.49
27.97,11.42
28.07,11.48
28.17,11.33
28.28,11.48
28.38,11.42
28.48,11.36
28.58,11.58
28.69,11.53
28.79,11.7
28.89,11.5
28.99,11.6
29.1,11.66
29.2,11.7
29.3,11.67
29.4,11.74
29.51,11.75
29.61,11.74
29.71,11.91
29.81,11.86
29.92,11.77
30.02,11.83
30.12,11.87
30.23,11.85
30.33,12.02
30.43,12.0
30.53,11.89
30.64,12.09
30.74,12.12
30.84,12.01
30.94,12.08
31.05,12.14
31.15,12.09
31.25,12.4
31.35,12.24
31.46,12.24
31.56,12.36
31.66,12.32
31.76,12.43
31.87,12.42
31.97,12.25
32.07,12.35
32.18,12.33
32.28,12.29
32.38,12.27
32.48,12.46
32.59,12.43
32.69,12.39
32.79,12.27
32.89,12.14
33.0,12.55
33.1,12.43
33.2,12.38
33.31,12.46
33.41,12.43
33.51,12.43
33.61,12.43
33.72,12.57
33.82,12.37
33.92,12.43
34.02,12.26
34.13,12.5
34.23,12.56
34.33,12.21
34.43,12.57
34.54,12.31
34.64,12.2
34.74,12.31
34.84,12.38
34.95,12.42
35.05,12.08
35.15,12.16
35.26,11.99
35.36,12.2
35.46,12.36
35.56,12.38
35.67,12.53
35.77,12.38
35.87,12.2
35.97,12.39
36.08,12.14
36.18,12.0
36.28,12.41
36.38,12.21
36.49,12.08
36.59,12.19
36.69,11.92
36.79,12.43
36.9,11.98
37.0,12.09
37.1,11.94
37.2,11.99
37.31,12.14
37.41,11.86
37.51,12.01
37.62,12.15
37.72,11.85
37.82,11.98
37.92,11.94
38.03,12.02
38.13,11.95
38.23,11.95
38.33,11.85
38.44,12.02
38.54,11.98
38.64,11.85
38.74,11.92
38.85,12.14
38.95,11.99
39.05,12.04
39.15,11.92
39.26,11.91
39.36,11.98
39.46,11.92
39.56,12.17
39.67,12.09
39.77,11.91
39.87,12.0
39.97,11.96
40.08,11.73
40.18,11.96
40.28,11.82
40.39,11.9
40.49,11.96
40.59,11.88
40.69,11.92
40.8,11.93
40.9,12.08
41.0,12.13
41.1,12.07
41.21,11.83
41.31,11.99
41.41,11.79
41.52,12.14
41.62,12.14
41.72,12.03
41.82,12.02
41.93,12.12
42.03,11.9
42.13,11.99
42.23,12.0
42.34,11.99
42.44,12.12
42.54,11.92
42.64,12.08
42.75,11.98
42.85,11.83
42.95,12.13
43.06,11.99
43.16,11.8
43.26,12.33
43.36,12.02
43.47,11.99
43.57,11.94
43.67,12.07
43.77,12.08
43.88,11.81
43.98,11.92
44.08,11.98
44.18,12.21
44.29,11.98
44.39,12.17
44.49,12.17
44.59,12.05
44.7,11.95
44.8,12.08
44.9,12.05
45.0,12.16
45.11,12.32
45.21,11.9
45.31,12.08
45.42,12.39
45.52,12.08
45.62,12.07
45.72,12.16
45.83,12.05
45.93,12.08
46.03,12.15
46.13,12.24
46.24,12.12
46.34,12.07
46.44,11.98
46.54,12.26
46.65,11.9
46.75,12.02
46.85,12.18
46.95,12.03
47.06,12.14
47.16,11.81
47.26,12.12
47.37,11.84
47.47,11.85
47.57,12.02
47.67,12.02
47.78,11.97
47.88,12.08
47.98,11.87
48.08,11.83
48.19,11.89
48.29,12.0
48.39,11.94
48.49,11.87
48.6,11.98
48.7,11.77
48.8,12.07
48.9,12.03
49.01,12.24
49.11,12.03
49.21,11.89
49.31,12.38
49.42,12.03
49.52,12.07
49.62,11.98
49.72,12.09
49.83,12.07
49.93,12.27
50.03,12.13
50.14,12.0
50.24,12.06
50.34,11.8
50.44,11.92
50.55,12.14
50.65,11.9
50.75,12.04
50.85,12.37
50.96,12.23
51.06,11.99
51.16,11.87
51.26,12.09
51.37,12.07
51.47,11.9
51.57,12.1
51.68,12.17
51.78,12.03
51.88,12.14
51.98,11.91
52.09,12.03
52.19,11.8
52.29,11.97
52.39,12.01
52.5,11.95
52.6,11.86
52.7,12.14
52.8,11.92
52.91,12.01
53.01,11.85
53.11,12.07
53.22,11.9
53.32,11.77
53.42,11.85
53.52,12.02
53.62,11.77
53.73,12.25
53.83,11.99
53.93,12.11
54.04,12.07
54.14,12.01
54.24,11.92
54.34,11.91
54.45,11.97
54.55,11.88
54.65,11.73
54.75,11.96
54.86,11.81
54.96,11.97
55.06,11.85
55.16,12.29
55.27,12.04
55.37,12.1
55.47,12.06
55.58,12.2
55.68,12.13
55.78,12.04
55.88,11.99
55.99,12.04
56.09,11.99
56.19,12.08
56.29,12.13
56.4,12.04
56.5,12.04
56.6,11.97
56.7,12.07
56.81,12.05
56.91,12.01
57.01,12.01
57.11,11.97
57.22,11.97
57.32,12.15
57.42,12.13
57.53,11.88
57.63,11.93
57.73,12.25
57.83,11.84
57.94,12.16
58.04,11.92
58.14,11.98
58.24,12.01
58.35,11.98
58.45,12.11
58.55,11.98
58.65,12.15
58.76,12.28
58.86,12.08
58.96,12.01
59.06,11.83
59.17,12.12
59.27,12.18
59.37,11.9
59.47,12.08
59.58,12.05
59.68,12.43
59.78,12.01
59.88,12.28
59.99,12.2
60.09,12.1
60.19,12.05
60.3,13.14
60.4,12.11
60.5,12.09
60.6,11.83
60.71,12.05
60.81,12.0
60.91,12.11
61.01,12.07
61.12,12.17
61.22,12.02
61.32,12.14
61.42,12.09
61.53,12.26
61.63,12.16
61.73,12.06
61.84,12.05
61.94,12.4
62.04,12.02
62.14,12.17
62.25,11.89
62.35,12.01
62.45,11.9
62.55,11.84
62.66,11.91
62.76,12.15
62.86,12.16
62.96,12.14
63.07,11.92
63.17,12.16
63.27,11.98
63.38,12.01
63.48,12.11
63.58,12.07
63.68,13.05
63.78,12.19
63.89,11.94
63.99,11.99
64.09,11.93
64.19,11.87
64.3,12.06
64.4,11.81
64.5,11.85
64.61,11.94
64.71,11.94
64.81,12.03
64.91,12.06
65.02,11.92
65.12,11.99
65.22,11.74
65.32,11.81
65.43,11.8
65.53,11.91
65.63,11.79
65.73,11.9
65.84,12.0
65.94,11.74
66.04,11.91
66.15,11.92
66.25,11.93
66.35,12.09
66.45,11.76
66.55,12.07
66.66,11.9
66.76,11.85
66.86,12.04
66.97,11.99
67.07,11.89
67.17,12.15
67.27,11.87
67.38,11.99
67.48,12.01
67.58,12.12
67.68,11.93
67.79,11.97
67.89,12.08
67.99,11.81
68.1,12.08
68.2,11.93
68.3,11.95
68.4,11.86
68.51,12.11
68.61,11.77
68.71,11.86
68.81,11.92
68.92,11.8
69.02,12.11
69.12,11.79
69.22,11.99
69.33,11.84
69.43,11.92
69.53,12.14
69.63,12.12
69.74,12.11
69.84,11.91
69.94,11.92
70.04,12.08
70.15,11.75
70.25,11.9
70.35,11.86
70.46,11.87
70.56,11.9
70.66,12.36
70.76,12.1
70.87,12.0
70.97,11.79
71.07,12.01
71.18,12.13
71.28,11.94
71.38,12.05
71.48,12.19
71.58,11.95
71.69,12.17
71.79,11.9
71.89,11.99
72.0,12.19
72.1,12.05
72.2,11.99
72.3,12.07
72.41,12.21
72.51,12.04
72.61,12.06
72.71,12.29
72.82,11.8
72.92,11.99
73.02,12.04
73.12,12.08
73.23,12.25
73.33,12.07
73.43,12.19
73.54,12.2
73.64,12.04
73.74,11.96
73.84,12.06
73.95,11.85
74.05,12.05
74.15,12.12
74.25,12.41
74.36,12.07
74.46,12.11
74.56,11.83
74.66,12.07
74.77,11.93
74.87,12.14
74.97,11.95
75.07,12.07
75.18,12.02
75.28,11.77
75.38,11.99
75.48,11.95
75.59,12.02
75.69,11.97
75.79,12.03
75.89,12.0
76.0,12.19
76.1,12.06
76.2,12.16
76.31,11.91
76.41,11.96
76.51,11.97
76.61,12.09
76.72,11.95
76.82,11.9
76.92,12.17
77.02,11.95
77.13,11.98
77.23,11.75
77.33,11.91
77.43,11.96
77.54,12.01
77.64,11.58
77.74,11.92
77.84,11.9
77.95,11.97
78.05,11.9
78.15,11.72
78.26,11.83
78.36,12.06
78.46,11.73
78.56,12.14
78.67,12.06
78.77,11.99
78.87,11.99
78.97,11.82
79.08,11.85
79.18,11.98
79.28,12.42
79.38,11.77
79.49,11.88
79.59,11.99
79.69,12.03
79.79,12.04
79.9,11.97
80.0,12.01
80.1,11.92
80.2,11.96
80.31,11.85
80.41,11.77
80.51,11.91
80.62,12.01
80.72,11.81
80.82,11.84
80.92,11.69
81.03,11.73
81.13,11.98
81.23,11.8
81.33,11.97
81.44,11.83
81.54,12.14
81.64,11.99
81.75,12.2
81.85,12.01
81.95,12.08
82.05,11.8
82.16,12.12
82.26,12.07
82.36,11.86
82.46,12.02
82.57,12.15
82.67,12.07
82.77,12.28
82.87,12.04
82.98,11.9
83.08,12.15
83.18,12.26
83.28,12.13
83.39,12.07
83.49,11.92
83.59,12.16
83.69,12.01
83.8,12.15
83.9,12.11
84.0,12.16
84.11,11.99
84.21,12.04
84.31,12.99
84.41,12.06
84.52,11.98
84.62,12.18
84.72,12.16
84.82,11.92
84.93,12.16
85.03,12.02
85.13,12.16
85.23,11.94
85.34,12.16
85.44,12.14
85.54,12.03
85.64,12.14
85.75,11.92
85.85,12.1
85.95,12.13
86.05,12.04
86.16,11.92
86.26,12.18
86.36,11.99
86.47,11.99
86.57,12.18
86.67,11.91
86.77,12.12
86.88,12.12
86.98,11.9
87.08,12.22
87.18,12.0
87.29,11.99
87.39,11.96
87.49,11.89
87.59,12.76
87.7,11.94
87.8,12.05
87.9,11.92
88.0,12.11
88.11,11.89
88.21,11.81
88.31,11.99
88.42,11.89
88.52,11.9
88.62,12.28
88.72,11.96
88.83,12.04
88.93,11.95
89.03,12.04
89.13,12.08
89.24,12.23
89.34,11.8
89.44,12.11
89.54,12.04
89.65,12.05
89.75,11.86
89.85,12.05
89.95,12.06
90.06,12.06
90.16,12.05
90.26,12.05
90.36,12.07
90.47,11.83
90.57,11.86
90.67,11.88
90.78,12.07
90.88,12.09
90.98,11.81
91.08,12.01
91.19,11.8
91.29,11.9
91.39,12.03
91.5,11.85
91.6,12.12
91.7,11.81
91.8,11.72
91.91,11.96
92.01,11.9
92.11,12.01
92.21,11.85
92.32,11.85
92.42,11.92
92.52,11.87
92.62,11.94
92.73,11.8
92.83,11.8
92.93,12.04
93.03,11.84
93.14,11.94
93.24,11.77
93.34,11.9
93.44,12.09
93.55,12.04
93.65,11.82
93.75,12.05
93.86,11.88
93.96,12.01
94.06,11.95
94.16,11.77
94.27,12.01
94.37,12.01
94.47,12.01
94.57,11.74
94.68,12.17
94.78,12.02
94.88,11.94
94.98,11.95
95.09,11.97
95.19,11.71
95.29,11.99
95.39,12.0
95.5,12.13
95.6,12.07
95.7,12.02
95.8,11.95
95.91,12.06
96.01,11.75
96.11,12.21
96.22,11.76
96.32,11.98
96.42,12.1
96.52,12.01
96.63,11.96
96.73,12.16
96.83,11.96
96.93,11.98
97.04,11.84
97.14,12.1
97.24,11.89
97.34,11.94
97.45,12.14
97.55,11.83
97.65,11.96
97.75,12.06
97.86,11.77
97.96,12.07
98.06,12.09
98.16,12.11
98.27,12.01
98.37,12.13
98.47,11.97
98.58,11.81
98.68,12.08
98.78,12.18
98.88,11.85
98.99,11.97
99.09,12.21
99.19,12.03
99.29,11.9
99.4,11.97
99.5,11.98
99.6,12.14
99.7,11.71
99.81,11.99
99.91,12.14
100.01,12.21
100.12,11.92
100.22,11.92
100.32,12.0
100.42,11.9
100.53,12.02
100.63,12.05
100.73,11.77
100.83,11.89
100.94,12.21
101.04,11.94
101.14,11.95
101.25,11.99
101.35,12.01
101.45,11.85
101.55,11.85
101.66,12.05
101.76,11.89
101.86,11.96
101.96,12.14
102.07,12.05
102.17,13.16
102.27,12.19
102.37,11.92
102.48,12.14
102.58,11.99
102.68,12.15
102.79,11.9
102.89,11.98
102.99,11.85
103.09,12.17
103.2,12.14
103.3,11.85
103.4,12.17
103.5,11.89
103.61,12.09
103.71,11.88
103.81,12.01
103.91,12.05
104.02,12.05
104.12,12.2
104.22,11.9
104.33,11.97
104.43,11.89
104.53,12.04
104.63,11.94
104.74,12.12
104.84,11.85
104.94,12.07
105.04,12.21
105.15,11.91
105.25,12.08
105.35,11.95
105.45,12.14
105.56,11.79
105.66,11.9
105.76,12.05
105.87,11.91
105.97,12.02
106.07,11.99
106.17,12.08
106.28,12.08
106.38,11.92
106.48,11.71
106.58,11.99
106.69,11.9
106.79,12.06
106.89,12.19
107.0,11.98
107.1,11.79
107.2,11.98
107.3,11.92
107.41,12.27
107.51,11.87
107.61,12.1
107.71,12.14
107.82,12.15
107.92,11.92
108.02,12.05
108.12,12.0
108.23,11.89
108.33,11.98
108.43,11.86
108.54,12.14
108.64,11.92
108.74,11.88
108.84,11.97
108.95,12.09
109.05,11.71
109.15,11.77
109.25,12.01
109.36,12.05
109.46,12.03
109.56,12.22
109.66,11.93
109.77,12.05
109.87,11.97
109.97,11.99
110.07,11.93
110.18,12.18
110.28,11.96
110.38,12.03
110.49,12.09
110.59,11.86
110.69,11.86
110.79,12.0
110.9,11.99
111.0,11.93
111.1,11.93
111.2,12.03
111.31,11.67
111.41,11.88
111.51,12.08
111.62,11.99
111.72,12.07
111.82,12.14
111.92,12.02
112.03,11.93
112.13,12.02
112.23,11.8
112.33,11.99
112.44,12.0
112.54,11.91
112.64,12.14
112.75,11.97
112.85,12.09
112.95,12.05
113.05,11.95
113.16,12.21
113.26,12.0
113.36,12.06
113.46,12.03
113.57,12.28
113.67,11.96
113.77,12.31
113.87,12.17
113.98,11.77
114.08,12.16
114.18,12.43
114.29,11.99
114.39,12.29
114.49,12.14
114.59,11.86
114.7,12.37
114.8,12.14
114.9,12.14
115.0,12.06
115.11,12.03
115.21,11.98
115.31,12.01
115.41,11.98
115.52,12.1
115.62,12.04
115.72,12.29
115.82,12.41
115.93,11.92
116.03,12.11
116.13,11.96
116.24,12.05
116.34,12.02
116.44,11.96
116.54,12.13
116.65,11.83
116.75,11.89
116.85,11.81
116.95,11.99
117.06,12.0
117.16,12.06
117.26,11.78
117.36,11.96
117.47,12.09
117.57,11.8
117.67,12.07
117.78,11.83
117.88,11.94
117.98,11.87
118.08,11.67
118.19,11.98
118.29,11.93
118.39,11.85
118.5,12.1
118.6,11.81
118.7,12.02
118.8,11.79
118.9,12.05
119.01,11.79
119.11,11.89
119.21,12.03
119.32,11.87
119.42,11.86
119.52,11.92
119.62,11.88
119.73,11.78
119.83,11.7
119.93,11.91
120.04,11.74
120.14,11.93
120.24,12.0
120.34,11.8
120.44,11.78
120.55,11.7
120.65,11.58
120.75,11.97
120.86,11.9
120.96,11.87
121.06,11.72
121.16,11.84
121.27,12.1
121.37,11.79
121.47,12.0
121.57,11.91
121.68,11.75
121.78,11.96
121.88,11.97
121.99,11.97
122.09,12.1
122.19,12.01
122.29,12.09
122.4,11.95
122.5,12.1
122.6,11.99
122.7,12.26
122.81,11.94
122.91,12.04
123.01,12.13
123.11,12.03
123.22,11.92
123.32,12.13
123.42,12.02
123.53,11.92
123.63,12.1
123.73,11.81
123.83,11.92
123.94,12.14
124.04,12.07
124.14,12.25
124.24,12.09
124.35,12.01
124.45,12.21
124.55,11.73
124.65,12.18
124.76,11.92
124.86,12.12
124.96,11.92
125.07,11.97
125.17,12.07
125.27,12.31
125.37,12.19
125.48,12.09
125.58,12.1
125.68,12.05
125.79,12.13
125.89,12.17
125.99,12.2
126.09,12.01
126.19,12.06
126.3,11.88
126.4,12.11
126.5,12.11
126.61,12.05
126.71,12.15
126.81,12.29
126.91,11.97
127.02,12.04
127.12,12.37
127.22,11.77
127.32,12.21
127.43,11.87
127.53,11.87
127.63,12.12
127.73,11.92
127.84,11.95
127.94,12.16
128.04,11.91
128.15,12.04
128.25,12.11
128.35,11.78
128.45,12.18
128.56,12.0
128.66,12.07
128.76,11.99
128.87,11.99
128.97,11.99
129.07,11.97
129.17,12.14
129.27,12.06
129.38,11.92
129.48,11.94
129.58,12.01
129.69,11.7
129.79,12.0
129.89,11.96
129.99,12.02
130.1,11.87
130.2,11.97
130.3,11.95
130.41,11.98
130.51,12.26
130.61,12.12
130.71,12.09
130.82,12.01
130.92,12.08
131.02,11.97
131.12,11.95
131.23,11.97
131.33,13.04
131.43,12.04
131.53,12.0
131.64,12.66
131.74,11.87
131.84,12.19
131.95,11.77
132.05,12.12
132.15,12.16
132.25,12.13
132.36,11.94
132.46,11.79
132.56,12.09
132.66,12.07
132.77,11.87
132.87,12.14
132.97,12.06
133.07,11.7
133.18,11.99
133.28,11.9
133.38,11.73
133.49,12.04
133.59,11.97
133.69,11.78
133.79,11.9
133.9,11.88
134.0,11.87
134.1,11.98
134.2,11.92
134.31,11.78
134.41,11.98
134.51,12.05
134.62,11.98
134.72,12.04
134.82,12.14
134.92,12.07
135.02,11.88
135.13,11.76
135.23,11.83
135.33,11.8
135.44,11.82
135.54,12.05
135.64,11.99
135.74,12.12
135.85,11.92
135.95,12.03
136.05,11.88
136.16,12.08
136.26,11.98
136.36,12.12
136.46,11.85
136.57,12.0
136.67,12.18
136.77,12.03
136.87,11.97
136.98,12.1
137.08,11.96
137.18,12.46
137.28,11.95
137.39,11.92
137.49,12.19
137.59,12.1
137.7,11.93
137.8,12.19
137.9,12.12
138.0,12.06
138.11,12.17
138.21,11.91
138.31,12.19
138.41,11.95
138.52,12.22
138.62,12.01
138.72,11.97
138.82,12.15
138.93,12.17
139.03,12.15
139.13,11.99
139.24,12.18
139.34,12.21
139.44,11.87
139.54,12.21
139.65,12.09
139.75,11.92
139.85,11.63
139.95,11.76
140.06,12.14
140.16,12.41
140.26,11.92
140.36,11.74
140.47,11.94
140.57,11.93
140.67,12.18
140.77,11.98
140.88,11.89
140.98,12.17
141.08,12.14
141.19,11.96
141.29,12.0
141.39,11.93
141.49,12.03
141.6,11.87
141.7,12.07
141.8,12.03
141.9,11.89
142.01,11.94
142.11,11.94
142.21,11.92
142.32,11.95
142.42,11.99
142.52,12.29
142.62,12.0
142.73,12.29
142.83,12.29
142.93,11.94
143.03,11.98
143.14,11.99
143.24,11.94
143.34,11.9
143.44,12.07
143.55,12.05
143.65,11.93
143.75,12.12
143.86,11.89
143.96,12.13
144.06,11.89
144.16,12.18
144.27,11.9
144.37,12.18
144.47,11.94
144.57,11.99
144.68,11.7
144.78,12.13
144.88,11.92
144.99,12.05
145.09,11.88
145.19,12.08
145.29,11.99
145.4,12.07
145.5,11.83
145.6,11.92
145.7,12.16
145.81,11.68
145.91,11.92
146.01,11.88
146.11,12.07
146.22,11.81
146.32,11.99
146.42,11.79
146.52,12.01
146.63,11.73
146.73,11.9
146.83,11.74
146.94,11.99
147.04,11.94
147.14,11.95
147.24,12.04
147.35,11.82
147.45,11.81
147.55,12.09
147.65,11.91
147.76,11.91
147.86,11.97
147.96,11.77
148.07,12.14
148.17,11.81
148.27,11.96
148.37,11.95
148.48,11.97
148.58,11.84
148.68,11.56
148.78,12.04
148.89,11.85
148.99,12.14
149.09,12.02
149.19,11.94
149.3,11.94
149.4,11.56
149.5,12.18
149.61,11.92
149.71,12.06
149.81,11.82
149.91,12.1
150.02,11.75
150.12,11.94
150.22,11.92
150.32,11.99
150.43,11.89
150.53,11.88
150.63,11.98
150.73,12.01
150.84,11.99
150.94,11.73
151.04,12.18
151.15,11.97
151.25,12.19
151.35,11.85
151.45,11.75
151.56,12.07
151.66,12.15
151.76,11.99
151.86,12.09
151.97,12.14
152.07,11.99
152.17,12.23
152.27,11.95
152.38,12.29
152.48,11.95
152.58,12.12
152.69,12.09
152.79,12.26
152.89,11.98
152.99,12.24
153.1,11.97
153.2,11.85
153.3,11.93
153.4,12.26
153.51,12.21
153.61,12.0
153.71,11.79
153.82,12.24
153.92,12.08
154.02,11.88
154.12,12.0
154.23,12.16
154.33,11.96
154.43,12.14
154.53,12.26
154.64,12.3
154.74,12.28
154.84,12.18
154.94,12.22
155.05,12.09
155.15,12.12
155.25,12.01
155.36,12.22
155.46,12.32
155.56,12.05
155.66,12.14
155.77,12.06
155.87,12.07
155.97,12.15
156.07,11.72
156.18,11.98
156.28,12.09
156.38,12.06
156.48,11.77
156.59,12.07
156.69,11.86
156.79,12.12
156.9,12.05
157.0,12.05
157.1,11.66
157.2,12.11
157.3,11.57
157.41,11.94
157.51,11.78
157.61,11.97
157.72,12.03
157.82,11.9
157.92,11.96
158.02,12.46
158.13,11.91
158.23,12.22
158.33,11.81
158.44,11.99
158.54,12.18
158.64,12.03
158.74,11.76
158.85,11.99
158.95,11.98
159.05,11.99
159.15,11.89
159.26,11.91
159.36,11.95
159.46,12.28
159.56,11.74
159.67,11.78
159.77,11.89
159.87,11.84
159.98,11.83
160.08,11.9
160.18,11.97
160.28,11.86
160.39,11.98
160.49,12.16
160.59,11.7
160.69,12.09
160.8,11.91
160.9,12.11
161.0,11.74
161.1,11.89
161.21,11.92
161.31,11.82
161.41,11.86
161.52,11.85
161.62,12.03
161.72,11.99
161.82,12.12
161.93,11.89
162.03,12.08
162.13,11.78
162.23,12.23
162.34,12.07
162.44,11.94
162.54,12.1
162.64,12.05
162.75,12.24
162.85,11.91
162.95,11.85
163.05,11.79
163.16,12.04
163.26,12.0
163.36,12.25
163.47,11.83
163.57,12.07
163.67,12.11
163.77,11.69
163.88,11.85
163.98,11.88
164.08,12.19
164.19,12.15
164.29,12.13
164.39,11.99
164.49,13.06
164.6,11.89
164.7,11.98
164.8,12.07
164.9,11.99
165.01,12.07
165.11,11.92
165.21,12.02
165.31,11.9
165.42,11.76
165.52,12.15
165.62,11.68
165.73,11.95
165.83,11.92
165.93,12.0
166.03,12.04
166.13,11.79
166.24,12.24
166.34,12.02
166.44,12.07
166.55,12.33
166.65,11.99
166.75,12.03
166.85,12.11
166.96,12.07
167.06,11.94
167.16,12.01
167.27,12.14
167.37,11.9
167.47,12.13
167.57,11.7
167.68,12.19
167.78,12.0
167.88,12.12
167.98,12.07
168.09,12.08
168.19,12.02
168.29,12.05
168.39,12.02
168.5,12.04
168.6,12.11
168.7,12.0
168.8,11.89
168.91,11.95
169.01,12.15
169.11,11.92
169.22,12.08
169.32,11.92
169.42,12.0
169.52,12.11
169.63,11.99
169.73,12.1
169.83,11.81
169.93,12.16
170.04,11.87
170.14,12.02
170.24,12.15
170.35,12.09
170.45,12.13
170.55,12.0
170.65,12.21
170.76,12.01
170.86,12.07
170.96,11.98
171.06,11.85
171.17,12.21
171.27,12.13
171.37,11.85
171.47,12.15
171.58,11.95
171.68,11.96
171.78,12.07
171.88,11.85
171.99,11.92
172.09,11.95
172.19,11.79
172.3,12.01
172.4,11.99
172.5,12.06
172.6,11.75
172.71,12.25
172.81,11.77
172.91,12.03
173.02,11.96
173.12,11.87
173.22,12.11
173.32,12.07
173.43,12.11
173.53,12.03
173.63,11.79
173.73,12.21
173.84,11.88
173.94,11.71
174.04,11.92
174.14,11.82
174.25,11.77
174.35,11.89
174.45,11.82
174.55,12.14
174.66,11.86
174.76,12.12
174.86,11.93
174.97,11.84
175.07,12.02
175.17,11.97
175.27,11.85
175.38,11.8
175.48,11.9
175.58,11.81
175.68,11.92
175.79,12.14
175.89,11.78
175.99,11.84
176.1,12.0
176.2,12.1
176.3,11.92
176.4,11.99
176.51,11.78
176.61,12.17
176.71,12.1
176.81,11.88
176.92,12.06
177.02,12.16
177.12,11.97
177.22,12.01
177.33,11.96
177.43,12.13
177.53,12.02
177.63,12.02
177.74,12.01
177.84,12.0
177.94,12.07
178.05,12.17
178.15,12.05
178.25,12.12
178.35,12.11
178.46,12.3
178.56,12.02
178.66,12.01
178.76,12.15
178.87,12.17
178.97,12.23
179.07,11.99
179.18,12.29
179.28,12.0
179.38,11.62
