time (s),temperature (C)
15.24,18.26
15.35,18.29
15.45,18.1
15.55,18.19
15.65,18.21
15.76,18.19
15.86,17.9
15.96,17.99
16.06,17.93
16.17,17.83
16.27,18.08
16.37,17.78
16.48,17.52
16.58,17.49
16.68,17.65
16.78,17.58
16.88,17.67
16.99,17.62
17.09,17.42
17.19,17.62
17.3,17.46
17.4,17.24
17.5,17.27
17.6,17.2
17.71,17.22
17.81,16.99
17.91,16.93
18.01,17.01
18.12,16.78
18.22,17.01
18.32,16.95
18.42,17.02
18.53,16.71
18.63,16.7
18.73,16.5
18.83,16.3
18.94,16.77
19.04,16.21
19.14,16.56
19.25,16.29
19.35,16.53
19.45,16.59
19.55,16.15
19.66,16.52
19.76,16.17
19.86,16.28
19.96,16.06
20.07,15.94
20.17,16.1
20.27,16.26
20.37,16.12
20.48,15.77
20.58,16.02
20.68,15.96
20.78,15.77
20.89,15.62
20.99,15.62
21.09,15.71
21.19,15.55
21.3,15.58
21.4,15.42
21.5,15.28
21.6,15.43
21.71,15.4
21.81,15.69
21.91,15.4
22.02,15.15
22.12,15.15
22.22,15.16
22.32,15.05
22.43,15.19
22.53,15.14
22.63,15.01
22.73,14.95
22.84,14.93
22.94,14.67
23.04,14.96
23.14,14.72
23.25,14.81
23.35,14.79
23.45,14.76
23.55,14.63
23.66,14.64
23.76,14.6
23.86,14.68
23.96,14.3
24.07,14.48
24.17,14.55
24.27,14.65
24.38,14.22
24.48,14.22
24.58,14.02
24.68,14.29
24.79,14.14
24.89,14.41
24.99,14.04
25.09,14.22
25.2,14.12
25.3,14.46
25.4,14.06
25.5,14.01
25.61,14.02
25.71,14.07
25.81,13.91
25.92,13.89
26.02,14.28
26.12,13.75
26.22,14.01
26.32,14.06
26.43,13.43
26.53,13.75
26.63,13.6
26.73,13.52
26.84,13.55
26.94,13.34
27.04,13.71
27.15,13.38
27.25,13.2
27.35,13.46
27.45,13.57
27.56,13.43
27.66,13.29
27.76,13.21
27.86,13.34
27.97,13.21
28.07,13.48
28.17,13.19
28.27,13.07
28.38,13.3
28.48,13.2
28.58,13.02
28.68,13.21
28.79,12.8
28.89,12.86
28.99,12.96
29.09,13.03
29.2,12.79
29.3,12.93
29.4,12.99
29.5,12.87
29.61,12.86
29.71,12.93
29.81,12.8
29.92,12.81
30.02,12.81
30.12,12.57
30.22,12.65
30.33,12.58
30.43,12.69
30.53,12.69
30.63,12.5
30.74,12.57
30.84,12.79
30.94,12.46
31.04,12.61
31.15,12.43
31.25,12.64
31.35,12.49
31.46,12.29
31.56,12.5
31.66,12.3
31.76,12.5
31.86,12.23
31.97,12.62
32.07,12.18
32.17,12.23
32.28,12.29
32.38,12.24
32.48,12.33
32.58,12.03
32.69,12.05
32.79,12.1
32.89,12.02
33.0,12.26
33.1,11.94
33.2,12.03
33.3,12.25
33.4,12.17
33.51,12.26
33.61,11.89
33.71,11.86
33.82,12.14
33.92,12.17
34.02,12.02
34.12,11.87
34.23,11.8
34.33,11.84
34.43,11.79
34.53,12.29
34.64,11.7
34.74,12.09
34.84,11.61
34.95,11.92
35.05,11.81
35.15,11.87
35.25,11.67
35.36,12.05
35.46,12.12
35.56,11.86
35.66,12.12
35.77,11.77
35.87,11.99
35.97,11.77
36.07,11.87
36.18,11.82
36.28,11.7
36.38,11.69
36.48,11.77
36.59,11.5
36.69,11.91
36.79,11.56
36.89,12.11
37.0,11.98
37.1,11.77
37.2,11.9
37.31,11.81
37.41,11.91
37.51,11.62
37.61,11.89
37.72,11.61
37.82,11.76
37.92,11.73
38.02,11.91
38.13,11.93
38.23,11.77
38.33,11.95
38.43,11.84
38.54,11.66
38.64,11.99
38.74,11.93
38.84,11.8
38.95,12.06
39.05,11.88
39.15,11.83
39.26,12.17
39.36,12.07
39.46,12.14
39.56,11.85
39.67,12.12
39.77,12.15
39.87,12.02
39.97,12.02
40.08,12.01
40.18,12.21
40.28,12.03
40.38,11.79
40.49,12.23
40.59,11.98
40.69,11.99
40.79,11.95
40.9,11.92
41.0,12.21
41.1,12.12
41.2,11.97
41.31,12.14
41.41,12.29
41.51,12.41
41.62,12.37
41.72,12.26
41.82,12.32
41.92,12.09
42.03,12.22
42.13,12.07
42.23,12.24
42.33,12.24
42.44,12.26
42.54,12.04
42.64,11.86
42.74,12.21
42.85,12.29
42.95,12.23
43.05,12.13
43.15,12.14
43.26,12.29
43.36,12.25
43.46,12.27
43.57,12.15
43.67,12.36
43.77,12.16
43.87,12.16
43.97,12.37
44.08,12.43
44.18,12.46
44.28,12.31
44.39,12.15
44.49,11.92
44.59,12.03
44.69,12.12
44.8,12.08
44.9,12.21
45.0,11.91
45.11,12.16
45.21,12.03
45.31,12.25
45.41,12.18
45.52,12.07
45.62,11.99
45.72,11.9
45.82,11.98
45.93,12.03
46.03,12.21
46.13,12.14
46.23,12.02
46.34,12.02
46.44,12.09
46.54,11.87
46.64,12.2
46.75,12.01
46.85,12.0
46.95,11.86
47.05,12.11
47.16,11.86
47.26,11.95
47.36,11.93
47.47,12.09
47.57,12.17
47.67,12.03
47.77,12.09
47.88,12.02
47.98,12.09
48.08,11.72
48.18,12.04
48.29,11.92
48.39,11.98
48.49,12.14
48.59,11.85
48.7,12.01
48.8,11.85
48.9,11.74
49.0,11.92
49.11,11.94
49.21,11.92
49.31,11.9
49.42,11.9
49.52,11.73
49.62,11.82
49.72,11.8
49.83,11.73
49.93,11.9
50.03,11.68
50.13,11.76
50.24,11.7
50.34,12.05
50.44,12.07
50.54,11.79
50.65,11.99
50.75,11.78
50.85,12.01
50.95,12.25
51.06,12.09
51.16,11.96
51.26,11.72
51.36,11.97
51.47,11.78
51.57,11.85
51.67,11.82
51.78,11.83
51.88,11.98
51.98,11.9
52.08,12.02
52.19,11.99
52.29,12.1
52.39,11.97
52.49,12.19
52.6,12.0
52.7,11.97
52.8,11.96
52.9,12.04
53.01,12.05
53.11,12.04
53.21,12.03
53.31,11.75
53.42,12.06
53.52,11.92
53.62,11.85
53.72,12.08
53.83,11.8
53.93,11.94
54.03,12.19
54.13,12.03
54.24,11.99
54.34,11.83
54.44,11.93
54.55,12.03
54.65,12.07
54.75,12.19
54.85,12.1
54.96,12.13
55.06,11.89
55.16,11.89
55.27,12.25
55.37,12.2
55.47,11.92
55.57,12.07
55.68,12.16
55.78,11.96
55.88,12.17
55.98,11.92
56.09,11.93
56.19,11.95
56.29,11.99
56.39,11.91
56.5,11.84
56.6,12.01
56.7,11.85
56.8,11.72
56.91,11.92
57.01,11.98
57.11,11.72
57.21,11.62
57.32,11.97
57.42,11.7
57.52,11.96
57.63,12.01
57.73,11.73
57.83,11.92
57.93,12.11
58.04,12.25
58.14,11.73
58.24,12.1
58.34,11.9
58.45,11.77
58.55,12.15
58.65,11.87
58.75,12.24
58.86,12.12
58.96,12.15
59.06,11.97
59.16,12.03
59.27,12.13
59.37,12.21
59.47,12.01
59.58,12.06
59.68,12.09
59.78,12.09
59.88,12.37
59.99,12.13
60.09,12.37
60.19,11.96
60.29,11.96
60.4,12.03
60.5,11.99
60.6,12.19
60.7,12.16
60.81,12.4
60.91,12.14
61.01,12.16
61.11,12.3
61.22,12.2
61.32,12.38
61.42,12.1
61.52,12.08
61.63,12.22
61.73,12.36
61.83,12.21
61.94,11.85
62.04,12.33
62.14,12.29
62.24,12.14
62.35,11.91
62.45,12.21
62.55,11.77
62.65,12.2
62.76,12.07
62.86,13.04
62.96,12.21
63.06,12.05
63.17,12.07
63.27,12.21
63.37,12.1
63.47,11.86
63.58,11.99
63.68,12.08
63.78,12.07
63.88,12.31
63.99,12.08
64.09,12.15
64.19,11.88
64.29,11.92
64.4,11.84
64.5,12.21
64.6,11.88
64.71,12.16
64.81,11.89
64.91,12.23
65.01,11.97
65.12,12.0
65.22,11.96
65.32,11.92
65.42,11.99
65.53,12.26
65.63,12.07
65.73,11.99
65.83,11.83
65.94,11.98
66.04,11.97
66.14,11.92
66.25,12.0
66.35,11.86
66.45,12.15
66.55,12.1
66.66,12.03
66.76,11.85
66.86,11.99
66.96,12.06
67.07,11.74
67.17,11.85
67.27,11.92
67.37,11.99
67.48,11.97
67.58,11.69
67.68,12.11
67.79,12.09
67.89,11.9
67.99,12.32
68.09,12.07
68.19,12.03
68.3,12.04
68.4,11.83
68.5,12.07
68.61,11.62
68.71,12.13
68.81,11.99
68.91,11.98
69.02,12.04
69.12,11.9
69.22,11.93
69.32,12.36
69.43,11.85
69.53,11.9
69.63,12.1
69.73,12.0
69.84,11.91
69.94,12.06
70.04,12.02
70.15,12.0
70.25,12.06
70.35,12.07
70.45,11.95
70.56,12.08
70.66,11.95
70.76,12.14
70.86,12.07
70.97,11.93
71.07,12.11
71.17,12.08
71.27,11.98
71.38,11.73
71.48,12.15
71.58,12.05
71.68,11.86
71.79,11.96
71.89,12.07
71.99,12.11
72.09,11.88
72.2,12.21
72.3,11.82
72.4,12.15
72.51,12.33
72.61,11.92
72.71,11.73
72.81,11.95
72.92,11.89
73.02,11.91
73.12,12.24
73.22,11.74
73.33,11.83
73.43,12.1
73.53,12.02
73.63,11.62
73.74,11.82
73.84,12.07
73.94,11.77
74.04,11.83
74.15,11.88
74.25,11.85
74.35,11.92
74.46,11.98
74.56,11.81
74.66,11.9
74.76,11.8
74.87,11.83
74.97,12.0
75.07,11.99
75.17,11.95
75.28,11.95
75.38,11.94
75.48,11.92
75.58,12.0
75.69,12.04
75.79,11.87
75.89,12.14
76.0,12.02
76.1,12.0
76.2,11.97
76.3,11.82
76.4,12.15
76.51,12.1
76.61,12.14
76.71,11.91
76.82,12.25
76.92,12.1
77.02,11.93
77.12,11.95
77.23,11.92
77.33,11.83
77.43,11.65
77.54,11.97
77.64,12.14
77.74,12.05
77.84,11.91
77.94,11.95
78.05,12.01
78.15,12.09
78.25,12.25
78.36,12.02
78.46,12.29
78.56,12.12
78.66,11.86
78.77,12.09
78.87,12.2
78.97,12.18
79.07,12.03
79.18,12.11
79.28,11.99
79.38,11.92
79.48,11.93
79.59,12.3
79.69,12.16
79.79,11.85
79.89,12.15
80.0,11.91
80.1,12.29
80.2,12.33
80.31,11.9
80.41,12.23
80.51,12.08
80.61,12.22
80.72,12.29
80.82,12.24
80.92,12.13
81.02,12.0
81.13,11.82
81.23,12.01
81.33,12.1
81.43,12.01
81.54,11.91
81.64,12.23
81.74,12.12
81.84,12.21
81.95,12.2
82.05,11.71
82.15,12.0
82.25,12.14
82.36,11.9
82.46,11.93
82.56,11.97
82.67,12.13
82.77,11.9
82.87,12.12
82.97,11.8
83.08,11.99
83.18,11.85
83.28,11.91
83.38,12.18
83.49,11.95
83.59,11.85
83.69,12.18
83.79,11.83
83.9,11.79
84.0,11.98
84.1,11.78
84.2,11.99
84.31,11.78
84.41,11.85
84.51,12.12
84.62,12.1
84.72,11.74
84.82,11.71
84.92,12.02
85.03,11.97
85.13,11.77
85.23,11.95
85.33,12.07
85.44,12.04
85.54,11.83
85.64,11.87
85.75,12.11
85.85,11.85
85.95,11.96
86.05,12.0
86.16,12.02
86.26,12.1
86.36,12.0
86.46,12.1
86.56,11.88
86.67,12.13
86.77,11.85
86.87,11.77
86.98,11.88
87.08,11.99
87.18,12.17
87.28,11.77
87.39,11.89
87.49,11.87
87.59,11.92
87.69,11.98
87.8,12.91
87.9,11.74
88.0,11.94
88.11,11.85
88.21,12.04
88.31,12.14
88.41,11.66
88.52,11.72
88.62,11.9
88.72,11.89
88.82,12.14
88.93,12.19
89.03,12.1
89.13,12.02
89.23,11.74
89.34,12.14
89.44,12.07
89.54,12.17
89.64,11.99
89.75,12.29
89.85,11.99
89.95,11.99
90.05,12.05
90.16,12.18
90.26,12.03
90.36,12.09
90.47,12.06
90.57,11.93
90.67,11.92
90.77,12.13
90.88,11.89
90.98,11.73
91.08,11.84
91.18,11.92
91.29,11.9
91.39,11.62
91.49,12.0
91.59,11.91
91.7,11.96
91.8,13.09
91.9,11.87
92.0,11.93
92.11,12.12
92.21,11.91
92.31,11.94
92.42,11.76
92.52,12.07
92.62,12.12
92.72,11.92
92.83,11.83
92.93,11.94
93.03,12.04
93.13,11.76
93.24,12.14
93.34,11.87
93.44,12.19
93.54,11.8
93.65,11.96
93.75,12.06
93.85,12.08
93.95,12.04
94.06,12.02
94.16,12.15
94.26,11.9
94.36,12.08
94.47,12.0
94.57,12.07
94.67,12.01
94.78,12.08
94.88,12.01
94.98,12.08
95.08,11.98
95.19,12.12
95.29,11.93
95.39,11.88
95.5,11.91
95.6,12.06
95.7,11.92
95.8,12.05
95.9,11.83
96.01,12.01
96.11,11.96
96.21,12.14
96.32,12.03
96.42,11.96
96.52,11.96
96.62,12.11
96.73,12.0
96.83,11.9
96.93,11.82
97.03,12.02
97.14,11.75
97.24,11.92
97.34,11.71
97.44,11.79
97.55,12.13
97.65,11.8
97.75,12.03
97.86,11.92
97.96,11.86
98.06,11.61
98.16,11.96
98.27,11.78
98.37,12.29
98.47,11.73
98.57,11.98
98.68,11.85
98.78,12.11
98.88,11.99
98.98,12.05
99.09,12.1
99.19,12.29
99.29,11.92
99.39,11.78
99.5,12.17
99.6,11.73
99.7,12.06
99.8,11.85
99.91,12.14
100.01,11.96
100.11,12.43
100.21,12.09
100.32,11.76
100.42,12.22
100.52,11.85
100.63,12.08
100.73,12.06
100.83,11.74
100.93,12.0
101.04,12.08
101.14,11.89
101.24,12.0
101.34,12.21
101.45,12.07
101.55,12.38
101.65,11.86
101.75,12.14
101.86,12.07
101.96,12.07
102.06,12.11
102.17,11.98
102.27,12.28
102.37,11.99
102.47,12.07
102.58,12.16
102.68,12.21
102.78,12.21
102.88,12.21
102.99,12.39
103.09,12.15
103.19,12.18
103.3,11.91
103.4,12.2
103.5,11.99
103.6,11.84
103.71,11.75
103.81,12.16
103.91,11.94
104.01,12.09
104.12,12.23
104.22,12.01
104.32,11.93
104.43,11.93
104.53,12.21
104.63,12.04
104.73,12.27
104.84,11.95
104.94,12.01
105.04,12.23
105.14,12.02
105.25,11.83
105.35,12.04
105.45,12.28
105.55,12.09
105.66,12.23
105.76,11.96
105.86,12.11
105.96,12.06
106.07,11.99
106.17,12.13
106.27,12.08
106.38,12.21
106.48,12.54
106.58,11.95
106.68,12.29
106.79,12.19
106.89,11.78
106.99,11.95
107.09,12.05
107.2,11.92
107.3,12.14
107.4,12.06
107.5,12.18
107.61,11.91
107.71,11.98
107.81,11.93
107.92,12.15
108.02,11.84
108.12,12.21
108.22,11.85
108.33,11.89
108.43,12.06
108.53,12.16
108.63,11.95
108.74,11.7
108.84,12.01
108.94,11.77
109.04,11.72
109.15,11.87
109.25,12.05
109.35,11.92
109.46,12.06
109.56,12.17
109.66,12.07
109.76,12.15
109.87,11.66
109.97,12.09
110.07,11.97
110.18,11.96
110.28,12.17
110.38,11.85
110.48,11.97
110.58,11.8
110.69,11.84
110.79,11.99
110.89,12.01
111.0,11.88
111.1,12.04
111.2,12.18
111.3,12.14
111.41,11.88
111.51,13.09
111.61,11.97
111.71,11.83
111.82,12.1
111.92,12.26
112.02,12.14
112.12,11.93
112.23,11.85
112.33,12.1
112.43,11.94
112.54,12.1
112.64,11.88
112.74,11.89
112.84,11.88
112.95,11.99
113.05,12.06
113.15,12.13
113.25,12.26
113.36,11.97
113.46,11.98
113.56,11.88
113.67,11.64
113.77,12.17
113.87,11.62
113.97,12.0
114.08,12.03
114.18,12.22
114.28,12.08
114.38,11.86
114.49,12.14
114.59,12.1
114.69,12.01
114.79,11.84
114.9,12.33
115.0,12.0
115.1,11.87
115.21,11.98
115.31,12.27
115.41,11.72
115.51,11.99
115.62,11.9
115.72,11.85
115.82,11.87
115.92,11.99
116.03,12.13
116.13,12.11
116.23,12.07
116.33,12.14
116.44,12.01
116.54,12.05
116.64,12.06
116.75,12.19
116.85,12.09
116.95,12.06
117.05,12.09
117.16,12.06
117.26,12.02
117.36,12.04
117.46,11.9
117.57,12.06
117.67,11.96
117.77,11.7
117.87,12.05
117.98,11.89
118.08,12.27
118.18,11.89
118.29,12.14
118.39,12.07
118.49,11.88
118.59,12.09
118.7,11.95
118.8,11.82
118.9,11.89
119.0,12.18
119.11,11.91
119.21,11.87
119.31,12.18
119.41,11.85
119.52,11.97
119.62,12.14
119.72,12.02
119.83,11.82
119.93,11.97
120.03,11.91
120.13,11.72
120.24,11.95
120.34,11.85
120.44,11.98
120.54,11.66
120.65,12.12
120.75,12.07
120.85,11.99
120.95,12.19
121.06,11.96
121.16,12.25
121.26,11.94
121.37,11.85
121.47,11.76
121.57,12.35
121.67,12.13
121.78,11.94
121.88,12.05
121.98,11.64
122.08,11.95
122.19,11.83
122.29,12.04
122.39,11.89
122.5,11.7
122.6,11.74
122.7,12.1
122.8,11.58
122.91,12.2
123.01,11.92
123.11,12.01
123.21,12.05
123.32,11.81
123.42,12.14
123.52,11.75
123.62,11.91
123.73,12.04
123.83,12.06
123.93,11.88
124.04,11.99
124.14,11.88
124.24,12.07
124.34,11.8
124.45,11.78
124.55,11.82
124.65,11.96
124.75,12.09
124.86,11.99
124.96,12.01
125.06,12.13
125.16,11.67
125.27,12.28
125.37,11.98
125.47,11.85
125.58,12.97
125.68,12.07
125.78,12.14
125.88,11.86
125.99,12.0
126.09,11.93
126.19,11.99
126.29,11.85
126.4,12.24
126.5,11.66
126.6,12.02
126.7,12.24
126.81,11.99
126.91,12.32
127.01,12.06
127.12,12.07
127.22,11.92
127.32,11.87
127.42,12.01
127.53,11.99
127.63,12.09
127.73,12.1
127.83,12.14
127.94,11.92
128.04,12.27
128.14,11.95
128.25,12.13
128.35,12.1
128.45,12.17
128.55,11.87
128.66,12.13
128.76,11.97
128.86,12.05
128.96,12.01
129.07,12.14
129.17,12.03
129.27,11.86
129.38,12.17
129.48,12.3
129.58,11.83
129.68,12.2
129.79,12.29
129.89,11.91
129.99,12.07
130.09,12.21
130.2,12.08
130.3,12.41
130.4,11.85
130.5,11.88
130.61,12.05
130.71,12.08
130.81,11.86
130.91,11.84
131.02,12.04
131.12,12.08
131.22,12.2
131.33,12.29
131.43,11.99
131.53,12.22
131.63,12.11
131.74,12.12
131.84,11.7
131.94,12.07
132.04,12.14
132.15,12.04
132.25,12.89
132.35,12.15
132.46,11.88
132.56,11.86
132.66,11.98
132.76,11.99
132.87,12.16
132.97,11.77
133.07,12.29
133.17,11.92
133.28,11.93
133.38,11.88
133.48,11.92
133.58,11.78
133.69,12.07
133.79,11.98
133.89,11.7
134.0,11.91
134.1,11.99
134.2,11.99
134.3,11.97
134.41,11.9
134.51,12.07
134.61,11.99
134.71,11.79
134.82,11.64
134.92,11.99
135.02,11.84
135.12,11.69
135.23,11.61
135.33,12.26
135.43,11.78
135.54,12.11
135.64,11.71
135.74,11.71
135.84,11.63
135.95,11.91
136.05,11.88
136.15,11.87
136.25,11.99
136.36,12.0
136.46,11.94
136.56,12.14
136.66,11.7
136.77,11.97
136.87,11.95
136.97,11.7
137.08,11.94
137.18,11.88
137.28,11.51
137.38,12.04
137.49,11.8
137.59,11.84
137.69,11.87
137.79,11.77
137.9,11.93
138.0,12.03
138.1,11.84
138.21,12.0
138.31,11.93
138.41,12.07
138.51,12.04
138.62,12.38
138.72,11.93
138.82,12.07
138.92,11.99
139.03,12.07
139.13,12.05
139.23,11.92
139.33,12.07
139.44,11.92
139.54,11.92
139.64,11.79
139.75,12.1
139.85,11.96
139.95,13.07
140.05,12.06
140.16,12.21
140.26,12.15
140.36,12.33
140.46,11.96
140.57,11.82
140.67,11.97
140.77,12.14
140.87,12.04
140.98,11.92
141.08,11.99
141.18,12.2
141.29,12.09
141.39,12.12
141.49,12.15
141.59,11.89
141.7,13.13
141.8,11.82
141.9,12.04
142.0,12.05
142.11,11.97
142.21,12.17
142.31,12.21
142.41,12.07
142.52,13.24
142.62,12.14
142.72,12.06
142.83,12.05
142.93,12.39
143.03,12.02
143.13,12.05
143.24,12.06
143.34,12.13
143.44,12.07
143.54,12.18
143.65,12.18
143.75,11.98
143.85,11.92
143.95,12.18
144.06,11.93
144.16,12.09
144.26,11.93
144.37,11.84
144.47,11.97
144.57,12.0
144.67,11.83
144.78,12.04
144.88,11.94
144.98,12.09
145.08,11.96
145.19,12.0
145.29,11.91
145.39,11.69
145.5,12.09
145.6,11.99
145.7,12.04
145.8,11.87
145.91,11.94
146.01,11.89
146.11,11.82
146.21,12.09
146.32,11.98
146.42,11.92
146.52,11.94
146.62,11.93
146.73,11.82
146.83,11.88
146.93,12.14
147.04,11.62
147.14,11.86
147.24,11.86
147.34,11.63
147.45,11.92
147.55,11.74
147.65,11.69
147.75,11.7
147.86,12.0
147.96,11.63
148.06,11.99
148.16,11.82
148.27,11.7
148.37,11.78
148.47,11.79
148.58,11.91
148.68,11.64
148.78,12.19
148.88,11.72
148.99,11.82
149.09,11.9
149.19,11.78
149.29,12.21
149.4,11.86
149.5,11.91
149.6,11.87
149.7,11.91
149.81,11.72
149.91,11.78
150.01,12.15
150.12,11.88
150.22,12.01
150.32,11.99
150.42,12.08
150.52,12.21
150.63,12.0
150.73,11.99
150.83,12.05
150.94,12.21
151.04,12.16
151.14,12.16
151.24,12.16
151.35,12.2
151.45,11.87
151.55,11.95
151.66,11.94
151.76,11.92
151.86,11.93
151.96,12.06
152.07,11.8
152.17,12.06
152.27,12.1
152.37,12.2
152.48,11.83
152.58,12.17
152.68,12.15
152.78,11.95
152.89,11.95
152.99,12.31
153.09,12.12
153.2,12.12
153.3,12.09
153.4,11.99
153.5,12.17
153.61,11.98
153.71,11.99
153.81,12.14
153.91,12.1
154.02,11.78
154.12,11.94
154.22,11.9
154.32,12.06
154.43,12.05
154.53,12.21
154.63,12.07
154.74,11.89
154.84,12.05
154.94,12.0
155.04,12.38
155.15,11.95
155.25,11.93
155.35,11.87
155.45,12.25
155.56,11.77
155.66,12.01
155.76,12.14
155.87,11.89
155.97,12.12
156.07,12.18
156.17,11.99
156.27,11.96
156.38,11.99
156.48,11.92
156.58,12.16
156.69,12.09
156.79,11.51
156.89,12.29
156.99,12.06
157.1,12.01
157.2,11.8
157.3,12.11
157.41,12.07
157.51,12.14
157.61,12.17
157.71,12.13
157.82,12.36
157.92,11.96
158.02,11.84
158.12,11.88
158.23,11.67
158.33,11.89
158.43,12.29
158.53,11.71
158.64,12.19
158.74,11.53
158.84,11.85
158.95,12.05
159.05,11.87
159.15,12.03
159.25,12.33
159.36,12.11
159.46,11.81
159.56,11.78
159.66,11.92
159.77,11.85
159.87,12.04
159.97,11.81
160.07,12.04
160.18,11.93
160.28,11.85
160.38,11.79
160.49,12.01
160.59,11.87
160.69,12.05
160.79,11.78
160.9,11.92
161.0,12.03
161.1,12.0
161.2,11.76
161.31,12.17
161.41,12.1
161.51,12.14
161.61,12.21
161.72,11.84
161.82,12.04
161.92,11.98
162.02,12.15
162.13,12.14
162.23,12.04
162.33,12.12
162.44,11.83
162.54,11.99
162.64,12.01
162.74,11.85
162.85,11.85
162.95,12.02
163.05,12.07
163.15,11.87
163.26,11.93
163.36,12.05
163.46,12.11
163.57,11.77
163.67,11.95
163.77,12.04
163.87,11.94
163.98,12.12
164.08,11.76
164.18,12.21
164.28,11.99
164.39,12.24
164.49,11.98
164.59,12.02
164.7,12.01
164.8,11.85
164.9,12.11
165.0,12.17
165.11,12.11
165.21,11.85
165.31,11.99
165.41,12.14
165.52,11.67
165.62,11.99
165.72,12.2
165.82,11.84
165.93,11.87
166.03,11.95
166.13,11.93
166.24,11.88
166.34,12.11
166.44,12.02
166.54,11.93
166.65,12.11
166.75,11.73
166.85,12.24
166.95,11.86
167.06,12.0
167.16,11.87
167.26,11.88
167.36,11.87
167.47,11.85
167.57,11.7
167.67,11.63
167.77,11.74
167.88,11.63
167.98,11.72
168.08,11.98
168.19,12.22
168.29,11.8
168.39,11.73
168.49,11.68
168.6,11.96
168.7,11.67
168.8,11.68
168.9,11.96
169.01,12.2
169.11,11.7
169.21,11.99
169.32,11.77
169.42,11.97
169.52,11.94
169.62,12.22
169.73,11.86
169.83,11.73
169.93,11.79
170.03,13.16
170.14,11.97
170.24,11.92
170.34,11.95
170.44,12.01
170.55,11.93
170.65,12.02
170.75,12.14
170.86,11.82
170.96,12.02
171.06,12.09
171.16,12.03
171.27,11.99
171.37,12.23
171.47,12.1
171.57,11.99
171.68,11.99
171.78,12.11
171.88,11.89
171.98,12.08
172.09,12.17
172.19,12.21
172.29,11.93
172.4,12.49
172.5,12.11
172.6,12.04
172.7,12.15
172.81,11.79
172.91,11.97
173.01,11.77
173.11,11.77
173.22,12.54
173.32,11.93
173.42,12.17
173.52,11.9
173.63,12.12
173.73,11.78
173.83,11.92
173.94,11.8
174.04,11.84
174.14,12.09
174.24,12.17
174.35,12.06
174.45,11.76
174.55,12.08
174.65,12.03
174.76,11.94
174.86,11.84
174.96,12.43
175.07,11.99
175.17,11.96
175.27,11.88
175.37,11.84
175.48,11.94
175.58,12.27
175.68,12.09
175.78,12.07
175.89,12.36
175.99,11.83
176.09,12.1
176.19,12.01
176.3,12.18
176.4,12.23
176.5,12.34
176.61,12.08
176.71,11.97
176.81,12.09
176.91,12.43
177.02,12.29
177.12,12.35
177.22,12.18
177.32,12.16
177.43,11.99
177.53,12.13
177.63,12.16
177.73,12.07
177.84,12.37
177.94,12.13
178.04,12.14
178.15,11.81
178.25,12.16
178.35,12.06
178.45,12.07
178.55,11.89
178.66,12.29
178.76,11.87
178.86,12.13
178.97,12.03
179.07,12.13
179.17,12.09
179.27,12.35
179.38,12.09
