time (s),temperature (C)
24.88,11.96
24.99,12.02
25.09,11.69
25.19,11.67
25.29,11.64
25.4,11.61
25.5,11.6
25.6,11.43
25.71,11.52
25.81,11.7
25.91,11.47
26.01,11.17
26.12,11.21
26.22,11.37
26.32,11.29
26.42,11.08
26.53,11.16
26.63,11.01
26.73,10.94
26.83,10.83
26.94,10.97
27.04,10.84
27.14,10.92
27.25,10.84
27.35,10.84
27.45,10.65
27.55,10.69
27.66,10.45
27.76,10.44
27.86,10.49
27.96,10.46
28.06,10.44
28.17,10.5
28.27,10.27
28.37,10.24
28.48,10.44
28.58,9.88
28.68,10.12
28.78,10.13
28.89,10.27
28.99,10.09
29.09,9.93
29.19,9.98
29.3,10.09
29.4,9.99
29.5,9.85
29.6,9.82
29.71,9.83
29.81,11.0
29.91,9.58
30.01,9.56
30.12,9.78
30.22,9.6
30.32,9.47
30.43,9.58
30.53,9.55
30.63,9.55
30.73,9.45
30.83,9.48
30.94,9.49
31.04,9.14
31.14,9.32
31.25,9.49
31.35,9.19
31.45,9.5
31.55,9.44
31.66,9.21
31.76,9.39
31.86,9.41
31.96,9.24
32.07,9.26
32.17,9.55
32.27,9.53
32.37,9.58
32.48,9.31
32.58,9.49
32.68,9.31
32.79,9.58
32.89,9.35
32.99,9.44
33.09,9.44
33.2,9.56
33.3,9.7
33.4,9.52
33.5,9.43
33.61,9.36
33.71,9.67
33.81,9.58
33.91,9.62
34.02,9.46
34.12,9.62
34.22,9.62
34.32,9.65
34.43,9.7
34.53,9.96
34.63,9.91
34.73,9.79
34.84,9.88
34.94,9.98
35.04,10.29
35.14,9.74
35.25,10.04
35.35,10.0
35.45,10.03
35.55,10.0
35.66,10.19
35.76,10.17
35.86,9.94
35.96,10.04
36.07,10.15
36.17,10.12
36.27,10.17
36.38,9.99
36.48,10.22
36.58,10.19
36.68,10.14
36.79,10.21
36.89,10.23
36.99,10.1
37.09,10.47
37.2,10.2
37.3,10.03
37.4,10.01
37.5,10.22
37.61,10.4
37.71,10.19
37.81,10.24
37.91,10.04
38.02,10.59
38.12,10.23
38.22,10.35
38.33,10.3
38.43,10.27
38.53,10.14
38.63,10.33
38.74,10.06
38.84,10.36
38.94,10.33
39.04,10.25
39.15,10.35
39.25,10.46
39.35,10.12
39.45,10.15
39.56,10.15
39.66,10.32
39.76,10.33
39.86,10.2
39.97,9.9
40.07,10.28
40.17,10.11
40.27,10.19
40.38,10.18
40.48,10.12
40.58,10.19
40.68,10.37
40.79,10.09
40.89,9.9
40.99,10.08
41.1,10.27
41.2,10.03
41.3,10.17
41.4,10.08
41.51,10.1
41.61,10.04
41.71,9.97
41.81,10.03
41.92,10.01
42.02,9.78
42.12,9.89
42.22,10.08
42.33,10.22
42.43,9.87
42.53,9.69
42.63,10.11
42.74,10.02
42.84,10.0
42.94,10.01
43.04,9.85
43.15,9.86
43.25,9.79
43.35,9.76
43.46,10.1
43.56,10.02
43.66,9.9
43.76,9.78
43.87,9.88
43.97,9.87
44.07,10.02
44.17,9.84
44.28,9.9
44.38,9.98
44.48,9.64
44.58,9.82
44.69,9.77
44.79,9.84
44.89,9.95
44.99,9.76
45.1,9.91
45.2,9.79
45.3,9.85
45.4,9.83
45.51,10.04
45.61,10.01
45.71,10.02
45.81,10.11
45.92,10.0
46.02,10.17
46.12,10.18
46.22,9.72
46.33,10.27
46.43,9.83
46.53,10.08
46.63,9.99
46.74,9.85
46.84,10.27
46.94,10.33
47.04,9.95
47.15,9.86
47.25,10.19
47.35,9.87
47.46,9.92
47.56,10.26
47.66,10.14
47.76,10.1
47.87,10.03
47.97,10.14
48.07,10.27
48.17,10.16
48.28,9.96
48.38,10.24
48.48,9.93
48.58,10.06
48.69,9.95
48.79,10.32
48.89,10.19
49.0,10.08
49.1,10.19
49.2,10.06
49.3,10.14
49.4,10.44
49.51,10.17
49.61,10.03
49.71,10.15
49.81,10.1
49.92,10.05
50.02,10.36
50.12,10.1
50.23,10.2
50.33,9.9
50.43,10.17
50.53,9.97
50.64,10.1
50.74,10.02
50.84,10.1
50.94,9.9
51.05,10.03
51.15,10.18
51.25,9.85
51.35,10.12
51.46,9.94
51.56,10.02
51.66,9.93
51.77,10.06
51.87,10.03
51.97,9.94
52.07,10.06
52.18,9.91
52.28,9.85
52.38,9.9
52.48,9.81
52.59,9.86
52.69,9.97
52.79,9.91
52.89,10.04
53.0,9.99
53.1,9.82
53.2,9.86
53.3,10.04
53.41,9.9
53.51,9.9
53.61,9.94
53.71,10.03
53.82,9.89
53.92,9.67
54.02,9.97
54.12,9.59
54.23,9.93
54.33,10.01
54.43,9.99
54.54,9.98
54.64,9.89
54.74,10.02
54.84,10.02
54.94,9.93
55.05,10.08
55.15,9.92
55.25,10.17
55.36,9.56
55.46,9.97
55.56,9.49
55.66,9.91
55.77,9.87
55.87,10.17
55.97,9.88
56.07,9.99
56.18,10.41
56.28,9.93
56.38,10.16
56.48,9.78
56.59,10.03
56.69,9.87
56.79,9.93
56.89,9.96
57.0,10.1
57.1,9.84
57.2,9.85
57.31,10.04
57.41,9.9
57.51,9.79
57.61,10.16
57.71,10.04
57.82,10.01
57.92,10.22
58.02,10.03
58.13,9.94
58.23,10.05
58.33,10.31
58.43,10.05
58.54,9.95
58.64,10.03
58.74,9.91
58.84,10.18
58.95,9.99
59.05,10.19
59.15,9.92
59.25,9.92
59.36,10.07
59.46,9.98
59.56,10.33
59.66,10.21
59.77,9.83
59.87,10.13
59.97,10.13
60.08,10.09
60.18,9.79
60.28,10.13
60.38,9.99
60.48,10.25
60.59,9.89
60.69,10.14
60.79,10.07
60.9,10.31
61.0,10.14
61.1,10.11
61.2,9.91
61.31,9.87
61.41,10.19
61.51,10.05
61.61,10.24
61.72,10.06
61.82,10.17
61.92,10.04
62.02,10.23
62.13,10.08
62.23,9.97
62.33,9.96
62.43,9.9
62.54,10.24
62.64,10.21
62.74,10.04
62.84,10.04
62.95,10.05
63.05,10.07
63.15,10.12
63.26,10.32
63.36,10.27
63.46,10.17
63.56,10.02
63.67,10.0
63.77,9.88
63.87,9.9
63.97,10.05
64.07,9.92
64.18,9.98
64.28,10.07
64.38,9.89
64.49,9.83
64.59,10.19
64.69,10.11
64.79,9.96
64.9,10.05
65.0,9.95
65.1,9.97
65.2,9.83
65.31,9.68
65.41,9.98
65.51,9.66
65.61,10.17
65.72,9.93
65.82,10.0
65.92,9.81
66.02,9.76
66.13,9.91
66.23,9.95
66.33,9.73
66.43,10.05
66.54,9.92
66.64,10.09
66.74,10.06
66.84,10.25
66.95,9.89
67.05,10.23
67.15,9.9
67.26,10.0
67.36,9.91
67.46,10.06
67.56,10.21
67.67,10.02
67.77,10.36
67.87,10.07
67.97,9.93
68.08,9.91
68.18,10.14
68.28,10.02
68.38,10.05
68.49,10.1
68.59,10.2
68.69,10.01
68.79,10.19
68.9,10.01
69.0,10.06
69.1,10.0
69.21,10.02
69.31,10.34
69.41,10.07
69.51,9.87
69.62,9.84
69.72,11.47
69.82,10.08
69.92,10.13
70.03,10.03
70.13,10.19
70.23,9.86
70.33,10.16
70.44,10.15
70.54,9.95
70.64,10.2
70.75,9.96
70.85,9.9
70.95,10.1
71.05,10.23
71.15,10.14
71.26,10.05
71.36,10.19
71.46,10.05
71.56,9.93
71.67,10.11
71.77,10.14
71.87,10.1
71.97,10.04
72.08,10.09
72.18,9.98
72.28,9.93
72.39,9.97
72.49,9.87
72.59,9.9
72.69,9.85
72.8,9.77
72.9,10.02
73.0,9.87
73.1,9.87
73.21,9.92
73.31,9.88
73.41,9.93
73.51,9.83
73.62,9.75
73.72,9.82
73.82,9.92
73.92,9.86
74.03,9.98
74.13,9.89
74.23,9.9
74.33,9.79
74.44,9.85
74.54,9.92
74.64,9.88
74.75,9.79
74.85,9.82
74.95,10.15
75.05,10.14
75.15,10.06
75.26,10.13
75.36,9.98
75.46,10.11
75.57,9.91
75.67,9.98
75.77,10.05
75.87,10.01
75.98,9.95
76.08,10.01
76.18,11.06
76.28,9.78
76.39,10.04
76.49,9.81
76.59,10.23
76.69,10.14
76.8,10.06
76.9,10.27
77.0,10.05
77.11,10.32
77.21,10.15
77.31,9.72
77.41,10.04
77.51,9.94
77.62,10.06
77.72,10.1
77.82,10.0
77.93,10.02
78.03,10.12
78.13,10.08
78.23,10.02
78.34,10.17
78.44,9.99
78.54,9.9
78.64,10.04
78.75,9.96
78.85,9.96
78.95,10.05
79.05,9.94
79.16,9.97
79.26,9.89
79.36,10.24
79.46,10.23
79.57,9.98
79.67,10.12
79.77,9.99
79.87,9.93
79.98,10.12
80.08,9.98
80.18,9.89
80.29,9.86
80.39,10.08
80.49,10.01
80.59,9.9
80.7,9.85
80.8,10.09
80.9,10.27
81.0,9.86
81.11,9.71
81.21,10.06
81.31,10.05
81.41,9.73
81.52,10.14
81.62,9.76
81.72,10.1
81.82,9.92
81.93,10.1
82.03,10.06
82.13,9.91
82.23,10.03
82.34,9.9
82.44,9.82
82.54,9.96
82.64,10.02
82.75,10.13
82.85,10.05
82.95,10.07
83.05,9.88
83.16,10.0
83.26,9.91
83.36,9.89
83.47,10.03
83.57,9.85
83.67,9.82
83.77,10.24
83.88,9.97
83.98,9.78
84.08,9.93
84.18,10.04
84.29,9.85
84.39,9.96
84.49,10.19
84.59,9.74
84.7,10.06
84.8,10.03
84.9,9.72
85.0,9.94
85.11,10.02
85.21,9.92
85.31,9.99
85.41,9.93
85.52,9.93
85.62,10.07
85.72,9.93
85.82,9.91
85.93,9.88
86.03,10.0
86.13,9.91
86.24,10.0
86.34,9.78
86.44,10.1
86.54,10.01
86.65,10.01
86.75,9.89
86.85,9.85
86.95,10.15
87.06,10.29
87.16,9.97
87.26,9.68
87.36,9.93
87.47,9.93
87.57,10.0
87.67,9.75
87.77,10.13
87.88,9.97
87.98,10.02
88.08,9.91
88.18,10.18
88.29,9.89
88.39,10.19
88.49,9.95
88.59,9.92
88.7,10.03
88.8,10.12
88.9,9.98
89.01,10.14
89.11,10.02
89.21,9.97
89.31,10.1
89.42,9.85
89.52,10.15
89.62,9.89
89.72,10.19
89.83,9.83
89.93,10.0
90.03,9.93
90.13,10.17
90.24,10.08
90.34,10.38
90.44,10.18
90.54,9.93
90.65,10.05
90.75,9.95
90.85,9.94
90.95,9.95
91.06,10.01
91.16,10.11
91.26,9.87
91.36,9.95
91.47,9.99
91.57,9.86
91.67,10.01
91.78,10.12
91.88,10.07
91.98,10.17
92.08,9.99
92.19,9.99
92.29,10.01
92.39,9.96
92.49,10.03
92.6,9.96
92.7,10.31
92.8,9.99
92.9,10.15
93.01,9.9
93.11,10.19
93.21,9.96
93.31,10.15
93.42,10.0
93.52,10.11
93.62,10.08
93.72,9.85
93.83,10.22
93.93,9.98
94.03,10.02
94.14,9.79
94.24,10.01
94.34,9.9
94.44,9.96
94.54,10.25
94.65,10.02
94.75,9.93
94.85,11.18
94.96,10.01
95.06,10.1
95.16,10.01
95.26,9.92
95.37,9.73
95.47,10.0
95.57,10.02
95.67,9.93
95.78,10.03
95.88,9.95
95.98,9.93
96.08,9.87
96.19,10.18
96.29,9.83
96.39,9.99
96.5,9.93
96.6,9.99
96.7,9.85
96.8,10.0
96.91,9.85
97.01,10.0
97.11,9.8
97.21,10.07
97.31,10.04
97.42,9.92
97.52,10.07
97.62,9.8
97.73,10.31
97.83,9.81
97.93,9.83
98.03,9.86
98.14,9.99
98.24,9.95
98.34,9.82
98.44,10.02
98.55,10.01
98.65,10.02
98.75,10.27
98.85,9.89
98.96,10.02
99.06,10.05
99.16,10.11
99.26,9.93
99.37,10.27
99.47,10.13
99.57,10.18
99.68,10.09
99.78,9.76
99.88,10.09
99.98,9.96
100.08,9.92
100.19,10.17
100.29,10.01
100.39,9.67
100.5,10.07
100.6,9.87
100.7,10.16
100.8,10.11
100.91,10.0
101.01,10.2
101.11,10.31
101.21,9.91
101.32,10.03
101.42,9.93
101.52,10.11
101.62,10.25
101.73,10.03
101.83,10.22
101.93,10.15
102.04,10.19
102.14,9.93
102.24,9.91
102.34,9.96
102.45,10.21
102.55,10.15
102.65,9.95
102.75,9.91
102.86,10.2
102.96,10.02
103.06,10.12
103.16,10.29
103.27,9.97
103.37,10.16
103.47,10.23
103.58,9.93
103.68,9.91
103.78,9.93
103.88,10.11
103.99,9.88
104.09,10.02
104.19,9.65
104.29,9.98
104.4,10.14
104.5,10.01
104.6,9.67
