time (s),temperature (C)
21.09,19.92
21.19,20.25
21.3,19.87
21.4,20.06
21.5,20.08
21.6,20.25
21.71,19.75
21.81,20.14
21.91,20.11
22.02,19.94
22.12,20.1
22.22,19.96
22.32,20.04
22.43,19.91
22.53,19.88
22.63,19.85
22.73,19.65
22.84,19.69
22.94,19.67
23.04,19.45
23.14,19.69
23.25,19.62
23.35,19.15
23.45,19.28
23.55,19.36
23.66,19.5
23.76,19.32
23.86,19.02
23.96,19.34
24.07,19.26
24.17,18.97
24.27,19.2
24.38,19.3
24.48,19.38
24.58,18.94
24.68,18.97
24.78,18.78
24.89,18.79
24.99,18.82
25.09,18.68
25.2,18.75
25.3,18.64
25.4,18.82
25.5,18.49
25.61,18.51
25.71,18.53
25.81,18.47
25.92,18.33
26.02,18.29
26.12,18.26
26.22,18.27
26.32,18.09
26.43,18.06
26.53,18.05
26.63,17.98
26.73,18.03
26.84,18.18
26.94,17.73
27.04,17.92
27.15,18.3
27.25,17.71
27.35,17.73
27.45,17.75
27.56,17.66
27.66,17.52
27.76,17.48
27.86,17.54
27.97,17.45
28.07,17.28
28.17,17.26
28.27,17.32
28.38,17.27
28.48,17.05
28.58,17.03
28.68,16.72
28.79,16.97
28.89,17.32
28.99,16.87
29.09,17.03
29.2,16.57
29.3,16.88
29.4,16.71
29.51,16.37
29.61,16.81
29.71,16.55
29.81,16.4
29.92,16.56
30.02,16.42
30.12,16.35
30.22,16.34
30.33,16.2
30.43,16.28
30.53,16.26
30.63,16.14
30.74,16.34
30.84,16.46
30.94,15.91
31.04,16.0
31.15,15.84
31.25,15.94
31.35,16.03
31.45,15.69
31.56,16.09
31.66,15.69
31.76,15.73
31.86,15.45
31.97,15.7
32.07,15.45
32.17,15.41
32.28,15.45
32.38,15.31
32.48,15.26
32.58,15.09
32.69,15.16
32.79,15.24
32.89,15.15
32.99,15.3
33.1,14.72
33.2,14.92
33.3,15.21
33.4,14.77
33.51,15.08
33.61,14.49
33.71,14.65
33.81,14.52
33.92,14.48
34.02,14.46
34.12,14.5
34.23,14.37
34.33,14.48
34.43,14.31
34.53,14.16
34.63,14.09
34.74,14.17
34.84,14.19
34.94,14.0
35.05,13.96
35.15,14.1
35.25,14.02
35.35,13.69
35.46,13.94
35.56,13.87
35.66,14.08
35.77,13.55
35.87,13.55
35.97,13.62
36.07,13.61
36.17,13.55
36.28,13.65
36.38,13.68
36.48,13.59
36.59,13.53
36.69,13.24
36.79,13.29
36.89,13.52
37.0,13.27
37.1,13.34
37.2,13.35
37.3,13.01
37.41,13.11
37.51,13.01
37.61,13.07
37.71,12.96
37.82,13.13
37.92,13.32
38.02,12.84
38.12,13.12
38.23,12.99
38.33,12.74
38.43,12.71
38.54,12.65
38.64,12.74
38.74,12.6
38.84,12.72
38.95,12.66
39.05,12.59
39.15,12.33
39.25,12.5
39.36,12.42
39.46,12.48
39.56,12.29
39.66,12.21
39.77,12.43
39.87,12.39
39.97,12.06
40.07,12.24
40.18,12.31
40.28,12.21
40.38,12.14
40.48,11.85
40.59,11.97
40.69,11.94
40.79,11.99
40.9,12.1
41.0,12.09
41.1,11.81
41.2,11.88
41.31,11.84
41.41,11.72
41.51,11.97
41.61,11.74
41.72,11.77
41.82,11.81
41.92,11.65
42.02,11.66
42.13,11.76
42.23,11.89
42.33,11.64
42.43,11.43
42.54,11.7
42.64,11.4
42.74,11.52
42.85,11.39
42.95,11.53
43.05,11.44
43.15,11.42
43.26,11.64
43.36,11.68
43.46,11.41
43.56,11.68
43.67,11.46
43.77,11.35
43.87,11.42
43.97,11.42
44.08,11.49
44.18,11.47
44.28,11.38
44.38,11.56
44.49,11.62
44.59,11.65
44.69,11.69
44.79,11.63
44.9,11.64
45.0,11.56
45.1,11.61
45.21,11.75
45.31,11.59
45.41,11.52
45.51,11.69
45.62,11.65
45.72,11.91
45.82,11.9
45.92,11.63
46.03,11.68
46.13,11.53
46.23,11.87
46.33,12.72
46.44,11.64
46.54,11.58
46.64,11.75
46.75,11.76
46.85,12.0
46.95,11.92
47.05,11.94
47.16,11.98
47.26,11.95
47.36,12.18
47.46,11.95
47.57,12.07
47.67,11.99
47.77,11.96
47.87,12.07
47.98,12.3
48.08,12.11
48.18,12.35
48.28,12.07
48.39,11.79
48.49,12.12
48.59,12.25
48.7,12.15
48.8,12.26
48.9,12.07
49.0,12.21
49.11,12.38
49.21,12.02
49.31,12.32
49.41,12.23
49.52,12.11
49.62,12.23
49.72,12.36
49.82,12.21
49.93,12.35
50.03,12.23
50.13,12.36
50.23,12.43
50.34,12.37
50.44,12.27
50.54,11.97
50.64,12.47
50.75,11.92
50.85,12.29
50.95,12.15
51.06,12.03
51.16,12.16
51.26,12.14
51.36,12.33
51.47,11.94
51.57,12.32
51.67,12.19
51.77,12.24
51.88,12.28
51.98,12.1
52.08,12.27
52.18,11.97
52.29,12.55
52.39,11.97
52.49,12.21
52.59,12.19
52.7,12.33
52.8,12.01
52.9,12.08
53.01,12.28
53.11,12.13
53.21,12.01
53.31,12.07
53.42,12.18
53.52,11.95
53.62,12.2
53.72,12.14
53.83,12.21
53.93,11.78
54.03,12.14
54.13,12.0
54.24,11.96
54.34,12.14
54.44,11.96
54.54,12.11
54.65,11.77
54.75,12.1
54.85,11.97
54.96,12.41
55.06,11.91
55.16,12.26
55.26,12.17
55.37,11.9
55.47,12.2
55.57,11.82
55.67,12.22
55.78,11.75
55.88,11.94
55.98,11.87
56.08,12.06
56.19,12.18
56.29,11.81
56.39,11.95
56.5,11.74
56.6,11.91
56.7,11.83
56.8,11.64
56.9,11.78
57.01,12.1
57.11,11.77
57.21,11.82
57.32,11.74
57.42,11.92
57.52,12.02
57.62,11.74
57.72,11.99
57.83,11.92
57.93,11.85
58.03,11.89
58.14,11.73
58.24,12.23
58.34,11.6
58.44,11.85
58.55,11.9
58.65,11.95
58.75,11.85
58.86,12.11
58.96,11.97
59.06,11.86
59.16,12.0
59.27,12.06
59.37,11.77
59.47,11.87
59.57,12.14
59.68,11.82
59.78,12.15
59.88,11.83
59.98,12.06
60.09,11.79
60.19,12.21
60.29,11.91
60.39,12.03
60.5,11.87
60.6,12.13
60.7,12.25
60.81,11.99
60.91,11.93
61.01,11.92
61.11,11.84
61.22,12.33
61.32,12.36
61.42,12.07
61.52,11.87
61.63,12.36
61.73,12.2
61.83,12.08
61.93,12.05
62.04,13.08
62.14,12.1
62.24,11.92
62.34,12.29
62.45,12.31
62.55,11.62
62.65,12.13
62.75,12.21
62.86,12.11
62.96,12.06
63.06,11.77
63.17,12.03
63.27,12.11
63.37,12.21
63.47,12.22
63.58,12.01
63.68,12.18
63.78,12.09
63.88,12.14
63.99,11.87
64.09,12.17
64.19,12.02
64.29,12.17
64.4,11.75
64.5,12.11
64.6,11.78
64.7,12.24
64.81,11.89
64.91,11.87
65.01,12.08
65.11,11.63
65.22,12.02
65.32,11.8
65.42,12.24
65.52,11.65
65.63,12.07
65.73,11.95
65.83,12.19
65.94,12.29
66.04,12.04
66.14,11.97
66.24,12.24
66.35,11.81
66.45,12.09
66.55,12.11
66.65,11.85
66.76,11.92
66.86,12.02
66.96,11.77
67.06,12.0
67.17,12.14
67.27,11.76
67.37,12.04
67.48,12.25
67.58,11.87
67.68,11.77
67.78,11.99
67.89,11.85
67.99,12.07
68.09,11.87
68.19,11.9
68.3,11.92
68.4,11.84
68.5,12.1
68.6,11.87
68.71,11.99
68.81,12.15
68.91,11.97
69.01,11.97
69.12,12.1
69.22,12.03
69.32,12.06
69.43,11.78
69.53,11.82
69.63,11.95
69.73,11.99
69.84,12.02
69.94,11.89
70.04,12.08
70.14,11.62
70.25,12.01
70.35,12.04
70.45,12.14
70.55,11.94
70.66,12.04
70.76,11.99
70.86,11.95
70.96,12.72
71.07,11.95
71.17,11.85
71.27,12.04
71.37,12.05
71.48,12.06
71.58,11.99
71.68,11.84
71.79,11.87
71.89,11.99
71.99,11.83
72.09,12.04
72.2,12.07
72.3,11.99
72.4,12.04
72.5,11.84
72.61,11.94
72.71,11.74
72.81,11.92
72.91,11.85
73.02,11.62
73.12,12.15
73.22,12.3
73.32,11.68
73.43,11.92
73.53,11.82
73.63,11.58
73.74,12.11
73.84,12.03
73.94,12.14
74.04,12.12
74.15,11.83
74.25,11.86
74.35,12.05
74.45,12.08
74.56,11.92
74.66,11.84
74.76,12.15
74.86,11.85
74.97,12.11
75.07,12.18
75.17,12.09
75.28,11.92
75.38,12.09
75.48,12.07
75.58,11.99
75.68,12.3
75.79,11.86
75.89,12.01
75.99,11.99
76.1,12.14
76.2,11.9
76.3,11.85
76.4,11.8
76.51,11.87
76.61,11.95
76.71,11.95
76.81,12.04
76.92,11.83
77.02,12.07
77.12,11.82
77.22,11.95
77.33,11.99
77.43,12.07
77.53,12.16
77.64,11.82
77.74,11.96
77.84,11.89
77.94,12.01
78.05,12.14
78.15,12.16
78.25,12.12
78.35,11.99
78.46,11.74
78.56,11.97
78.66,11.88
78.76,11.89
78.87,12.25
78.97,11.93
79.07,11.96
79.18,11.79
79.28,11.99
79.38,11.8
79.48,11.89
79.59,11.75
79.69,11.75
79.79,11.97
79.89,11.85
80.0,12.07
80.1,11.91
80.2,11.91
80.3,11.84
80.41,12.0
80.51,12.06
80.61,12.0
80.71,11.81
80.82,12.07
80.92,11.88
81.02,11.85
81.12,12.02
81.23,12.05
81.33,11.99
81.43,12.12
81.54,12.22
81.64,11.99
81.74,12.04
81.84,12.12
81.95,11.96
82.05,11.98
82.15,11.78
82.25,11.85
82.36,12.11
82.46,11.78
82.56,11.92
82.66,12.23
82.77,11.82
82.87,11.9
82.97,11.88
83.08,11.85
83.18,12.05
83.28,12.04
83.38,12.26
83.48,12.04
83.59,11.78
83.69,12.18
83.79,12.07
83.9,12.03
84.0,12.1
84.1,11.84
84.2,12.11
84.31,12.04
84.41,12.11
84.51,11.81
84.61,12.14
84.72,11.98
84.82,11.73
84.92,12.21
85.02,12.05
85.13,12.31
85.23,11.92
85.33,12.29
85.44,12.13
85.54,12.03
85.64,12.13
85.74,11.93
85.85,12.13
85.95,11.86
86.05,11.99
86.15,11.99
86.26,11.99
86.36,12.07
86.46,12.28
86.56,12.08
86.67,12.07
86.77,11.91
86.87,11.7
86.97,11.74
87.08,11.93
87.18,12.07
87.28,11.98
87.39,12.03
87.49,12.07
87.59,11.97
87.69,12.07
87.8,11.91
87.9,11.72
88.0,11.95
88.1,11.7
88.21,11.97
88.31,11.66
88.41,11.9
88.51,11.99
88.62,12.06
88.72,12.01
88.82,12.06
88.93,12.0
89.03,12.29
89.13,11.96
89.23,11.77
89.33,11.99
89.44,11.97
89.54,11.82
89.64,12.03
89.75,11.9
89.85,12.04
89.95,11.72
90.05,11.56
90.16,12.17
90.26,11.9
90.36,11.79
90.46,12.28
90.57,12.13
90.67,11.94
90.77,11.88
90.87,11.67
90.98,11.89
91.08,12.06
91.18,11.71
91.29,12.06
91.39,11.92
91.49,12.07
91.59,12.16
91.7,11.77
91.8,12.31
91.9,12.12
92.0,12.09
92.11,12.06
92.21,12.01
92.31,12.15
92.41,11.95
92.52,11.77
92.62,11.95
92.72,12.04
92.82,12.05
92.93,12.2
93.03,12.14
93.13,12.08
93.23,12.01
93.34,12.06
93.44,11.74
93.54,12.1
93.64,11.92
93.75,11.95
93.85,11.77
93.95,12.29
94.06,12.01
94.16,12.16
94.26,12.1
94.36,12.05
94.47,11.83
94.57,12.01
94.67,12.08
94.77,11.71
94.88,11.77
94.98,12.09
95.08,12.01
95.18,12.08
95.29,11.9
95.39,12.02
95.49,12.15
95.6,12.29
95.7,12.14
95.8,11.98
95.9,12.1
96.01,12.05
96.11,12.34
96.21,11.91
96.31,12.04
96.42,11.84
96.52,11.85
96.62,11.92
96.72,12.19
96.83,11.7
96.93,12.2
97.03,11.99
97.13,12.39
97.24,11.97
97.34,12.17
97.44,11.98
97.55,12.1
97.65,11.97
97.75,11.81
97.85,12.14
97.96,11.77
98.06,12.02
98.16,11.74
98.26,11.79
98.37,11.78
98.47,12.36
98.57,11.8
98.67,11.92
98.78,12.06
98.88,11.8
98.98,12.09
99.08,11.92
99.19,12.14
99.29,12.04
99.39,11.84
99.5,12.25
99.6,11.94
99.7,12.0
99.8,12.18
99.91,11.88
100.01,11.88
100.11,11.82
100.21,11.88
100.32,13.15
100.42,11.77
100.52,11.93
100.62,11.66
100.73,11.99
100.83,12.15
100.93,11.78
101.04,12.18
101.14,11.92
101.24,11.84
101.34,12.25
101.45,11.91
101.55,12.01
101.65,12.29
101.75,12.05
101.86,12.17
101.96,11.96
102.06,11.98
102.16,12.18
102.27,12.41
102.37,11.85
102.47,12.05
102.58,12.1
102.68,12.16
102.78,12.36
102.88,12.27
102.99,11.94
103.09,12.33
103.19,12.14
103.29,12.23
103.4,12.21
103.5,12.14
103.6,12.14
103.7,12.11
103.81,12.19
103.91,12.02
104.01,12.34
104.12,12.1
104.22,12.15
104.32,12.01
104.42,12.21
104.53,12.26
104.63,12.29
104.73,11.98
104.83,12.01
104.94,12.36
105.04,11.91
105.14,12.3
105.25,12.14
105.35,11.97
105.45,12.01
105.55,11.9
105.66,11.97
105.76,11.89
105.86,13.15
105.96,11.83
106.07,11.88
106.17,11.93
106.27,12.04
106.37,11.84
106.48,11.85
106.58,11.98
106.68,11.65
106.79,11.99
106.89,11.92
106.99,11.92
107.09,12.06
107.2,11.7
107.3,11.88
107.4,11.98
107.5,12.18
107.61,11.91
107.71,12.09
107.81,12.0
107.91,11.74
108.02,11.89
108.12,12.16
108.22,11.75
108.32,12.07
108.43,11.94
108.53,11.55
108.63,12.11
108.74,12.18
108.84,11.77
108.94,11.78
109.04,12.06
109.15,12.14
109.25,11.89
109.35,11.85
109.45,12.04
109.56,12.04
109.66,12.12
109.76,11.7
109.86,11.81
109.97,12.14
110.07,12.15
110.17,11.8
110.28,11.84
110.38,11.76
110.48,11.91
110.58,11.85
110.69,11.92
110.79,11.9
110.89,11.79
111.0,11.88
111.1,11.77
111.2,11.96
111.3,11.81
111.41,11.81
111.51,12.18
111.61,11.87
111.71,12.14
111.82,12.02
111.92,11.93
112.02,12.0
112.12,11.99
112.23,11.95
112.33,12.04
112.43,12.07
112.54,12.32
112.64,12.22
112.74,11.97
112.84,11.98
112.95,12.07
113.05,11.77
113.15,11.93
113.25,12.0
113.36,12.21
113.46,12.07
113.56,11.9
113.66,12.06
113.77,11.85
113.87,12.1
113.97,11.9
114.07,12.28
114.18,12.24
114.28,11.8
114.38,12.1
114.49,12.0
114.59,12.04
114.69,12.07
114.79,11.97
114.9,12.09
115.0,12.23
115.1,11.84
115.2,11.92
115.31,12.0
115.41,11.9
115.51,12.13
115.61,11.9
115.72,12.2
115.82,11.96
115.92,11.96
116.03,11.96
116.13,11.89
116.23,12.15
116.33,12.09
116.44,11.86
116.54,12.07
116.64,12.11
116.75,11.92
116.85,12.47
116.95,11.86
117.05,11.92
117.15,11.93
117.26,11.69
117.36,11.87
117.46,11.99
117.57,12.11
117.67,11.92
117.77,12.29
117.87,12.03
117.98,11.87
118.08,11.85
118.18,12.22
118.29,12.19
118.39,12.14
118.49,12.08
118.59,12.14
118.69,12.21
118.8,11.95
118.9,12.46
119.0,11.86
119.11,12.14
119.21,12.17
119.31,11.91
119.41,11.72
119.52,12.09
119.62,12.14
119.72,12.0
119.82,12.05
119.93,12.13
120.03,12.17
120.13,12.14
120.24,12.07
120.34,12.08
120.44,12.1
120.54,12.02
120.65,11.96
120.75,12.01
120.85,11.97
120.95,12.09
121.06,11.85
121.16,11.87
121.26,11.95
121.36,12.1
121.47,12.1
121.57,11.87
121.67,12.29
121.78,11.82
121.88,12.07
121.98,12.04
122.08,12.06
122.19,11.79
122.29,11.81
122.39,11.95
122.49,11.93
122.6,12.06
122.7,11.93
122.8,12.04
122.9,12.11
123.01,11.93
123.11,11.87
123.21,11.97
123.32,11.67
123.42,11.7
123.52,11.64
123.62,11.99
123.73,11.95
123.83,11.79
123.93,12.23
124.04,11.61
124.14,11.92
124.24,11.79
124.34,11.77
124.44,11.98
124.55,11.83
124.65,12.06
124.75,11.96
124.86,11.95
124.96,11.95
125.06,11.59
125.16,12.03
125.27,11.89
125.37,11.83
125.47,11.56
125.57,11.96
125.68,11.6
125.78,11.62
125.88,12.07
125.98,11.81
126.09,12.05
126.19,12.06
126.29,12.18
126.4,11.94
126.5,11.91
126.6,12.15
126.7,11.77
126.81,12.07
126.91,11.85
127.01,12.02
127.11,12.04
127.22,11.62
127.32,11.81
127.42,12.21
127.52,11.77
127.63,12.16
127.73,11.92
127.83,12.03
127.94,11.99
128.04,11.61
128.14,12.17
128.24,11.92
128.35,11.96
128.45,12.14
128.55,12.05
128.66,13.12
128.76,11.98
128.86,11.92
128.96,11.89
129.07,11.96
129.17,12.18
129.27,12.17
129.37,12.16
129.48,11.75
129.58,11.88
129.68,12.21
129.78,12.22
129.89,11.95
129.99,12.02
130.09,12.07
130.2,12.22
130.3,12.32
130.4,11.94
130.5,12.14
130.61,12.07
130.71,11.7
130.81,12.27
130.91,12.43
131.02,12.13
131.12,11.86
131.22,12.07
131.32,12.05
131.43,12.39
131.53,12.12
131.63,12.51
131.74,12.28
131.84,11.98
131.94,12.14
132.04,12.21
132.15,12.02
132.25,12.09
132.35,12.17
132.45,12.06
132.56,11.93
132.66,12.02
132.76,11.93
132.87,12.13
132.97,12.39
133.07,12.15
133.17,11.71
133.27,12.11
133.38,12.1
133.48,11.82
133.58,12.29
133.69,11.89
133.79,11.93
133.89,12.09
133.99,11.97
134.1,11.98
134.2,12.07
134.3,11.59
134.41,12.07
134.51,11.92
134.61,11.97
134.71,11.99
134.82,11.85
134.92,11.93
135.02,12.02
135.12,12.17
135.23,11.86
135.33,11.87
135.43,11.77
135.53,11.88
135.64,11.92
135.74,11.92
135.84,11.81
135.95,12.04
136.05,12.04
136.15,12.01
136.25,11.87
136.36,11.53
136.46,11.86
136.56,12.04
136.66,11.92
136.77,12.11
136.87,11.81
136.97,11.78
137.07,11.96
137.18,11.82
137.28,11.72
137.38,11.96
137.49,12.02
137.59,11.86
137.69,11.96
137.79,12.14
137.9,11.84
138.0,12.26
138.1,12.08
138.2,12.17
138.31,12.14
138.41,12.1
138.51,12.2
138.61,12.09
138.72,12.26
138.82,11.94
138.92,12.27
139.02,12.04
139.13,12.1
139.23,12.21
139.33,12.04
139.44,12.0
139.54,11.85
139.64,12.12
139.74,11.88
139.85,11.85
139.95,11.5
140.05,11.91
140.15,12.14
140.26,11.77
140.36,12.03
140.46,11.91
140.57,11.84
140.67,12.13
140.77,12.08
140.87,11.71
140.98,11.85
141.08,11.82
141.18,11.87
141.28,12.05
141.39,12.25
141.49,11.97
141.59,12.09
141.69,12.03
141.8,12.01
141.9,11.82
142.0,12.08
142.11,11.96
142.21,12.08
142.31,11.76
142.41,11.8
142.52,11.98
142.62,11.79
142.72,12.1
142.82,12.03
142.93,13.17
143.03,11.97
143.13,12.04
143.24,11.91
143.34,11.86
143.44,12.14
143.54,11.99
143.65,12.11
143.75,11.8
143.85,12.2
143.95,12.11
144.06,12.08
144.16,11.92
144.26,11.75
144.36,12.13
144.47,11.86
144.57,12.02
144.67,11.88
144.77,12.27
144.88,11.99
144.98,12.14
145.08,11.97
145.19,11.96
145.29,12.08
145.39,11.73
145.49,11.92
145.6,11.96
145.7,12.06
145.8,12.07
145.9,11.94
146.01,12.16
146.11,11.98
146.21,11.97
146.32,12.04
146.42,12.0
146.52,12.3
146.62,12.07
146.73,12.02
146.83,12.1
146.93,11.9
147.03,12.0
147.14,11.89
147.24,11.94
147.34,11.99
147.44,12.06
147.55,11.93
147.65,12.17
147.75,11.88
147.86,12.05
147.96,11.99
148.06,11.77
148.16,12.09
148.27,12.04
148.37,12.07
148.47,12.04
148.57,11.9
148.68,11.98
148.78,11.81
148.88,11.99
148.98,11.96
149.09,12.22
149.19,11.97
149.29,11.92
149.4,11.86
149.5,11.98
149.6,11.91
149.7,12.15
149.81,11.92
149.91,12.16
150.01,11.63
150.11,11.96
150.22,11.85
150.32,11.68
150.42,11.94
150.52,11.87
150.63,11.7
150.73,11.83
150.83,11.77
150.94,12.03
151.04,11.91
151.14,12.05
151.24,11.99
151.35,12.08
151.45,11.84
151.55,12.15
151.65,12.0
151.76,11.87
151.86,11.95
151.96,12.14
152.07,11.9
152.17,11.9
152.27,12.1
152.37,11.98
152.48,12.02
152.58,12.05
152.68,11.93
152.78,12.11
152.89,12.07
152.99,12.08
153.09,12.33
153.19,11.88
153.3,11.9
153.4,12.15
153.5,12.06
153.61,12.35
153.71,12.05
153.81,12.07
153.91,12.1
154.02,12.11
154.12,11.93
154.22,12.15
154.32,12.54
154.43,12.13
154.53,12.04
154.63,12.13
154.73,11.99
154.84,11.66
154.94,11.73
155.04,12.16
155.15,12.1
155.25,11.87
155.35,11.85
155.45,12.11
155.55,11.97
155.66,11.92
155.76,12.43
155.86,12.14
155.97,12.96
156.07,12.07
156.17,11.92
156.27,11.94
156.38,11.76
156.48,12.06
156.58,12.14
156.69,11.74
156.79,12.01
156.89,12.1
156.99,12.09
157.1,11.98
157.2,12.07
157.3,11.97
157.4,11.93
157.51,11.7
157.61,12.07
157.71,11.7
157.81,12.27
157.92,12.04
158.02,11.95
158.12,12.07
158.23,11.99
158.33,11.99
158.43,12.17
158.53,12.14
158.64,11.91
158.74,12.15
158.84,12.0
158.94,12.23
159.05,11.96
159.15,12.09
159.25,12.18
159.35,12.04
159.46,11.84
159.56,12.05
159.66,12.22
159.77,12.07
159.87,11.87
159.97,12.09
160.07,11.89
160.18,12.08
160.28,11.9
160.38,12.01
160.48,11.97
160.59,11.78
160.69,11.77
160.79,11.73
160.89,11.99
161.0,12.04
161.1,11.82
161.2,12.04
161.3,11.73
161.41,11.82
161.51,12.05
161.61,12.0
161.72,11.83
161.82,12.1
161.92,11.75
162.02,11.95
162.13,11.91
162.23,11.9
162.33,11.92
162.44,11.99
162.54,11.83
162.64,11.9
162.74,12.36
162.85,11.94
162.95,11.8
163.05,11.89
163.15,12.12
163.26,11.82
163.36,11.75
163.46,12.18
163.56,11.84
163.67,11.86
163.77,12.07
163.87,12.14
163.98,12.17
164.08,11.87
164.18,12.04
164.28,11.89
164.38,12.06
164.49,12.12
164.59,12.0
164.69,11.94
164.8,11.97
164.9,12.02
165.0,12.01
165.1,12.24
165.21,11.9
165.31,12.16
165.41,11.92
165.52,12.02
165.62,12.18
165.72,12.0
165.82,11.89
165.93,11.99
166.03,12.33
166.13,12.12
166.23,12.14
166.34,11.87
166.44,12.24
166.54,12.07
166.64,12.14
166.75,11.94
166.85,11.78
166.95,12.16
167.05,12.17
167.16,12.21
167.26,12.08
167.36,11.99
167.47,12.38
167.57,11.8
167.67,11.99
167.77,12.35
167.88,12.11
167.98,12.27
168.08,12.1
168.18,12.19
168.29,11.99
168.39,12.28
168.49,12.2
168.6,11.98
168.7,12.04
168.8,11.99
168.9,12.1
169.01,11.94
169.11,11.93
169.21,12.06
169.31,12.17
169.42,11.8
169.52,11.94
169.62,12.05
169.72,12.05
169.83,12.46
169.93,12.19
170.03,12.07
170.13,12.09
170.24,11.87
170.34,11.65
170.44,11.88
170.55,12.21
170.65,12.04
170.75,12.01
170.85,11.69
170.96,11.86
171.06,11.95
171.16,11.92
171.27,12.07
171.37,11.73
171.47,12.04
171.57,11.93
171.68,11.88
171.78,11.93
171.88,11.85
171.98,12.19
172.09,11.81
172.19,11.97
172.29,11.87
172.39,11.79
172.5,12.13
172.6,11.6
172.7,12.06
172.8,11.86
172.91,12.14
173.01,11.58
173.11,12.03
173.22,11.62
173.32,12.02
173.42,11.83
173.52,11.69
173.63,11.74
173.73,11.47
173.83,12.0
173.93,12.05
174.04,12.1
174.14,11.97
174.24,11.65
174.35,11.98
174.45,11.73
174.55,11.89
174.65,11.7
174.76,11.86
174.86,11.74
174.96,11.73
175.06,11.58
175.17,11.96
175.27,11.77
175.37,11.88
175.47,11.67
175.58,11.62
175.68,11.73
175.78,11.91
175.88,12.08
175.99,12.0
176.09,11.99
176.19,12.07
176.3,11.88
176.4,12.11
176.5,11.84
176.6,12.07
176.71,12.01
176.81,11.97
176.91,11.87
177.01,11.77
177.12,12.19
177.22,12.06
177.32,11.89
177.43,12.11
177.53,12.24
177.63,12.0
177.73,12.0
177.84,12.23
177.94,11.98
178.04,12.14
178.14,12.1
178.25,12.07
178.35,12.05
178.45,12.03
178.55,11.86
178.66,12.24
178.76,12.39
178.86,12.19
178.97,12.18
179.07,12.11
179.17,12.23
179.27,12.23
179.38,12.29
