time (s),temperature (C)
16.99,19.18
17.09,19.25
17.19,19.36
17.3,19.37
17.4,19.48
17.5,19.44
17.6,19.49
17.7,19.57
17.81,19.46
17.91,19.62
18.01,19.51
18.12,19.47
18.22,19.62
18.32,19.55
18.42,19.56
18.53,19.54
18.63,19.66
18.73,19.66
18.83,19.5
18.94,19.73
19.04,19.89
19.14,19.62
19.25,19.53
19.35,19.51
19.45,19.58
19.55,19.58
19.65,19.76
19.76,19.62
19.86,20.0
19.96,19.79
20.07,19.85
20.17,19.81
20.27,19.87
20.37,19.78
20.48,19.8
20.58,19.94
20.68,19.75
20.78,20.1
20.89,20.08
20.99,19.97
21.09,19.88
21.19,19.83
21.3,19.9
21.4,19.87
21.5,19.94
21.6,20.11
21.71,20.02
21.81,20.14
21.91,20.15
22.02,20.18
22.12,20.14
22.22,20.1
22.32,20.05
22.43,19.94
22.53,19.8
22.63,20.2
22.73,20.09
22.84,20.41
22.94,20.23
23.04,20.15
23.14,20.18
23.25,20.15
23.35,20.16
23.45,20.54
23.55,20.02
23.66,20.14
23.76,20.36
23.86,20.12
23.96,20.58
24.07,20.3
24.17,20.18
24.27,20.27
24.37,20.42
24.48,20.37
24.58,20.2
24.68,20.4
24.78,20.39
24.89,20.18
24.99,20.41
25.09,20.28
25.2,20.63
25.3,20.33
25.4,20.28
25.5,19.75
25.61,20.68
25.71,20.33
25.81,20.13
25.91,20.37
26.02,20.21
26.12,20.4
26.22,20.35
26.32,20.22
26.43,20.37
26.53,20.19
26.63,20.2
26.73,20.12
26.84,19.82
26.94,20.07
27.04,19.81
27.15,20.02
27.25,19.86
27.35,19.87
27.45,19.65
27.56,19.73
27.66,19.82
27.76,20.03
27.86,19.56
27.97,19.85
28.07,19.42
28.17,19.84
28.27,19.81
28.38,19.51
28.48,19.44
28.58,19.6
28.68,19.55
28.79,19.44
28.89,19.28
28.99,19.06
29.09,19.5
29.2,19.24
29.3,19.3
29.4,19.38
29.5,18.91
29.61,19.15
29.71,18.91
29.81,19.24
29.92,19.04
30.02,18.96
30.12,18.96
30.22,18.82
30.33,18.72
30.43,18.59
30.53,18.85
30.63,18.8
30.74,18.64
30.84,18.6
30.94,18.36
31.04,18.3
31.15,18.39
31.25,18.35
31.35,18.47
31.45,18.27
31.56,18.03
31.66,18.21
31.76,17.98
31.86,17.83
31.97,17.97
32.07,17.88
32.17,17.75
32.28,17.89
32.38,17.57
32.48,17.66
32.58,17.59
32.69,17.36
32.79,17.75
32.89,17.61
32.99,17.52
33.1,17.23
33.2,17.57
33.3,17.34
33.4,16.97
33.51,17.38
33.61,17.11
33.71,16.94
33.81,16.98
33.92,17.0
34.02,17.07
34.12,16.75
34.22,16.87
34.33,16.62
34.43,16.59
34.53,16.62
34.63,16.56
34.74,16.34
34.84,16.53
34.94,16.51
35.05,16.4
35.15,16.28
35.25,16.1
35.35,16.42
35.46,16.19
35.56,16.04
35.66,16.11
35.76,15.92
35.87,16.1
35.97,15.99
36.07,15.77
36.17,15.83
36.28,15.71
36.38,15.74
36.48,15.83
36.59,15.64
36.69,15.62
36.79,15.33
36.89,15.52
37.0,15.55
37.1,15.24
37.2,15.36
37.3,15.41
37.41,15.42
37.51,15.22
37.61,15.08
37.71,15.19
37.82,14.86
37.92,14.94
38.02,15.12
38.12,15.06
38.23,14.86
38.33,14.77
38.43,14.69
38.54,14.6
38.64,14.88
38.74,14.56
38.84,14.65
38.95,14.67
39.05,14.6
39.15,14.33
39.25,14.38
39.36,14.41
39.46,14.15
39.56,14.24
39.66,14.06
39.77,14.01
39.87,14.15
39.97,14.21
40.07,14.07
40.18,14.11
40.28,13.96
40.38,13.97
40.48,13.85
40.59,13.63
40.69,13.75
40.79,13.63
40.89,13.6
41.0,13.67
41.1,13.62
41.2,13.45
41.31,13.39
41.41,13.4
41.51,13.48
41.61,13.16
41.72,13.52
41.82,13.27
41.92,13.19
42.02,13.24
42.13,13.13
42.23,13.13
42.33,13.21
42.43,13.33
42.54,13.08
42.64,13.03
42.74,12.75
42.84,12.73
42.95,12.88
43.05,12.76
43.15,12.77
43.25,12.68
43.36,12.78
43.46,12.85
43.56,12.85
43.67,12.61
43.77,12.71
43.87,12.29
43.97,12.16
44.08,12.33
44.18,12.3
44.28,12.44
44.38,12.45
44.49,12.22
44.59,12.4
44.69,12.03
44.79,12.36
44.9,12.04
45.0,12.05
45.1,11.93
45.2,12.02
45.31,12.23
45.41,11.7
45.51,11.99
45.62,12.05
45.72,11.92
45.82,11.67
45.92,11.95
46.03,11.54
46.13,11.59
46.23,11.62
46.33,11.7
46.44,11.83
46.54,11.54
46.64,11.65
46.74,11.5
46.85,11.77
46.95,11.77
47.05,11.47
47.15,11.74
47.26,11.61
47.36,11.6
47.46,11.43
47.56,11.4
47.67,11.54
47.77,11.64
47.87,11.46
47.97,11.62
48.08,11.65
48.18,11.36
48.28,11.54
48.39,11.12
48.49,11.61
48.59,11.63
48.69,11.47
48.8,11.64
48.9,11.57
49.0,11.54
49.1,11.4
49.21,11.6
49.31,11.25
49.41,11.59
49.52,11.62
49.62,11.45
49.72,11.61
49.82,11.95
49.93,11.51
50.03,11.8
50.13,11.56
50.23,11.77
50.34,11.85
50.44,11.74
50.54,11.92
50.64,11.54
50.75,11.7
50.85,11.92
50.95,11.99
51.05,11.86
51.16,11.75
51.26,11.78
51.36,12.0
51.47,11.93
51.57,12.14
51.67,11.89
51.77,12.07
51.88,11.92
51.98,11.98
52.08,12.13
52.18,12.3
52.29,12.16
52.39,12.07
52.49,12.04
52.59,11.95
52.7,12.02
52.8,12.03
52.9,12.11
53.0,12.21
53.11,12.2
53.21,12.23
53.31,12.02
53.41,12.13
53.52,12.09
53.62,11.98
53.72,12.12
53.83,11.91
53.93,12.34
54.03,12.12
54.13,12.07
54.24,12.29
54.34,12.1
54.44,12.25
54.54,12.25
54.65,12.12
54.75,11.92
54.85,12.24
54.95,12.46
55.06,12.19
55.16,12.13
55.26,12.05
55.36,12.28
55.47,12.18
55.57,12.19
55.67,12.43
55.78,12.34
55.88,12.21
55.98,12.1
56.08,12.27
56.19,12.05
56.29,12.22
56.39,12.23
56.49,12.23
56.6,11.99
56.7,12.14
56.8,12.09
56.9,12.07
57.01,12.19
57.11,12.31
57.21,12.0
57.31,12.17
57.42,12.16
57.52,12.0
57.62,12.07
57.72,11.98
57.83,12.14
57.93,12.05
58.03,11.96
58.13,12.02
58.24,11.86
58.34,12.07
58.44,11.93
58.55,11.84
58.65,12.02
58.75,12.15
58.85,11.86
58.96,11.91
59.06,12.02
59.16,11.94
59.27,11.77
59.37,11.79
59.47,11.89
59.57,11.92
59.68,12.11
59.78,11.93
59.88,11.87
59.98,12.03
60.09,11.76
60.19,12.04
60.29,11.63
60.39,11.97
60.5,12.92
60.6,11.9
60.7,12.09
60.8,11.83
60.91,11.77
61.01,12.09
61.11,11.93
61.21,11.85
61.32,11.97
61.42,12.13
61.52,11.77
61.63,12.02
61.73,12.14
61.83,11.7
61.93,11.9
62.04,11.91
62.14,11.83
62.24,11.85
62.34,11.78
62.45,11.79
62.55,11.92
62.65,11.93
62.75,11.67
62.86,12.07
62.96,12.0
63.06,12.0
63.16,12.14
63.27,12.16
63.37,12.24
63.47,11.95
63.58,11.72
63.68,11.69
63.78,12.17
63.88,12.14
63.99,11.99
64.09,12.11
64.19,12.07
64.29,11.98
64.4,12.12
64.5,11.99
64.6,11.85
64.7,12.43
64.81,11.85
64.91,12.08
65.01,12.1
65.11,11.85
65.22,11.98
65.32,12.1
65.42,11.96
65.52,12.02
65.63,11.87
65.73,11.98
65.83,11.9
65.93,11.85
66.04,11.9
66.14,11.91
66.24,12.05
66.34,11.84
66.45,12.1
66.55,12.07
66.65,11.85
66.76,12.11
66.86,12.11
66.96,11.94
67.06,11.93
67.17,12.21
67.27,11.94
67.37,12.21
67.47,11.88
67.58,12.17
67.68,11.97
67.78,12.06
67.88,12.0
67.99,11.85
68.09,11.91
68.19,11.95
68.29,11.89
68.4,11.95
68.5,12.14
68.6,11.88
68.71,12.0
68.81,11.77
68.91,12.3
69.01,12.06
69.12,12.14
69.22,12.08
69.32,11.83
69.43,12.03
69.53,12.02
69.63,11.85
69.73,11.94
69.83,12.45
69.94,12.01
70.04,11.93
70.14,11.88
70.25,11.95
70.35,12.06
70.45,11.99
70.55,12.01
70.66,11.84
70.76,11.97
70.86,11.81
70.96,12.18
71.07,12.15
71.17,11.73
71.27,12.03
71.37,12.22
71.48,12.01
71.58,12.12
71.68,11.68
71.79,12.0
71.89,12.01
71.99,12.03
72.09,11.87
72.2,11.89
72.3,11.77
72.4,12.14
72.5,12.15
72.61,12.23
72.71,11.97
72.81,12.18
72.91,11.97
73.02,12.04
73.12,12.33
73.22,11.8
73.32,12.19
73.43,11.92
73.53,12.13
73.63,12.07
73.73,12.15
73.84,12.0
73.94,12.12
74.04,12.32
74.14,11.84
74.25,12.17
74.35,11.99
74.45,12.0
74.56,12.15
74.66,11.78
74.76,11.89
74.86,12.1
74.97,11.99
75.07,11.92
75.17,12.16
75.27,11.82
75.38,11.69
75.48,12.3
75.58,12.2
75.68,12.01
75.79,12.05
75.89,12.09
75.99,11.8
76.09,12.14
76.2,11.99
76.3,12.09
76.4,12.0
76.51,12.18
76.61,11.87
76.71,12.28
76.81,11.85
76.92,12.12
77.02,11.99
77.12,12.33
77.22,12.2
77.33,12.04
77.43,12.11
77.53,12.03
77.63,12.05
77.74,12.01
77.84,12.16
77.94,12.1
78.05,11.99
78.15,12.11
78.25,11.85
78.35,12.01
78.46,12.08
78.56,11.71
78.66,12.03
78.76,12.07
78.87,11.92
78.97,12.21
79.07,12.12
79.17,11.82
79.28,11.91
79.38,11.96
79.48,12.13
79.58,12.01
79.69,12.1
79.79,11.77
79.89,12.01
80.0,11.82
80.1,12.19
80.2,11.92
80.3,11.68
80.41,11.92
80.51,12.06
80.61,11.99
80.71,12.13
80.82,11.71
80.92,11.85
81.02,11.78
81.12,12.04
81.23,11.97
81.33,11.85
81.43,11.98
81.53,12.19
81.64,12.05
81.74,11.99
81.84,11.82
81.94,11.91
82.05,11.87
82.15,12.04
82.25,11.78
82.36,11.66
82.46,11.83
82.56,11.71
82.66,11.86
82.77,11.87
82.87,11.82
82.97,11.94
83.07,11.88
83.18,11.89
83.28,12.14
83.38,11.9
83.48,12.02
83.59,11.91
83.69,12.06
83.79,11.71
83.89,12.22
84.0,11.77
84.1,12.08
84.2,11.86
84.3,12.04
84.41,11.87
84.51,12.07
84.61,11.94
84.72,12.14
84.82,11.9
84.92,11.99
85.02,12.02
85.13,11.9
85.23,12.02
85.33,11.9
85.43,11.94
85.54,11.85
85.64,11.98
85.74,12.22
85.85,11.79
85.95,12.11
86.05,11.86
86.15,12.09
86.26,12.34
86.36,12.24
86.46,12.07
86.56,11.73
86.67,11.81
86.77,12.04
86.87,12.03
86.97,11.92
87.08,12.32
87.18,12.25
87.28,12.22
87.38,11.85
87.49,12.07
87.59,12.05
87.69,12.07
87.79,12.09
87.9,12.06
88.0,12.19
88.1,12.25
88.21,11.77
88.31,12.14
88.41,12.09
88.51,12.18
88.62,12.16
88.72,12.22
88.82,11.99
88.92,12.43
89.03,12.08
89.13,12.29
89.23,12.21
89.33,12.2
89.44,11.89
89.54,12.02
89.64,12.17
89.75,12.07
89.85,12.26
89.95,12.35
90.05,12.08
90.16,11.97
90.26,12.14
90.36,11.79
90.46,12.06
90.57,12.07
90.67,11.94
90.77,11.99
90.87,11.82
90.98,12.17
91.08,11.89
91.18,12.09
91.28,12.34
91.39,11.94
91.49,12.17
91.59,11.97
91.69,12.08
91.8,11.95
91.9,11.76
92.0,12.1
92.11,11.88
92.21,11.74
92.31,11.92
92.41,11.8
92.52,12.01
92.62,11.77
92.72,12.1
92.82,11.97
92.93,11.76
93.03,12.04
93.13,11.94
93.23,11.78
93.34,11.91
93.44,11.93
93.54,11.99
93.64,11.87
93.75,12.89
93.85,12.06
93.95,11.83
94.05,11.85
94.16,11.81
94.26,11.92
94.36,11.58
94.47,12.02
94.57,11.76
94.67,11.8
94.77,11.92
94.88,12.29
94.98,11.78
95.08,12.0
95.18,11.99
95.29,11.64
95.39,11.82
95.49,12.02
95.59,11.93
95.7,12.03
95.8,13.08
95.9,12.18
96.01,12.09
96.11,12.38
96.21,12.04
96.31,11.97
96.42,13.14
96.52,12.1
96.62,12.24
96.72,12.01
96.83,11.82
96.93,12.08
97.03,11.85
97.13,12.07
97.24,12.11
97.34,11.99
97.44,12.09
97.54,11.99
97.65,11.8
97.75,12.1
97.85,12.14
97.95,12.06
98.06,12.09
98.16,12.0
98.26,12.07
98.37,12.04
98.47,12.11
98.57,11.75
98.67,12.1
98.78,12.24
98.88,12.31
98.98,11.9
99.08,11.85
99.19,12.21
99.29,11.92
99.39,12.13
99.49,12.23
99.6,12.03
99.7,11.95
99.8,12.03
99.9,12.23
100.01,11.88
100.11,12.31
100.21,11.88
100.32,11.92
100.42,11.78
100.52,12.16
100.62,11.99
100.73,11.93
100.83,11.86
100.93,11.99
101.04,11.97
101.14,11.98
101.24,11.91
101.34,12.04
101.44,11.92
101.55,11.92
101.65,11.7
101.75,11.88
101.86,11.77
101.96,12.06
102.06,11.82
102.16,11.92
102.27,11.98
102.37,11.97
102.47,11.75
102.57,12.04
102.68,12.1
102.78,11.94
102.88,12.07
102.98,12.14
103.09,12.0
103.19,12.19
103.29,11.92
103.4,12.22
103.5,12.1
103.6,11.96
103.7,12.09
103.81,11.91
103.91,12.1
104.01,11.98
104.11,11.88
104.22,12.11
104.32,11.94
104.42,13.34
104.52,12.11
104.63,12.07
104.73,11.62
104.83,12.16
104.94,12.15
105.04,12.14
105.14,11.98
105.24,12.19
105.35,11.93
105.45,11.95
105.55,12.03
105.65,12.72
105.76,11.97
105.86,11.78
105.96,12.22
106.06,11.99
106.17,12.26
106.27,11.69
106.37,12.11
106.48,12.04
106.58,11.77
106.68,12.11
106.78,11.37
106.89,11.9
106.99,11.94
107.09,11.77
107.19,11.98
107.3,11.69
107.4,11.91
107.5,11.75
107.61,11.87
107.71,11.73
107.81,11.88
107.91,11.98
108.02,11.74
108.12,11.66
108.22,11.83
108.32,11.93
108.43,11.96
108.53,11.85
108.63,11.88
108.73,11.97
108.84,11.9
108.94,11.74
109.04,11.85
109.15,11.85
109.25,11.85
109.35,11.71
109.45,11.81
109.56,11.99
109.66,11.94
109.76,11.75
109.86,11.96
109.97,12.08
110.07,12.0
110.17,11.88
110.27,11.92
110.38,12.07
110.48,12.09
110.58,11.88
110.69,12.1
110.79,12.28
110.89,11.74
110.99,11.95
111.1,12.07
111.2,11.99
111.3,12.06
111.4,12.27
111.51,12.0
111.61,12.0
111.71,12.28
111.81,12.2
111.92,12.37
112.02,12.01
112.12,12.03
112.23,12.18
112.33,12.2
112.43,12.07
112.53,12.29
112.64,11.93
112.74,12.03
112.84,12.31
112.94,12.08
113.05,12.09
113.15,12.07
113.25,12.37
113.36,12.04
113.46,12.18
113.56,11.99
113.66,11.98
113.77,12.03
113.87,11.89
113.97,11.85
114.07,12.13
114.18,11.92
114.28,12.14
114.38,12.05
114.48,12.14
114.59,12.01
114.69,11.9
114.79,11.78
114.89,11.99
115.0,11.85
115.1,11.95
115.2,11.82
115.31,11.79
115.41,12.02
115.51,12.29
115.61,11.77
115.72,11.79
115.82,11.92
115.92,11.87
116.02,11.99
116.13,11.68
116.23,11.75
116.33,11.9
116.43,12.17
116.54,11.85
116.64,11.92
116.74,11.83
116.85,12.06
116.95,11.77
117.05,12.07
117.15,12.02
117.26,12.01
117.36,12.08
117.46,11.91
117.56,12.15
117.67,11.89
117.77,11.92
117.87,12.06
117.98,11.91
118.08,12.07
118.18,11.92
118.28,12.07
118.39,11.64
118.49,12.02
118.59,11.77
118.69,11.99
118.8,11.97
118.9,11.94
119.0,12.19
119.11,12.02
119.21,12.1
119.31,11.93
119.41,11.78
119.52,12.08
119.62,11.93
119.72,11.93
119.82,12.01
119.93,11.95
120.03,12.09
120.13,12.03
120.23,12.03
120.34,11.9
120.44,12.02
120.54,12.1
120.64,12.04
120.75,11.92
120.85,12.11
120.95,11.95
121.06,12.07
121.16,11.95
121.26,12.05
121.36,12.0
121.47,12.05
121.57,12.04
121.67,11.92
121.77,12.24
121.88,12.01
121.98,12.0
122.08,11.98
122.18,12.16
122.29,11.85
122.39,12.16
122.49,11.97
122.6,11.9
122.7,11.99
122.8,11.93
122.9,11.89
123.01,11.85
123.11,11.86
123.21,12.14
123.31,11.91
123.42,12.01
123.52,11.86
123.62,12.08
123.72,11.94
123.83,11.93
123.93,11.94
124.03,11.78
124.14,11.99
124.24,11.91
124.34,12.22
124.44,11.85
124.55,12.12
124.65,12.02
124.75,11.91
124.86,12.29
124.96,11.98
125.06,11.85
125.16,12.19
125.26,11.97
125.37,12.17
125.47,12.2
125.57,11.88
125.68,11.93
125.78,12.25
125.88,11.89
125.98,12.07
126.09,12.35
126.19,12.13
126.29,12.03
126.39,12.21
126.5,12.18
126.6,12.0
126.7,12.13
126.81,12.16
126.91,11.91
127.01,11.7
127.11,12.21
127.22,12.17
127.32,12.02
127.42,11.99
127.52,12.02
127.63,12.0
127.73,12.22
127.83,11.93
127.93,12.14
128.04,11.9
128.14,11.73
128.24,12.19
128.35,11.93
128.45,12.23
128.55,11.94
128.65,11.95
128.76,11.99
128.86,11.92
128.96,11.87
129.06,12.03
129.17,12.05
129.27,11.98
129.37,11.88
129.48,12.06
129.58,11.92
129.68,11.81
129.78,11.89
129.89,11.83
129.99,11.85
130.09,11.97
130.19,12.96
130.3,11.77
130.4,12.11
130.5,12.07
130.61,11.83
130.71,12.15
130.81,12.34
130.91,12.05
131.02,11.97
131.12,11.75
131.22,12.04
131.32,11.88
131.43,12.21
131.53,11.92
131.63,11.96
131.73,12.01
131.84,12.29
131.94,12.36
132.04,11.97
132.15,12.05
132.25,11.99
132.35,11.85
132.45,12.06
132.55,12.06
132.66,11.88
132.76,12.04
132.86,11.89
132.97,11.99
133.07,11.9
133.17,12.05
133.27,11.77
133.38,12.15
133.48,12.05
133.58,12.08
133.69,11.96
133.79,12.03
133.89,11.8
133.99,11.92
134.1,12.27
134.2,12.09
134.3,12.07
134.4,11.96
134.51,12.1
134.61,12.1
134.71,12.01
134.81,11.92
134.92,11.99
135.02,12.01
135.12,11.99
135.23,11.7
135.33,12.0
135.43,11.85
135.53,12.21
135.64,12.13
135.74,11.99
135.84,12.23
135.94,12.01
136.05,12.24
136.15,12.17
136.25,12.08
136.35,12.1
136.46,12.22
136.56,11.81
136.66,11.88
136.77,12.02
136.87,12.0
136.97,12.11
137.07,11.83
137.18,11.98
137.28,11.96
137.38,11.39
137.48,11.77
137.59,12.11
137.69,11.92
137.79,12.02
137.89,11.76
138.0,11.73
138.1,11.7
138.2,11.98
138.31,12.26
138.41,11.82
138.51,11.9
138.61,11.62
138.72,11.86
138.82,11.56
138.92,11.91
139.02,11.77
139.13,11.62
139.23,11.85
139.33,11.6
139.44,11.95
139.54,11.62
139.64,11.87
139.74,11.81
139.85,11.85
139.95,11.83
140.05,11.96
140.15,12.97
140.26,11.78
140.36,11.9
140.46,12.02
140.56,12.06
140.67,11.88
140.77,11.92
140.87,11.72
140.98,12.01
141.08,11.82
141.18,12.25
141.28,12.01
141.39,12.25
141.49,12.17
141.59,12.15
141.69,12.08
141.8,12.14
141.9,12.05
142.0,12.01
142.1,12.2
142.21,12.0
142.31,11.88
142.41,11.97
142.52,12.15
142.62,11.82
142.72,12.14
142.82,12.06
142.93,11.92
143.03,12.4
143.13,12.13
143.23,12.02
143.34,12.06
143.44,12.1
143.54,12.21
143.64,11.8
143.75,12.0
143.85,11.93
143.95,12.07
144.06,12.33
144.16,12.07
144.26,12.07
144.36,12.28
144.47,12.07
144.57,12.25
144.67,12.34
144.77,11.93
144.88,12.18
144.98,11.91
145.08,12.12
145.19,12.16
145.29,12.09
145.39,12.05
145.49,12.14
145.6,11.9
145.7,12.05
145.8,12.11
145.9,12.23
146.01,11.64
146.11,12.1
146.21,11.87
146.31,11.92
146.42,12.09
146.52,12.14
146.62,12.02
146.73,12.09
146.83,11.85
146.93,12.21
147.03,12.02
147.14,12.02
147.24,12.17
147.34,12.01
147.44,11.78
147.55,12.07
147.65,12.13
147.75,11.82
147.86,11.97
147.96,11.62
148.06,11.94
148.16,12.04
148.27,12.46
148.37,11.71
148.47,11.96
148.57,11.84
148.68,11.91
148.78,11.9
148.88,12.05
148.98,11.92
149.09,12.08
149.19,11.99
149.29,11.92
149.4,11.8
149.5,11.54
149.6,11.84
149.7,12.1
149.81,11.67
149.91,11.84
150.01,12.29
150.11,11.68
150.22,11.9
150.32,11.7
150.42,11.88
150.52,12.02
150.63,11.94
150.73,11.99
150.83,11.89
150.94,11.79
151.04,11.9
151.14,11.81
151.24,11.82
151.35,11.95
151.45,11.67
151.55,11.74
151.65,12.03
151.76,12.14
151.86,11.76
151.96,11.94
152.07,11.84
152.17,11.85
152.27,11.89
152.37,11.78
152.48,12.1
152.58,11.86
152.68,11.87
152.78,12.03
152.89,12.41
152.99,12.2
153.09,12.18
153.19,12.16
153.3,12.19
153.4,12.22
153.5,12.03
153.61,11.95
153.71,12.08
153.81,12.31
153.91,12.58
154.02,12.07
154.12,12.22
154.22,11.85
154.32,12.07
154.43,12.03
154.53,12.3
154.63,12.04
154.73,12.27
154.84,12.08
154.94,12.28
155.04,12.19
155.15,12.01
155.25,12.14
155.35,12.3
155.45,12.25
155.55,12.14
155.66,12.24
155.76,12.08
155.86,12.01
155.97,12.27
156.07,12.03
156.17,12.18
156.27,12.09
156.38,12.25
156.48,12.1
156.58,11.91
156.69,12.16
156.79,11.94
156.89,12.15
156.99,12.17
157.1,12.29
157.2,11.95
157.3,12.18
157.4,12.24
157.51,11.98
157.61,12.07
157.71,12.02
157.81,11.81
157.92,12.05
158.02,12.31
158.12,11.77
158.23,11.99
158.33,11.74
158.43,11.94
158.53,12.02
158.64,11.88
158.74,11.97
158.84,11.8
158.94,11.76
159.05,11.89
159.15,11.65
159.25,11.9
159.35,12.04
159.46,11.74
159.56,11.51
159.66,11.89
159.77,11.91
159.87,11.88
159.97,11.77
160.07,11.55
160.18,12.01
160.28,11.9
160.38,12.01
160.48,11.94
160.59,11.7
160.69,11.79
160.79,11.82
160.89,11.99
161.0,11.84
161.1,11.87
161.2,12.04
161.3,11.8
161.41,12.09
161.51,11.77
161.61,11.84
161.72,11.96
161.82,12.15
161.92,12.17
162.02,11.88
162.13,11.78
162.23,12.15
162.33,12.21
162.44,12.37
162.54,11.96
162.64,12.03
162.74,11.87
162.85,12.05
162.95,11.83
163.05,11.98
163.15,11.98
163.26,12.32
163.36,11.92
163.46,12.18
163.56,12.07
163.67,12.07
163.77,12.12
163.87,12.14
163.98,11.82
