time (s),temperature (C)
79.68,14.83
79.79,15.13
79.89,15.15
79.99,15.16
80.09,14.91
80.2,15.11
80.3,15.15
80.4,15.09
80.5,15.2
80.61,15.05
80.71,15.19
80.81,15.07
80.91,15.22
81.02,15.1
81.12,15.07
81.22,15.23
81.32,14.84
81.43,15.01
81.53,16.17
81.63,14.93
81.73,15.02
81.84,15.01
81.94,14.97
82.04,14.88
82.15,15.23
82.25,14.99
82.35,14.88
82.45,15.39
82.56,14.92
82.66,15.03
82.76,14.75
82.86,15.12
82.97,14.93
83.07,15.04
83.17,14.96
83.27,15.03
83.38,14.8
83.48,14.89
83.58,15.06
83.68,14.94
83.79,15.05
83.89,14.87
83.99,15.03
84.1,14.71
84.2,15.04
84.3,15.02
84.4,14.78
84.51,14.94
84.61,15.13
84.71,15.05
84.81,14.73
84.92,15.09
85.02,15.14
85.12,15.16
85.22,14.91
85.33,15.0
85.43,14.93
85.53,14.82
85.63,14.91
85.74,15.01
85.84,14.94
85.94,15.16
86.04,14.82
86.15,14.78
86.25,14.88
86.35,15.02
86.46,14.95
86.56,15.07
86.66,15.17
86.76,14.93
86.86,15.2
86.97,14.88
87.07,14.83
87.17,14.97
87.28,14.91
87.38,14.98
87.48,15.0
87.58,15.01
87.69,14.79
87.79,15.03
87.89,15.13
88.0,15.05
88.1,15.03
88.2,14.91
88.3,14.81
88.4,15.05
88.51,15.07
88.61,15.1
88.71,14.94
88.81,15.13
88.92,15.04
89.02,15.11
89.12,14.96
89.23,15.04
89.33,15.03
89.43,15.01
89.53,14.86
89.64,15.12
89.74,14.87
89.84,14.89
89.94,15.04
90.05,15.27
90.15,14.78
90.25,15.08
90.35,14.93
90.46,15.01
90.56,15.17
90.66,14.88
90.76,14.99
90.87,14.77
90.97,15.02
91.07,15.01
91.18,14.75
91.28,15.13
91.38,15.03
91.48,15.77
91.59,14.9
91.69,15.01
91.79,15.1
91.89,14.97
92.0,14.94
92.1,15.18
92.2,14.87
92.3,14.75
92.41,15.01
92.51,14.91
92.61,15.02
92.71,14.8
92.82,14.91
92.92,15.0
93.02,15.03
93.12,14.88
93.23,15.13
93.33,14.97
93.43,14.99
93.54,15.02
93.64,15.01
93.74,15.26
93.84,14.85
93.95,14.93
94.05,15.14
94.15,14.84
94.25,15.03
94.36,15.01
94.46,15.17
94.56,15.12
94.66,14.88
94.77,14.99
94.87,14.88
94.97,14.98
95.07,15.14
95.18,15.04
95.28,15.02
95.38,14.97
95.48,15.07
95.59,15.05
95.69,15.2
95.79,14.89
95.9,15.2
96.0,14.93
96.1,15.04
96.2,15.26
96.31,14.91
96.41,15.08
96.51,14.99
96.61,14.97
96.72,14.94
96.82,14.7
96.92,15.0
97.02,14.96
97.13,15.15
97.23,14.71
97.33,15.07
97.43,14.94
97.54,15.09
97.64,14.89
97.74,15.09
97.85,14.85
97.95,14.89
98.05,15.01
98.15,15.26
98.25,15.0
98.36,14.99
98.46,14.92
98.56,15.15
98.67,14.88
98.77,15.06
98.87,14.94
98.97,15.23
99.08,15.07
99.18,14.97
99.28,15.01
99.38,15.09
99.49,15.03
99.59,14.84
99.69,15.03
99.79,14.84
99.9,15.05
100.0,15.16
100.1,14.96
100.2,14.89
100.31,15.1
100.41,15.01
100.51,14.96
100.62,14.75
100.72,14.71
100.82,15.22
100.92,15.08
101.03,14.89
101.13,15.01
101.23,15.29
101.33,14.96
101.44,15.1
101.54,15.08
101.64,15.07
101.75,15.09
101.85,14.92
101.95,15.26
102.05,14.94
102.16,15.13
102.26,15.01
102.36,15.0
102.46,15.29
102.57,14.82
102.67,14.98
102.77,15.15
102.87,14.84
102.98,15.01
103.08,14.88
103.18,14.87
103.29,14.89
103.39,15.02
103.49,14.87
103.59,14.97
103.7,14.79
103.8,14.9
103.9,14.95
104.0,15.13
104.11,14.92
104.21,14.95
104.31,14.94
104.41,14.98
104.52,15.0
104.62,14.89
104.72,14.89
104.82,14.91
104.93,14.87
105.03,15.04
105.13,14.68
105.24,14.94
105.34,15.02
105.44,14.92
105.54,14.84
105.65,14.85
105.75,14.89
105.85,14.96
105.95,15.03
106.06,15.03
106.16,15.2
106.26,15.24
106.36,15.16
106.47,14.78
106.57,14.94
106.67,14.92
106.77,15.25
106.88,15.08
106.98,15.34
107.08,15.26
107.19,14.96
107.29,15.18
107.39,14.91
107.49,15.29
107.6,15.05
107.7,15.15
107.8,14.96
107.9,15.13
108.01,14.95
108.11,14.94
108.21,15.17
108.31,14.84
108.42,15.17
108.52,15.06
108.62,15.05
108.73,15.17
108.83,15.02
108.93,14.83
109.03,14.99
109.14,15.05
109.24,15.13
109.34,14.86
109.44,15.02
109.55,15.07
109.65,15.13
109.75,14.78
109.86,14.97
109.96,15.01
110.06,14.83
110.16,14.94
110.27,15.01
110.37,15.01
110.47,15.01
110.57,15.22
110.68,14.81
110.78,15.05
110.88,15.89
110.98,14.76
111.09,14.93
111.19,14.89
111.29,14.92
111.39,14.88
111.5,15.07
111.6,14.86
111.7,14.88
111.81,15.03
111.91,14.84
112.01,14.95
112.11,14.93
112.22,14.94
112.32,14.92
112.42,15.02
112.52,14.88
112.63,15.02
112.73,14.8
112.83,14.92
112.93,15.02
113.04,14.81
113.14,14.94
113.24,14.93
113.34,14.94
113.45,15.1
113.55,15.12
113.65,14.92
113.76,14.87
113.86,15.19
113.96,14.93
114.06,14.97
114.17,15.11
114.27,15.02
114.37,15.93
114.47,14.97
114.58,15.06
114.68,15.07
114.78,15.15
114.88,15.17
114.99,15.05
115.09,14.94
115.19,15.11
115.3,15.13
115.4,15.12
115.5,15.01
115.6,15.04
115.71,14.85
115.81,15.06
115.91,15.3
116.01,15.01
116.12,15.06
116.22,14.98
116.32,14.94
116.43,15.34
116.53,15.0
116.63,15.03
116.73,15.13
116.84,15.26
116.94,14.91
117.04,15.05
117.14,15.07
117.25,15.01
117.35,15.17
117.45,14.96
117.55,15.03
117.66,14.94
117.76,15.16
117.86,14.94
117.96,15.04
118.07,15.09
118.17,14.98
118.27,15.01
118.38,15.01
118.48,14.8
118.58,15.0
118.68,14.96
118.79,14.88
118.89,15.01
118.99,15.07
119.09,14.9
119.2,14.88
119.3,15.01
119.4,14.86
119.5,15.31
119.61,15.01
119.71,14.92
119.81,15.0
119.91,14.91
120.02,14.85
120.12,14.87
120.22,14.88
120.33,15.09
120.43,15.03
120.53,14.81
120.63,14.84
120.74,15.16
120.84,14.99
120.94,14.81
121.04,14.93
121.15,15.16
121.25,14.93
121.35,15.11
121.45,14.79
121.56,15.07
121.66,14.94
121.76,15.01
121.87,14.94
121.97,14.94
122.07,15.16
122.17,15.07
122.28,14.96
122.38,15.13
122.48,14.92
122.58,14.93
122.69,15.21
122.79,15.03
122.89,14.99
123.0,15.23
123.1,15.07
123.2,15.05
123.3,15.15
123.41,14.88
123.51,15.01
123.61,15.21
123.71,14.97
123.82,15.1
123.92,15.01
124.02,15.09
124.12,15.01
124.23,15.06
124.33,14.86
124.43,14.86
124.54,14.95
124.64,14.74
124.74,15.06
124.84,14.98
124.95,14.89
125.05,14.82
125.15,14.75
125.25,14.75
125.36,15.31
125.46,14.81
125.56,14.96
125.66,14.88
125.77,14.92
125.87,15.01
125.97,14.99
126.07,14.95
126.18,14.93
126.28,14.86
126.38,14.99
126.49,15.13
126.59,14.89
126.69,15.05
126.79,16.05
126.9,15.0
127.0,15.04
127.1,14.94
127.2,15.08
127.31,15.05
127.41,15.31
127.51,15.08
127.61,14.88
127.72,14.87
127.82,14.9
127.92,15.09
128.02,15.25
128.13,14.93
128.23,15.03
128.33,14.75
128.44,14.91
128.54,14.95
128.64,15.2
128.74,14.81
128.85,15.01
128.95,14.84
129.05,14.91
129.16,15.05
129.26,14.88
129.36,15.07
129.46,15.01
129.57,14.88
129.67,14.91
129.77,15.04
129.87,14.91
129.98,15.06
130.08,14.94
130.18,14.96
130.28,15.73
130.39,15.01
130.49,15.1
130.59,14.85
130.7,14.95
130.8,14.97
130.9,14.9
131.0,14.98
131.11,15.1
131.21,15.07
131.31,15.01
131.41,15.04
131.52,14.96
131.62,14.96
131.72,15.02
131.82,14.81
131.93,15.07
132.03,14.99
132.13,15.04
132.24,15.07
132.34,15.05
132.44,14.92
132.54,15.09
132.65,15.2
132.75,15.07
132.85,15.08
132.95,15.02
133.06,15.2
133.16,14.88
133.26,15.16
133.36,14.85
133.47,15.22
133.57,14.87
133.67,15.15
133.77,15.12
133.88,15.02
133.98,15.06
134.08,14.99
134.18,15.04
134.29,15.04
134.39,15.13
134.49,15.07
134.6,15.07
134.7,14.85
134.8,14.92
134.9,14.96
135.01,14.89
135.11,14.9
135.21,14.99
135.31,14.86
135.42,15.09
135.52,14.97
135.62,15.12
135.73,14.98
135.83,15.13
135.93,15.07
136.03,14.78
136.13,14.94
136.24,14.88
136.34,14.88
136.44,14.65
136.55,15.06
136.65,14.69
136.75,14.9
136.85,14.86
136.96,15.05
137.06,14.94
137.16,15.01
137.27,14.93
137.37,15.2
137.47,14.9
137.57,15.07
137.68,14.94
137.78,14.87
137.88,14.94
137.98,15.08
138.09,14.91
138.19,15.19
138.29,14.94
138.39,14.87
138.5,14.84
138.6,15.12
138.7,14.97
138.8,15.11
138.91,14.62
139.01,14.94
139.11,15.01
139.22,14.72
139.32,14.93
139.42,15.26
139.52,14.98
139.63,15.07
139.73,14.88
139.83,14.94
139.93,15.15
140.04,15.18
140.14,14.94
140.24,14.92
140.34,15.08
140.45,14.88
140.55,15.12
140.65,14.81
140.75,15.02
140.86,14.9
140.96,14.82
141.06,14.73
141.16,15.11
141.27,14.98
141.37,14.92
141.47,15.0
141.58,15.07
141.68,14.72
141.78,14.91
141.88,14.98
141.99,15.0
142.09,14.8
142.19,15.1
142.3,14.96
142.4,14.78
142.5,15.12
142.6,15.06
142.71,15.29
142.81,14.91
142.91,15.23
143.01,15.03
143.12,14.9
143.22,15.14
143.32,15.03
143.42,14.95
143.53,14.98
143.63,15.33
143.73,15.04
143.84,14.89
143.94,15.19
144.04,15.05
144.14,15.19
144.25,14.98
144.35,14.89
144.45,15.26
144.55,15.05
144.66,14.95
144.76,15.07
144.86,15.02
144.96,15.15
145.07,15.0
145.17,15.07
145.27,16.03
145.38,15.13
145.48,15.15
145.58,14.75
145.68,15.01
145.79,15.01
145.89,15.0
145.99,15.16
146.09,14.96
146.2,15.14
146.3,14.85
146.4,15.02
146.5,14.94
146.61,15.08
146.71,14.88
146.81,14.88
146.91,14.62
147.02,14.94
147.12,14.85
147.22,14.94
147.32,14.86
147.43,14.89
147.53,14.9
147.63,14.93
147.74,15.0
147.84,15.08
147.94,14.94
148.04,14.92
148.15,14.91
148.25,15.03
148.35,14.91
148.45,14.98
148.56,14.7
148.66,14.89
148.76,15.0
148.87,14.77
148.97,14.8
149.07,14.95
149.17,14.91
149.27,14.97
149.38,14.81
149.48,14.94
149.58,15.19
149.69,14.97
149.79,15.21
149.89,14.81
149.99,15.01
150.1,14.88
150.2,15.01
150.3,15.02
150.41,14.98
150.51,15.01
150.61,15.31
150.71,14.96
150.82,15.07
150.92,15.09
151.02,15.2
151.12,15.06
151.23,15.08
151.33,14.84
151.43,15.22
151.53,15.12
151.64,15.07
151.74,15.19
151.84,15.13
151.95,15.02
152.05,15.18
152.15,14.91
152.25,15.11
152.36,15.25
152.46,15.07
152.56,15.02
152.66,15.08
152.77,14.96
152.87,14.95
152.97,14.75
153.07,15.05
153.18,14.63
153.28,15.13
153.38,15.01
153.49,15.14
153.59,14.84
153.69,15.07
153.79,14.76
153.9,15.14
154.0,15.14
154.1,15.09
154.2,14.98
154.31,15.26
154.41,14.89
154.51,15.0
154.61,14.94
154.72,15.13
154.82,14.75
154.92,14.9
155.02,14.92
155.13,14.87
155.23,14.77
155.33,14.86
155.44,14.84
155.54,14.96
155.64,15.0
155.74,14.88
155.85,15.05
155.95,14.94
156.05,14.94
156.15,14.87
156.26,14.78
156.36,14.93
156.46,14.96
156.56,14.91
156.67,15.02
156.77,15.15
156.87,14.94
156.98,14.9
157.08,15.16
157.18,14.94
157.28,14.94
157.38,14.95
157.49,14.92
157.59,15.19
157.69,14.96
157.8,15.07
157.9,14.92
158.0,14.88
158.1,15.01
158.21,15.01
158.31,15.33
158.41,15.02
158.52,14.96
158.62,14.72
158.72,15.1
158.82,15.0
158.93,15.14
159.03,14.91
159.13,15.29
159.23,15.09
159.34,15.07
159.44,15.2
159.54,14.98
159.64,14.92
159.75,15.2
159.85,14.85
159.95,15.05
160.05,15.17
160.16,14.9
160.26,15.06
160.36,15.07
160.47,14.93
160.57,14.79
160.67,15.25
160.77,15.11
160.88,15.01
160.98,14.99
161.08,15.04
161.18,15.13
161.29,14.99
161.39,14.89
161.49,15.07
161.6,15.09
161.7,14.94
161.8,15.02
161.9,14.84
162.01,14.94
162.11,14.95
162.21,15.0
162.31,14.95
162.42,14.91
162.52,14.92
162.62,14.99
162.72,14.9
162.83,14.96
162.93,15.04
163.03,15.09
163.13,15.07
163.24,15.16
163.34,14.81
163.44,14.95
163.55,15.07
163.65,14.86
163.75,15.18
163.85,14.94
163.96,14.99
164.06,14.94
164.16,15.1
164.26,14.92
164.37,15.03
164.47,15.12
164.57,15.09
164.67,14.94
164.78,15.05
164.88,14.89
164.98,14.96
165.09,15.02
165.19,15.01
165.29,15.1
165.39,15.04
165.5,15.01
165.6,15.07
165.7,15.0
165.8,15.17
165.91,15.31
166.01,14.93
166.11,15.1
166.21,15.01
166.32,15.12
166.42,14.97
166.52,15.13
166.63,15.03
166.73,15.05
166.83,14.9
166.93,15.02
167.04,15.01
167.14,14.84
167.24,15.02
167.34,15.02
167.45,15.15
167.55,15.14
167.65,15.02
167.75,15.13
167.86,14.88
167.96,14.94
168.06,14.88
168.16,15.03
168.27,15.25
168.37,14.88
168.47,14.96
168.58,15.01
168.68,14.84
168.78,15.08
168.88,15.17
168.99,14.88
169.09,14.93
169.19,14.79
169.29,15.18
169.4,14.94
169.5,14.97
169.6,14.93
169.7,15.18
169.81,14.81
169.91,15.04
170.01,14.81
170.12,14.95
170.22,15.03
170.32,15.11
170.42,14.78
170.52,14.82
170.63,14.77
170.73,14.94
170.83,15.0
170.94,14.86
171.04,14.88
171.14,14.98
171.24,14.98
171.35,14.94
171.45,14.87
171.55,15.0
171.66,15.09
171.76,15.1
171.86,15.11
171.96,14.8
172.07,14.81
172.17,15.04
172.27,15.02
172.37,14.88
172.48,14.84
172.58,14.97
172.68,15.15
172.78,14.73
172.89,15.07
172.99,15.12
173.09,14.98
173.2,15.01
173.3,15.03
173.4,15.12
173.5,15.13
173.61,14.96
173.71,15.07
173.81,14.85
173.91,14.94
174.02,15.04
174.12,15.2
174.22,14.91
174.32,14.95
174.43,15.33
174.53,14.86
174.63,14.82
174.74,15.07
174.84,14.94
174.94,15.1
175.04,15.11
175.15,14.83
175.25,15.08
175.35,14.99
175.45,15.05
175.56,14.91
175.66,15.09
175.76,15.13
175.86,15.04
175.97,14.95
176.07,14.96
176.17,15.13
176.27,15.2
176.38,14.92
176.48,15.06
176.58,14.98
176.69,15.04
176.79,15.02
176.89,14.91
176.99,15.03
177.1,14.7
177.2,14.99
177.3,15.25
177.4,14.88
177.51,14.82
177.61,15.05
177.71,15.03
177.81,15.01
177.92,15.13
178.02,15.09
178.12,14.97
178.23,15.09
178.33,15.1
178.43,14.88
178.53,15.07
178.63,14.55
178.74,14.93
178.84,14.94
178.94,14.81
179.05,14.83
179.15,14.74
179.25,15.07
179.35,15.01
