time (s),temperature (C)
29.81,17.5
29.91,17.4
30.01,17.45
30.12,17.64
30.22,17.61
30.32,17.52
30.43,17.55
30.53,17.52
30.63,17.61
30.73,17.76
30.83,17.63
30.94,17.75
31.04,17.71
31.14,17.93
31.25,17.83
31.35,17.76
31.45,17.78
31.55,17.82
31.66,17.84
31.76,17.89
31.86,18.04
31.96,17.9
32.07,17.98
32.17,17.96
32.27,18.08
32.37,18.22
32.48,18.18
32.58,18.11
32.68,18.07
32.79,17.86
32.89,18.19
32.99,18.26
33.09,18.05
33.2,18.22
33.3,18.13
33.4,18.87
33.5,18.02
33.61,18.14
33.71,18.1
33.81,18.24
33.91,17.92
34.02,18.2
34.12,18.06
34.22,18.43
34.32,18.27
34.43,18.2
34.53,18.22
34.63,17.89
34.73,18.04
34.84,17.93
34.94,18.14
35.04,18.19
35.14,18.11
35.25,18.0
35.35,18.06
35.45,17.97
35.56,18.05
35.66,18.04
35.76,18.02
35.86,18.02
35.97,18.03
36.07,18.01
36.17,17.95
36.27,17.99
36.38,17.86
36.48,18.08
36.58,17.72
36.68,18.05
36.79,17.94
36.89,18.02
36.99,18.01
37.09,17.85
37.2,17.9
37.3,17.76
37.4,18.31
37.5,17.85
37.61,17.89
37.71,17.91
37.81,17.77
37.91,18.02
38.02,17.7
38.12,17.87
38.22,17.82
38.33,17.75
38.43,17.73
38.53,17.77
38.63,17.85
38.74,18.0
38.84,17.69
38.94,17.99
39.04,17.92
39.15,17.78
39.25,18.07
39.35,17.8
39.45,17.83
39.56,18.02
39.66,17.9
39.76,17.87
39.86,18.06
39.97,18.0
40.07,17.71
40.17,17.91
40.27,17.8
40.38,17.86
40.48,17.88
40.58,17.9
40.68,17.8
40.79,17.99
40.89,17.9
40.99,17.98
41.1,18.02
41.2,17.79
41.3,18.01
41.4,18.11
41.51,17.87
41.61,17.92
41.71,17.96
41.81,17.96
41.92,17.91
42.02,18.14
42.12,17.75
42.22,18.04
42.33,18.17
42.43,17.89
42.53,18.02
42.63,17.92
42.74,17.96
42.84,17.87
42.94,17.94
43.04,17.79
43.15,17.89
43.25,17.95
43.35,18.01
43.45,17.87
43.56,17.89
43.66,17.9
43.76,18.02
43.87,17.94
43.97,17.9
44.07,17.98
44.17,17.89
44.28,17.92
44.38,17.93
44.48,17.93
44.58,17.77
44.69,18.02
44.79,18.0
44.89,17.88
44.99,17.83
45.1,17.89
45.2,17.86
45.3,17.93
45.4,17.9
45.51,18.04
45.61,18.07
45.71,17.94
45.81,18.01
45.92,17.94
46.02,17.8
46.12,17.93
46.22,17.91
46.33,17.93
46.43,17.85
46.53,18.01
46.63,18.06
46.74,18.07
46.84,17.96
46.94,17.9
47.04,18.09
47.15,18.02
47.25,18.02
47.35,18.19
47.46,18.08
47.56,18.13
47.66,18.04
47.76,18.29
47.87,18.27
47.97,17.85
48.07,18.07
48.17,18.15
48.28,18.76
48.38,17.93
48.48,18.2
48.58,17.98
48.69,18.13
48.79,18.04
48.89,17.9
48.99,18.14
49.1,18.1
49.2,18.14
49.3,18.01
49.4,17.96
49.51,18.05
49.61,17.93
49.71,18.09
49.81,18.16
49.92,17.77
50.02,18.1
50.12,18.07
50.23,17.85
50.33,17.98
50.43,17.88
50.53,17.83
50.63,18.01
50.74,17.91
50.84,17.71
50.94,17.82
51.05,18.14
51.15,17.79
51.25,18.02
51.35,17.82
51.46,17.83
51.56,17.73
51.66,17.79
51.77,17.94
51.87,17.87
51.97,17.86
52.07,17.86
52.17,17.64
52.28,17.78
52.38,17.65
52.48,17.74
52.59,17.81
52.69,17.69
52.79,17.84
52.89,18.02
53.0,17.89
53.1,17.81
53.2,17.75
53.3,17.71
53.41,17.56
53.51,17.71
53.61,18.16
53.71,17.8
53.82,17.8
53.92,17.79
54.02,17.98
54.12,17.78
54.23,17.83
54.33,17.96
54.43,18.01
54.54,17.93
54.64,17.51
54.74,17.83
54.84,17.88
54.94,17.78
55.05,17.89
55.15,17.88
55.25,17.96
55.36,17.97
55.46,17.95
55.56,17.79
55.66,17.9
55.77,17.81
55.87,17.9
55.97,17.81
56.07,17.88
56.18,17.64
56.28,17.93
56.38,17.91
56.48,17.9
56.59,17.95
56.69,17.94
56.79,18.0
56.89,18.14
57.0,18.03
57.1,17.71
57.2,18.01
57.31,17.92
57.41,18.03
57.51,18.11
57.61,18.11
57.71,18.01
57.82,18.14
57.92,18.11
58.02,17.97
58.13,18.01
58.23,18.07
58.33,18.11
58.43,17.9
58.54,17.9
58.64,18.0
58.74,18.05
58.84,18.02
58.95,18.14
59.05,18.03
59.15,18.1
59.25,17.96
59.36,18.05
59.46,18.09
59.56,17.71
59.66,18.02
59.77,17.79
59.87,17.9
59.97,17.99
60.08,18.11
60.18,18.08
60.28,17.99
60.38,18.02
60.48,18.03
60.59,17.86
60.69,18.15
60.79,18.09
60.9,18.02
61.0,17.88
61.1,17.91
61.2,17.96
61.31,17.85
61.41,18.09
61.51,17.95
61.61,18.11
61.72,18.17
61.82,17.87
61.92,18.02
62.02,18.09
62.13,18.0
62.23,17.81
62.33,18.02
62.43,17.94
62.54,18.18
62.64,17.78
62.74,17.95
62.84,17.92
62.95,18.08
63.05,18.07
63.15,18.14
63.26,17.77
63.36,18.07
63.46,17.82
63.56,17.98
63.67,17.69
63.77,18.01
63.87,17.9
63.97,17.9
64.07,17.78
64.18,17.77
64.28,17.97
64.38,17.98
64.49,17.87
64.59,17.71
64.69,17.72
64.79,18.09
64.9,17.9
65.0,17.81
65.1,17.91
65.2,17.83
65.31,17.79
65.41,18.01
65.51,17.81
65.61,17.87
65.72,17.62
65.82,17.83
65.92,17.83
66.02,18.02
66.13,17.9
66.23,17.77
66.33,17.78
66.43,17.73
66.54,18.09
66.64,17.7
66.74,17.87
66.84,17.9
66.95,18.17
67.05,17.82
67.15,18.08
67.26,17.89
67.36,17.86
67.46,17.83
67.56,17.97
67.67,17.97
67.77,17.83
67.87,17.97
67.97,17.86
68.08,17.96
68.18,17.87
68.28,17.83
68.38,17.76
68.49,17.99
68.59,17.81
68.69,17.83
68.79,17.74
68.9,17.73
69.0,18.01
69.1,17.73
69.2,17.8
69.31,17.97
69.41,17.67
69.51,17.88
69.61,17.72
69.72,18.02
69.82,17.77
69.92,17.8
70.03,17.73
70.13,17.67
70.23,18.09
70.33,17.7
70.44,18.13
70.54,17.97
70.64,18.02
70.74,17.94
70.85,17.94
70.95,17.97
71.05,17.9
71.15,17.92
71.26,17.61
71.36,17.99
71.46,17.91
71.56,17.94
71.67,17.83
71.77,18.05
71.87,17.92
71.97,17.96
72.08,18.16
72.18,17.95
72.28,18.08
72.38,18.14
72.49,17.94
72.59,17.88
72.69,17.94
72.8,17.84
72.9,17.95
73.0,17.97
73.1,17.9
73.21,17.95
73.31,17.9
73.41,17.98
73.51,18.15
73.62,17.96
73.72,17.81
73.82,17.93
73.92,18.09
74.03,17.83
74.13,18.08
74.23,17.96
74.33,17.91
74.44,17.97
74.54,17.86
74.64,18.1
74.75,17.97
74.85,18.26
74.95,17.78
75.05,18.06
75.15,18.06
75.26,18.08
75.36,18.14
75.46,17.98
75.57,18.0
75.67,18.06
75.77,18.02
75.87,17.97
75.98,18.15
76.08,17.9
76.18,17.99
76.28,17.92
76.39,17.99
76.49,18.04
76.59,18.18
76.69,17.62
76.8,18.05
76.9,18.03
77.0,17.87
77.11,17.86
77.21,17.92
77.31,17.95
77.41,17.98
77.51,17.97
77.62,17.89
77.72,17.84
77.82,17.77
77.93,18.08
78.03,18.08
78.13,17.93
78.23,17.99
78.34,17.96
78.44,17.85
78.54,17.94
78.64,17.75
78.75,17.9
78.85,17.83
78.95,17.9
79.05,18.25
79.16,17.96
79.26,18.05
79.36,17.89
79.46,17.89
79.57,18.02
79.67,17.9
79.77,18.01
79.87,18.06
79.98,18.2
80.08,17.8
80.18,17.96
80.29,18.08
80.39,17.96
80.49,17.94
80.59,17.99
80.7,17.9
80.8,18.06
80.9,18.02
81.0,17.88
81.11,17.92
81.21,18.2
81.31,17.73
81.41,17.96
81.52,18.08
81.62,17.96
81.72,18.15
81.82,17.91
81.93,17.97
82.03,17.9
82.13,17.96
82.23,17.89
82.34,18.1
82.44,17.86
82.54,18.02
82.64,17.7
82.75,17.96
82.85,18.03
82.95,17.74
83.05,17.9
83.16,17.86
83.26,18.0
83.36,17.8
83.47,18.0
83.57,17.94
83.67,17.84
83.77,18.1
83.87,17.89
83.98,17.92
84.08,18.11
84.18,17.9
84.29,18.05
84.39,17.92
84.49,17.91
84.59,17.76
84.7,17.91
84.8,17.91
84.9,17.97
85.0,17.99
85.11,18.01
85.21,17.91
85.31,18.0
85.41,17.95
85.52,18.08
85.62,17.83
85.72,17.83
85.82,17.79
85.93,17.87
86.03,18.01
86.13,18.0
86.24,18.2
86.34,17.76
86.44,17.94
86.54,18.03
86.65,17.96
86.75,18.03
86.85,17.89
86.95,18.04
87.06,17.85
87.16,17.9
87.26,17.92
87.36,18.0
87.47,18.02
87.57,18.02
87.67,18.06
87.77,18.08
87.88,17.83
87.98,18.24
88.08,18.03
88.18,17.91
88.29,18.08
88.39,18.19
88.49,17.71
88.59,18.08
88.7,17.84
88.8,17.97
88.9,17.97
89.01,17.9
89.11,18.22
89.21,18.02
89.31,17.83
89.42,18.02
89.52,17.89
89.62,18.08
89.72,18.01
89.83,18.13
89.93,18.04
90.03,17.85
90.13,18.0
90.24,17.97
90.34,18.01
90.44,17.83
90.54,17.86
90.65,17.81
90.75,18.01
90.85,17.72
90.95,18.04
91.06,17.77
91.16,17.93
91.26,17.88
91.36,17.81
91.47,17.92
91.57,17.84
91.67,17.79
91.78,17.98
91.88,17.97
91.98,17.83
92.08,17.78
92.19,17.86
92.29,18.15
92.39,17.71
92.49,17.99
92.6,17.97
92.7,17.96
92.8,17.94
92.9,18.0
93.01,17.96
93.11,17.7
93.21,17.95
93.31,17.84
93.42,18.13
93.52,17.94
93.62,17.97
93.72,17.75
93.83,17.87
93.93,18.26
94.03,17.84
94.13,17.9
94.24,17.94
94.34,18.14
94.44,17.89
94.54,18.0
94.65,18.02
94.75,18.01
94.85,18.02
94.96,17.82
95.06,18.05
95.16,17.94
95.26,18.18
95.37,17.9
95.47,18.02
95.57,18.07
95.67,18.0
95.78,18.03
95.88,18.19
95.98,17.97
96.08,17.96
96.19,18.03
96.29,18.54
96.39,17.9
96.5,17.87
96.6,17.92
96.7,18.08
96.8,17.91
96.9,17.98
97.01,17.87
97.11,17.69
97.21,17.97
97.31,17.85
97.42,18.01
97.52,17.99
97.62,17.83
97.73,17.99
97.83,18.04
97.93,17.74
98.03,17.9
98.14,17.8
98.24,17.68
98.34,17.83
98.44,17.87
98.55,17.84
98.65,17.85
98.75,17.82
98.85,17.91
98.96,18.02
99.06,18.07
99.16,17.99
99.26,18.04
99.37,17.84
99.47,18.12
99.57,18.02
99.68,17.58
99.78,17.82
99.88,18.04
99.98,17.96
100.08,18.26
100.19,17.98
100.29,17.83
100.39,17.94
100.5,17.95
100.6,18.18
100.7,17.85
100.8,17.86
100.91,17.87
101.01,18.21
101.11,17.75
101.21,17.96
101.32,17.99
101.42,17.77
101.52,17.97
101.62,17.98
101.73,17.97
101.83,18.13
101.93,17.66
102.04,17.84
102.14,18.11
102.24,17.95
102.34,17.97
102.45,17.84
102.55,17.93
102.65,17.96
102.75,17.95
102.86,18.06
102.96,17.96
103.06,17.92
103.16,17.94
103.27,17.94
103.37,17.96
103.47,17.87
103.57,18.02
103.68,18.0
103.78,17.93
103.88,17.93
103.99,17.98
104.09,17.86
104.19,18.15
104.29,18.01
104.4,18.2
104.5,18.01
104.6,17.77
104.7,18.02
104.81,18.08
104.91,17.95
105.01,18.09
105.11,17.9
105.22,18.16
105.32,17.94
105.42,18.08
105.53,17.95
105.63,17.96
105.73,17.94
105.83,18.05
105.94,18.01
106.04,18.13
106.14,18.02
106.24,18.2
106.35,17.84
106.45,18.06
106.55,18.12
106.65,17.71
106.76,17.97
106.86,18.14
106.96,17.87
107.06,17.91
107.17,17.85
107.27,18.08
107.37,17.94
107.47,18.12
107.58,17.96
107.68,17.88
107.78,17.88
107.89,17.97
107.99,18.02
108.09,17.91
108.19,17.81
108.3,18.0
108.4,17.89
108.5,17.94
108.61,18.01
108.71,17.85
108.81,17.87
108.91,18.06
109.02,17.94
109.12,17.76
109.22,17.79
109.32,17.88
109.43,17.88
109.53,18.09
109.63,17.91
109.73,18.01
109.84,17.9
109.94,17.89
110.04,17.9
110.14,18.01
110.25,17.68
110.35,17.97
110.45,17.98
110.55,18.12
110.66,18.63
110.76,17.76
110.86,17.97
110.96,17.93
111.07,17.99
111.17,18.01
111.27,17.96
111.38,17.93
111.48,17.83
111.58,17.9
111.68,17.75
111.79,17.87
111.89,17.97
111.99,18.08
112.09,17.95
112.2,17.91
112.3,17.84
112.4,17.67
112.5,17.92
112.61,18.08
112.71,17.94
112.81,18.05
112.92,17.78
113.02,17.87
113.12,17.96
113.22,18.08
113.33,17.93
113.43,17.84
113.53,17.64
113.63,17.8
113.74,18.02
113.84,17.82
113.94,18.06
114.04,17.92
114.15,17.77
114.25,18.18
114.35,17.9
114.45,17.98
114.56,17.89
114.66,17.83
114.76,17.99
114.87,17.85
114.97,17.94
115.07,18.08
115.17,17.96
115.28,17.94
115.38,17.93
115.48,17.83
115.58,17.98
115.69,18.03
115.79,18.04
115.89,17.9
116.0,18.07
116.1,18.0
116.2,18.03
116.3,18.14
116.4,18.13
116.51,17.98
116.61,18.04
116.71,18.21
116.81,17.98
116.92,18.01
117.02,18.01
117.12,18.02
117.23,17.8
117.33,18.14
117.43,18.11
117.53,17.98
117.64,18.2
117.74,17.84
117.84,18.09
117.94,17.96
118.05,18.21
118.15,17.99
118.25,17.92
118.36,17.98
118.46,18.19
118.56,17.9
118.66,17.88
118.77,18.0
118.87,18.06
118.97,17.88
119.07,18.0
119.18,17.95
119.28,17.96
119.38,18.07
119.48,18.12
119.59,17.73
119.69,17.86
119.79,17.94
119.89,18.02
120.0,17.93
120.1,17.85
120.2,17.83
120.3,17.97
120.41,17.87
120.51,17.98
120.61,17.97
120.72,17.83
120.82,18.0
120.92,18.08
121.02,17.71
121.13,17.87
121.23,17.9
121.33,17.99
121.43,17.75
121.54,17.95
121.64,18.12
121.74,17.97
121.84,18.08
121.95,18.02
122.05,18.06
122.15,17.94
122.26,18.21
122.36,17.94
122.46,18.07
122.56,18.02
122.67,18.03
122.77,17.9
122.87,17.83
122.97,18.0
123.08,18.18
123.18,17.91
123.28,18.0
123.38,18.1
123.49,17.96
123.59,18.01
123.69,17.87
123.79,17.9
123.9,17.9
124.0,17.96
124.1,17.89
124.21,18.0
124.31,17.7
124.41,17.98
124.51,17.82
124.62,17.8
124.72,17.9
124.82,17.92
124.92,17.86
125.03,17.99
125.13,17.97
125.23,17.65
125.33,17.93
125.44,17.81
125.54,18.0
125.64,17.91
125.75,17.97
125.85,17.74
125.95,17.87
126.05,17.92
126.16,18.06
126.26,17.88
126.36,17.83
126.46,17.83
126.57,17.77
126.67,17.96
126.77,17.95
126.87,17.86
126.98,17.93
127.08,17.87
127.18,17.98
127.29,17.95
127.39,17.94
127.49,17.83
127.59,17.9
127.69,17.9
127.8,17.83
127.9,18.14
128.0,18.14
128.11,18.01
128.21,17.95
128.31,18.18
128.41,18.13
128.52,17.88
128.62,17.93
128.72,18.05
128.83,18.22
128.93,17.83
129.03,18.18
129.13,17.88
129.24,17.99
129.34,18.2
129.44,17.72
129.54,18.25
129.65,17.9
129.75,17.79
129.85,17.93
129.95,17.75
130.06,17.97
130.16,17.96
130.26,17.96
130.36,18.08
130.47,18.07
130.57,18.2
130.67,17.95
130.77,17.99
130.88,18.06
130.98,18.0
131.08,18.07
131.19,17.99
131.29,17.93
131.39,17.71
131.49,17.97
131.6,17.68
131.7,17.99
131.8,17.71
131.9,18.12
132.01,17.71
132.11,17.92
132.21,17.9
132.32,17.74
132.42,17.87
132.52,18.06
132.62,18.02
132.73,17.9
132.83,17.96
132.93,17.88
133.03,17.94
133.14,18.06
133.24,17.88
133.34,18.06
133.44,18.08
133.55,18.14
133.65,18.52
133.75,17.97
133.85,17.95
133.96,17.91
134.06,17.96
134.16,18.01
134.26,18.03
134.37,17.95
134.47,17.87
134.57,17.89
134.68,17.94
134.78,18.16
134.88,18.09
134.98,18.05
135.09,17.93
135.19,18.04
135.29,17.96
135.39,17.78
135.5,17.88
135.6,17.92
135.7,17.77
135.8,17.92
135.91,18.43
136.01,18.01
136.11,17.86
136.22,17.99
136.32,17.94
136.42,18.01
136.52,17.84
136.63,17.98
136.73,17.98
136.83,18.1
136.93,17.72
137.04,17.97
137.14,17.79
137.24,17.86
137.34,18.01
137.45,17.94
137.55,17.92
137.65,18.0
137.75,17.72
137.86,17.87
137.96,17.9
138.06,18.02
138.16,17.93
138.27,17.93
138.37,17.93
138.47,17.96
138.58,17.97
138.68,18.04
138.78,17.94
138.88,17.99
138.99,17.88
139.09,18.2
139.19,17.82
139.29,18.14
139.4,17.99
139.5,18.08
139.6,18.13
139.7,18.1
139.81,17.96
139.91,17.85
140.01,18.11
140.11,17.86
140.22,18.14
140.32,18.04
140.42,18.03
140.52,18.04
140.63,18.14
140.73,18.06
140.83,17.89
140.94,18.17
141.04,18.1
141.14,18.22
141.24,18.05
141.35,18.0
141.45,18.1
141.55,18.11
141.66,17.85
141.76,18.14
141.86,18.16
141.96,17.71
142.07,17.99
142.17,18.2
142.27,17.93
142.37,17.96
142.48,18.02
142.58,17.97
142.68,17.87
142.78,17.9
142.89,17.9
142.99,17.86
143.09,17.53
143.19,17.96
143.3,17.95
143.4,18.01
143.5,17.83
143.6,17.77
143.71,17.87
143.81,17.82
143.91,18.08
144.02,17.82
144.12,18.04
144.22,17.6
144.32,17.66
144.43,17.76
144.53,17.87
144.63,17.86
144.73,17.77
144.84,17.85
144.94,17.85
145.04,17.75
145.14,17.88
145.25,17.73
145.35,17.91
145.45,17.87
145.55,17.77
145.66,17.68
145.76,17.94
145.86,17.71
145.97,17.62
146.07,17.83
146.17,17.68
146.27,17.98
146.38,17.82
146.48,17.9
146.58,17.91
146.68,17.65
146.79,17.92
146.89,17.91
146.99,18.01
147.09,17.85
147.2,18.2
147.3,17.93
147.4,17.94
147.51,18.12
147.61,17.99
147.71,17.99
147.81,17.87
147.91,17.96
148.02,18.08
148.12,17.74
148.22,17.95
148.33,17.95
148.43,18.06
148.53,17.89
148.63,17.97
148.74,17.84
148.84,17.86
148.94,17.66
149.05,18.06
149.15,17.91
149.25,18.08
149.35,17.99
149.46,18.29
149.56,18.17
149.66,18.0
149.76,17.76
149.87,17.87
149.97,18.02
150.07,17.9
150.17,18.02
150.28,17.85
150.38,18.06
150.48,17.93
150.58,18.03
150.69,17.91
150.79,17.9
150.89,17.87
150.99,18.15
151.1,17.9
151.2,17.84
151.3,17.97
151.41,17.91
151.51,18.08
151.61,17.95
151.71,17.85
151.82,18.03
151.92,18.06
152.02,17.59
152.12,17.92
152.23,18.83
152.33,17.92
152.43,17.8
152.54,18.04
152.64,17.98
152.74,17.84
152.84,17.82
152.95,17.93
153.05,18.19
153.15,17.79
153.25,17.97
153.36,17.9
153.46,18.02
153.56,18.18
153.66,18.02
153.77,17.89
153.87,17.96
153.97,18.08
154.07,17.71
154.18,17.88
154.28,18.01
154.38,17.94
154.48,18.0
154.59,17.83
154.69,17.99
154.79,17.73
154.9,18.06
155.0,17.96
155.1,18.06
155.2,18.61
155.3,18.11
155.41,17.87
155.51,17.9
155.61,17.95
155.72,17.94
155.82,17.96
155.92,17.73
156.02,17.83
156.13,17.89
156.23,17.76
156.33,18.01
156.44,18.01
156.54,17.74
156.64,17.94
156.74,18.07
156.85,17.77
156.95,18.05
157.05,17.85
157.15,17.9
157.26,17.66
157.36,17.84
157.46,17.87
157.56,17.99
157.67,18.02
157.77,18.03
157.87,17.91
157.97,17.66
158.08,18.13
158.18,17.81
158.28,17.94
158.38,17.92
158.49,17.81
158.59,17.89
158.69,17.92
158.8,17.66
158.9,17.88
159.0,17.78
159.1,17.77
159.21,17.84
159.31,18.0
159.41,18.07
159.51,17.56
159.62,17.94
159.72,17.95
159.82,17.79
159.92,17.89
160.03,18.23
160.13,18.04
160.23,17.98
160.33,17.98
160.44,17.97
160.54,17.97
160.64,18.17
160.75,18.02
160.85,18.07
160.95,18.08
161.05,17.9
161.16,17.96
161.26,17.94
161.36,18.03
161.46,17.81
161.57,18.16
161.67,17.85
161.77,18.02
161.87,18.06
161.98,18.07
162.08,17.84
162.18,18.32
162.29,18.0
162.39,18.16
162.49,18.04
162.59,17.96
162.7,18.06
162.8,17.96
162.9,18.14
163.0,17.82
163.11,17.96
163.21,18.01
163.31,17.79
163.41,17.94
163.52,17.95
163.62,17.83
163.72,17.88
163.82,17.93
163.93,17.55
164.03,18.05
164.13,17.99
164.24,17.78
164.34,17.98
164.44,18.07
164.54,18.06
164.65,17.9
164.75,17.94
164.85,18.03
164.95,17.9
165.06,17.99
165.16,18.0
165.26,17.93
165.36,17.9
165.47,18.0
165.57,17.91
165.67,17.92
165.77,17.95
165.88,17.99
165.98,17.98
166.08,17.78
166.19,17.93
166.29,17.84
166.39,17.96
166.49,18.03
166.6,18.17
166.7,18.07
166.8,17.96
166.9,18.08
167.01,18.12
167.11,17.83
167.21,18.36
167.31,18.1
167.42,18.08
167.52,17.9
167.62,18.02
167.73,18.08
167.83,18.07
167.93,17.92
168.03,17.97
168.13,18.05
168.24,17.96
168.34,18.08
168.44,17.89
168.55,17.95
168.65,18.06
168.75,18.02
168.85,18.13
168.96,17.83
169.06,17.93
169.16,17.82
169.27,18.14
169.37,18.04
169.47,18.01
169.57,18.02
169.68,17.99
169.78,17.84
169.88,18.09
169.98,17.9
170.09,18.15
170.19,18.03
170.29,17.91
170.39,18.26
170.5,17.84
170.6,18.01
170.7,17.9
170.8,18.08
170.91,18.02
171.01,18.07
171.11,17.98
171.21,18.07
171.32,18.01
171.42,18.1
171.52,17.73
171.63,18.17
171.73,17.96
171.83,17.94
171.93,17.92
172.04,17.98
172.14,17.96
172.24,17.86
172.34,17.9
172.45,17.96
172.55,18.11
172.65,17.9
172.75,18.0
172.86,17.72
172.96,17.78
173.06,17.98
173.16,17.79
173.27,17.83
173.37,17.95
173.47,17.79
173.58,17.95
173.68,17.96
173.78,17.75
173.88,17.94
173.99,18.18
174.09,17.77
174.19,17.9
174.29,18.29
174.4,17.81
174.5,17.78
174.6,17.81
174.7,17.95
174.81,17.88
174.91,17.85
175.01,17.93
175.12,17.8
175.22,17.76
175.32,17.86
175.42,17.83
175.52,17.8
175.63,17.96
175.73,17.98
175.83,18.01
175.94,17.85
176.04,18.05
176.14,17.75
176.24,17.93
176.35,17.92
176.45,17.96
176.55,17.9
176.65,17.82
176.76,18.02
176.86,17.98
176.96,17.82
177.06,17.96
177.17,17.96
177.27,17.8
177.37,18.11
177.48,18.08
177.58,17.84
177.68,17.91
177.78,18.05
177.89,17.91
177.99,18.03
178.09,17.88
178.19,18.1
178.3,17.77
178.4,18.12
178.5,17.83
178.61,17.97
178.71,18.18
178.81,18.01
178.91,18.14
179.02,17.92
179.12,18.05
179.22,18.01
179.32,18.02
