time (s),temperature (C)
19.86,21.39
19.96,21.51
20.07,21.41
20.17,21.78
20.27,21.45
20.37,21.62
20.48,21.68
20.58,21.42
20.68,21.35
20.78,21.55
20.89,21.61
20.99,21.46
21.09,21.31
21.19,21.51
21.3,21.43
21.4,21.64
21.5,21.62
21.61,21.48
21.71,21.5
21.81,21.54
21.91,21.51
22.02,21.45
22.12,21.51
22.22,21.44
22.32,21.39
22.43,21.54
22.53,21.53
22.63,21.29
22.73,21.44
22.84,21.6
22.94,21.49
23.04,21.49
23.14,21.53
23.25,21.55
23.35,21.53
23.45,21.5
23.56,21.53
23.66,21.4
23.76,21.5
23.86,21.52
23.97,21.43
24.07,21.52
24.17,21.5
24.27,21.45
24.38,21.7
24.48,21.56
24.58,21.55
24.68,21.63
24.79,21.48
24.89,21.61
24.99,21.49
25.09,21.67
25.2,21.47
25.3,21.64
25.4,21.61
25.5,21.49
25.61,21.46
25.71,21.57
25.81,21.55
25.92,20.92
26.02,21.26
26.12,21.38
26.22,21.74
26.33,21.54
26.43,22.05
26.53,21.36
26.63,21.79
26.74,21.65
26.84,21.46
26.94,21.37
27.04,21.36
27.15,21.65
27.25,21.38
27.35,21.58
27.45,21.45
27.56,21.42
27.66,21.5
27.76,21.59
27.86,21.54
27.97,21.45
28.07,21.38
28.17,21.47
28.27,21.42
28.38,21.51
28.48,21.3
28.58,21.54
28.69,21.26
28.79,21.38
28.89,21.14
28.99,21.19
29.1,21.19
29.2,21.11
29.3,21.25
29.4,21.14
29.51,21.07
29.61,20.92
29.71,20.97
29.81,20.86
29.92,20.89
30.02,20.71
30.12,20.81
30.22,20.77
30.33,20.57
30.43,20.62
30.53,20.57
30.64,20.65
30.74,20.44
30.84,20.34
30.94,20.58
31.05,20.26
31.15,20.27
31.25,20.24
31.35,20.22
31.46,20.16
31.56,20.13
31.66,20.06
31.76,20.02
31.87,19.95
31.97,19.78
32.07,19.82
32.18,19.92
32.28,19.96
32.38,19.84
32.48,19.55
32.59,19.43
32.69,19.45
32.79,19.25
32.89,19.29
33.0,19.44
33.1,19.4
33.2,19.26
33.3,19.15
33.4,19.07
33.51,19.07
33.61,19.05
33.71,18.86
33.82,18.9
33.92,18.94
34.02,18.9
34.12,18.82
34.23,18.34
34.33,18.47
34.43,18.58
34.53,18.35
34.64,18.51
34.74,18.38
34.84,18.33
34.95,18.27
35.05,17.96
35.15,18.15
35.25,17.89
35.36,17.93
35.46,17.77
35.56,17.72
35.66,17.77
35.77,17.35
35.87,17.53
35.97,17.57
36.07,17.35
36.18,17.33
36.28,17.21
36.38,17.25
36.48,17.16
36.59,17.06
36.69,16.89
36.79,17.11
36.89,17.12
37.0,17.12
37.1,16.72
37.2,17.0
37.31,16.76
37.41,16.6
37.51,16.78
37.61,16.66
37.71,16.41
37.82,16.36
37.92,16.27
38.02,16.29
38.13,16.34
38.23,16.26
38.33,16.11
38.43,16.28
38.54,15.95
38.64,15.73
38.74,15.71
38.84,15.91
38.95,15.65
39.05,15.52
39.15,15.57
39.25,15.38
39.36,15.5
39.46,15.51
39.56,15.34
39.66,15.22
39.77,15.11
39.87,15.09
39.97,15.09
40.08,14.71
40.18,14.88
40.28,15.03
40.38,14.85
40.49,14.9
40.59,14.69
40.69,14.74
40.79,14.49
40.9,14.59
41.0,14.48
41.1,14.23
41.2,14.33
41.31,14.37
41.41,14.18
41.51,14.28
41.61,14.09
41.72,14.05
41.82,13.68
41.92,13.79
42.02,13.76
42.13,13.81
42.23,13.95
42.33,13.76
42.43,13.81
42.54,13.52
42.64,13.49
42.74,13.36
42.85,13.51
42.95,13.38
43.05,13.27
43.15,13.14
43.26,13.11
43.36,13.14
43.46,13.02
43.56,13.01
43.67,12.89
43.77,12.83
43.87,12.83
43.97,12.88
44.08,12.79
44.18,12.86
44.28,12.52
44.38,12.48
44.49,12.5
44.59,12.42
44.69,12.35
44.79,12.36
44.9,12.1
45.0,12.22
45.1,12.13
45.21,12.14
45.31,12.09
45.41,11.92
45.51,12.03
45.62,11.95
45.72,12.09
45.82,11.91
45.92,11.88
46.03,11.76
46.13,11.6
46.23,11.81
46.33,11.64
46.44,11.54
46.54,11.63
46.64,11.39
46.74,11.5
46.85,11.52
46.95,11.38
47.05,11.47
47.15,11.25
47.26,11.34
47.36,11.35
47.46,11.29
47.56,11.36
47.67,11.32
47.77,11.27
47.87,11.17
47.98,11.24
48.08,11.5
48.18,11.28
48.28,11.09
48.39,11.16
48.49,11.08
48.59,11.16
48.7,11.37
48.8,11.04
48.9,11.19
49.0,11.13
49.11,11.11
49.21,11.08
49.31,11.08
49.41,11.22
49.52,11.11
49.62,10.93
49.72,11.34
49.82,11.06
49.93,11.32
50.03,10.83
50.13,11.0
50.23,11.22
50.34,11.18
50.44,11.15
50.54,11.07
50.64,11.08
50.75,11.28
50.85,11.23
50.95,11.12
51.06,11.26
51.16,11.3
51.26,11.32
51.36,11.33
51.47,11.16
51.57,11.16
51.67,11.24
51.77,11.48
51.88,11.31
51.98,11.06
52.08,11.53
52.18,11.35
52.29,11.24
52.39,11.34
52.49,11.55
52.59,11.65
52.7,11.39
52.8,11.57
52.9,11.59
53.01,11.5
53.11,11.64
53.21,11.56
53.31,11.72
53.42,11.77
53.52,11.85
53.62,11.87
53.72,11.83
53.83,11.87
53.93,11.86
54.03,11.73
54.13,12.19
54.24,11.95
54.34,11.99
54.44,11.89
54.54,12.07
54.65,11.96
54.75,12.09
54.85,11.97
54.96,12.25
55.06,12.17
55.16,12.41
55.26,12.2
55.37,12.15
55.47,12.16
55.57,12.4
55.67,12.24
55.78,12.34
55.88,12.36
55.98,12.18
56.08,12.28
56.19,12.58
56.29,12.37
56.39,12.43
56.5,12.42
56.6,12.33
56.7,12.4
56.8,12.5
56.9,12.21
57.01,12.35
57.11,12.39
57.21,12.55
57.31,12.7
57.42,12.45
57.52,12.25
57.62,12.43
57.72,12.37
57.83,12.36
57.93,12.43
58.03,12.48
58.14,12.48
58.24,12.36
58.34,12.42
58.44,12.43
58.55,12.45
58.65,12.44
58.75,12.34
58.86,12.81
58.96,12.33
59.06,12.34
59.16,12.58
59.27,12.43
59.37,12.34
59.47,12.42
59.57,12.26
59.68,12.22
59.78,12.37
59.88,12.36
59.98,12.21
60.09,12.07
60.19,12.11
60.29,12.32
60.39,12.11
60.5,12.32
60.6,12.01
60.7,12.11
60.81,12.05
60.91,12.15
61.01,12.01
61.11,12.17
61.22,12.06
61.32,12.01
61.42,12.04
61.52,12.07
61.63,12.24
61.73,12.08
61.83,11.94
61.93,12.09
62.04,12.07
62.14,11.9
62.24,11.93
62.34,12.44
62.45,11.94
62.55,11.94
62.65,11.94
62.75,11.83
62.86,12.04
62.96,11.95
63.06,11.77
63.17,12.04
63.27,12.06
63.37,11.73
63.47,11.92
63.58,12.02
63.68,11.8
63.78,12.09
63.88,11.83
63.99,11.88
64.09,12.03
64.19,11.73
64.29,11.83
64.4,11.74
64.5,11.85
64.6,11.66
64.7,11.9
64.81,11.92
64.91,11.85
65.01,11.8
65.11,11.59
65.22,11.77
65.32,11.87
65.42,11.78
65.52,11.63
65.63,11.81
65.73,11.76
65.83,11.73
65.94,11.85
66.04,11.77
66.14,11.78
66.24,11.75
66.35,11.89
66.45,11.91
66.55,11.96
66.65,11.86
66.76,11.77
66.86,11.92
66.96,11.95
67.06,11.87
67.17,12.06
67.27,11.95
67.37,11.83
67.47,12.09
67.58,11.85
67.68,12.29
67.78,11.99
67.89,12.14
67.99,12.17
68.09,12.36
68.19,12.07
68.3,12.11
68.4,12.06
68.5,12.0
68.6,13.15
68.71,12.06
68.81,12.18
68.91,12.01
69.01,12.12
69.12,12.05
69.22,12.22
69.32,12.07
69.43,12.13
69.53,12.33
69.63,12.5
69.73,12.14
69.84,12.22
69.94,12.14
70.04,12.33
70.14,12.23
70.25,12.25
70.35,11.99
70.45,12.12
70.55,12.37
70.66,12.21
70.76,12.35
70.86,12.07
70.96,12.15
71.07,12.21
71.17,12.12
71.27,12.19
71.37,12.02
71.48,12.26
71.58,12.22
71.68,12.09
71.79,12.12
71.89,12.21
71.99,11.99
72.09,12.09
72.2,12.0
72.3,12.11
72.4,12.04
72.5,12.13
72.61,11.96
72.71,12.11
72.81,11.99
72.91,12.09
73.02,12.03
73.12,12.1
73.22,12.04
73.32,12.14
73.43,12.13
73.53,12.08
73.63,12.15
73.74,12.06
73.84,11.98
73.94,11.95
74.04,12.08
74.15,11.92
74.25,12.08
74.35,11.75
74.45,11.96
74.56,11.99
74.66,11.96
74.76,11.78
74.86,11.83
74.97,11.77
75.07,11.95
75.17,12.09
75.27,12.0
75.38,12.02
75.48,11.87
75.58,11.7
75.68,11.77
75.79,11.91
75.89,12.02
75.99,11.84
76.1,11.9
76.2,11.85
76.3,11.82
76.4,12.05
76.51,11.82
76.61,11.85
76.71,11.9
76.81,11.95
76.92,11.93
77.02,11.99
77.12,11.99
77.22,12.0
77.33,11.91
77.43,12.07
77.53,11.98
77.64,11.92
77.74,11.97
77.84,12.02
77.94,11.78
78.05,11.84
78.15,12.01
78.25,12.07
78.35,11.99
78.46,12.0
78.56,11.91
78.66,12.04
78.76,12.0
78.87,12.14
78.97,12.2
79.07,12.07
79.18,12.21
79.28,11.85
79.38,11.88
79.48,12.21
79.59,12.19
79.69,12.23
79.79,12.21
79.89,11.97
80.0,12.24
80.1,12.41
80.2,12.05
80.3,12.1
80.41,12.07
80.51,11.97
80.61,11.92
80.71,12.33
80.82,12.0
80.92,12.13
81.02,12.25
81.12,12.09
81.23,11.96
81.33,12.08
81.43,11.94
81.54,12.1
81.64,12.23
81.74,11.96
81.84,12.08
81.95,11.99
82.05,11.98
82.15,12.05
82.25,11.79
82.36,11.92
82.46,11.93
82.56,12.18
82.66,11.99
82.77,11.92
82.87,12.96
82.97,12.03
83.07,12.12
83.18,11.69
83.28,12.03
83.38,12.09
83.48,12.16
83.59,12.1
83.69,12.21
83.79,12.05
83.9,12.1
84.0,11.89
84.1,11.92
84.2,11.99
84.31,12.04
84.41,11.97
84.51,11.91
84.61,11.99
84.72,11.76
84.82,12.11
84.92,12.0
85.02,11.9
85.13,11.82
85.23,11.99
85.33,12.03
85.44,12.19
85.54,11.99
85.64,11.96
85.74,11.91
85.85,12.9
85.95,11.76
86.05,11.95
86.15,11.7
86.26,11.85
86.36,12.1
86.46,11.96
86.56,11.97
86.67,11.95
86.77,11.9
86.87,12.11
86.97,12.02
87.08,11.88
87.18,11.88
87.28,11.98
87.39,11.93
87.49,12.01
87.59,11.99
87.69,11.8
87.8,11.92
87.9,11.93
88.0,11.97
88.1,12.07
88.21,11.84
88.31,11.99
88.41,12.24
88.51,11.9
88.62,12.09
88.72,12.1
88.82,11.85
88.93,11.87
89.03,12.07
89.13,11.99
89.23,13.17
89.33,11.68
89.44,12.13
89.54,12.02
89.64,12.07
89.75,12.0
89.85,12.14
89.95,11.99
90.05,11.98
90.16,12.07
90.26,12.09
90.36,12.25
90.46,11.77
90.57,12.15
90.67,12.2
90.77,12.08
90.87,12.07
90.98,12.18
91.08,12.08
91.18,12.06
91.29,13.18
91.39,12.01
91.49,12.15
91.59,12.15
91.7,12.08
91.8,12.04
91.9,12.26
92.0,12.01
92.11,11.96
92.21,11.93
92.31,12.05
92.41,12.01
92.52,12.32
92.62,12.06
92.72,11.87
92.82,11.98
92.93,12.14
93.03,11.86
93.13,11.79
93.24,11.88
93.34,12.01
93.44,11.9
93.54,11.92
93.65,11.9
93.75,11.99
93.85,11.92
93.95,11.67
94.06,12.09
94.16,11.95
94.26,11.94
94.36,11.84
94.47,11.77
94.57,11.7
94.67,11.72
94.77,11.92
94.88,11.79
94.98,11.92
95.08,11.84
95.18,11.77
95.29,11.94
95.39,11.8
95.49,11.92
95.6,11.89
95.7,12.02
95.8,11.72
95.9,11.92
96.01,12.03
96.11,11.83
96.21,11.87
96.31,11.77
96.42,12.11
96.52,11.94
96.62,12.34
96.72,11.85
96.83,12.07
96.93,12.15
97.03,12.07
97.13,12.13
97.24,12.06
97.34,12.07
97.44,11.88
97.55,12.03
97.65,11.95
97.75,11.86
97.85,12.07
97.96,11.97
98.06,12.03
98.16,11.97
98.26,11.88
98.37,11.7
98.47,11.95
98.57,12.11
98.68,12.11
98.78,11.82
98.88,12.08
98.98,12.09
99.09,12.14
99.19,11.94
99.29,12.02
99.39,11.98
99.5,12.1
99.6,12.24
99.7,11.88
99.8,12.14
99.91,11.99
100.01,12.07
100.11,12.02
100.21,13.13
100.32,11.9
100.42,11.95
100.52,12.11
100.62,12.07
100.73,12.04
100.83,11.98
100.93,12.19
101.04,12.06
101.14,12.08
101.24,12.11
101.34,12.1
101.45,11.98
101.55,11.87
101.65,12.07
101.75,11.99
101.86,11.95
101.96,12.07
102.06,11.91
102.16,12.05
102.27,11.98
102.37,12.16
102.47,11.91
102.58,12.05
102.68,12.07
102.78,11.88
102.88,12.14
102.99,11.97
103.09,12.09
103.19,11.94
103.29,12.18
103.4,12.07
103.5,12.01
103.6,11.84
103.7,11.97
103.81,12.21
103.91,11.9
104.01,12.03
104.12,11.98
104.22,13.14
104.32,11.82
104.42,12.08
104.53,11.94
104.63,11.86
104.73,12.02
104.83,11.97
104.94,12.06
105.04,11.8
105.14,11.89
105.25,12.09
105.35,11.87
105.45,11.85
105.55,11.85
105.66,11.75
105.76,11.98
105.86,12.04
105.96,11.92
106.07,11.8
106.17,11.97
106.27,11.95
106.37,11.88
106.48,11.93
106.58,11.85
106.68,11.8
106.79,11.91
106.89,11.77
106.99,11.81
107.09,12.04
107.2,11.99
107.3,11.99
107.4,11.98
107.5,11.92
107.61,12.13
107.71,12.13
107.81,11.93
107.91,12.0
108.02,12.01
108.12,12.01
108.22,11.77
108.32,12.15
108.43,11.93
108.53,11.96
108.63,12.99
108.74,11.83
108.84,12.16
108.94,12.12
109.04,11.99
109.15,12.01
109.25,12.03
109.35,12.03
109.45,11.92
109.56,11.99
109.66,11.89
109.76,11.96
109.86,12.06
109.97,12.04
110.07,12.0
110.17,11.99
110.28,12.05
110.38,12.35
110.48,11.94
110.58,11.97
110.69,12.07
110.79,11.75
110.89,11.92
111.0,11.76
111.1,11.77
111.2,12.07
111.3,11.91
111.41,12.12
111.51,11.9
111.61,11.98
111.71,11.94
111.82,11.75
111.92,11.93
112.02,11.94
112.12,12.02
112.23,12.07
112.33,11.92
112.43,12.07
112.54,12.01
112.64,11.99
112.74,11.79
112.84,12.14
112.95,11.9
113.05,11.87
113.15,12.93
113.25,12.08
113.36,11.88
113.46,12.08
113.56,12.19
113.66,11.9
113.77,12.08
113.87,11.8
113.97,12.05
114.07,11.72
114.18,11.95
114.28,11.76
114.38,11.99
114.49,12.21
114.59,11.79
114.69,12.01
114.79,12.0
114.9,11.75
115.0,12.12
115.1,12.01
115.2,12.22
115.31,11.99
115.41,12.03
115.51,13.12
115.61,11.96
115.72,11.91
115.82,12.07
115.92,11.92
116.03,12.08
116.13,11.92
116.23,12.02
116.33,11.99
116.44,11.92
116.54,12.02
116.64,12.04
116.75,11.94
116.85,12.25
116.95,12.07
117.05,11.99
117.15,11.89
117.26,11.99
117.36,11.95
117.46,11.97
117.57,11.77
117.67,12.34
117.77,11.9
117.87,12.09
117.98,11.77
118.08,12.14
118.18,11.82
118.29,11.86
118.39,11.92
118.49,12.21
118.59,11.85
118.69,12.18
118.8,12.0
118.9,12.1
119.0,11.95
119.11,12.0
119.21,12.07
119.31,12.01
119.41,12.22
119.52,11.81
119.62,11.99
119.72,12.03
119.82,12.1
119.93,12.11
120.03,11.96
120.13,12.12
120.24,12.11
120.34,11.77
120.44,12.09
120.54,12.04
120.65,11.82
120.75,12.11
120.85,11.91
120.95,11.9
121.06,12.09
121.16,11.97
121.26,12.04
121.36,11.86
121.47,11.85
121.57,12.01
121.67,11.8
121.78,11.94
121.88,11.99
121.98,12.08
122.08,11.92
122.19,11.96
122.29,12.06
122.39,11.92
122.49,11.82
122.6,12.17
122.7,11.76
122.8,12.07
122.9,11.81
123.01,11.92
123.11,12.01
123.21,11.92
123.32,12.29
123.42,11.82
123.52,12.14
123.62,11.92
123.73,11.93
123.83,11.78
123.93,11.95
124.04,11.95
124.14,12.06
124.24,11.83
124.34,11.85
124.44,11.93
124.55,11.94
124.65,11.86
124.75,12.36
124.86,11.99
124.96,12.28
125.06,11.88
125.16,12.07
125.27,11.84
125.37,11.96
125.47,12.07
125.57,12.05
125.68,12.05
125.78,12.01
125.88,11.84
125.98,12.04
126.09,12.02
126.19,12.07
126.29,11.96
126.4,12.1
126.5,12.19
126.6,12.01
126.7,12.17
126.81,11.99
126.91,11.94
127.01,12.03
127.11,12.0
127.22,11.92
127.32,12.03
127.42,12.14
127.53,11.99
127.63,12.0
127.73,12.16
127.83,11.96
127.94,12.08
128.04,12.0
128.14,12.11
128.24,12.28
128.35,11.93
128.45,11.98
128.55,12.08
128.66,11.95
128.76,12.04
128.86,11.96
128.96,11.92
129.07,12.19
129.17,12.22
129.27,11.87
129.37,11.82
129.48,12.22
129.58,12.02
129.68,13.33
129.78,11.93
129.89,12.09
129.99,11.76
130.09,12.09
130.2,11.84
130.3,12.07
130.4,11.86
130.5,12.01
130.61,11.99
130.71,11.85
130.81,12.23
130.91,11.89
131.02,11.96
131.12,12.1
131.22,11.88
131.32,11.85
131.43,12.09
131.53,11.85
131.63,11.95
131.74,11.99
131.84,11.93
131.94,11.92
132.04,11.71
132.15,11.91
132.25,12.03
132.35,12.19
132.45,11.85
132.56,11.76
132.66,12.04
132.76,12.12
132.87,12.02
132.97,11.86
133.07,11.74
133.17,11.97
133.28,11.66
133.38,11.89
133.48,11.8
133.58,11.85
133.69,12.01
133.79,12.01
133.89,12.05
133.99,11.7
134.1,11.66
134.2,11.95
134.3,12.07
134.41,11.87
134.51,11.93
134.61,12.07
134.71,11.83
134.82,11.95
134.92,11.83
135.02,11.99
135.12,11.89
135.23,11.85
135.33,11.91
135.43,11.97
135.53,12.02
135.64,11.89
135.74,11.85
135.84,12.05
135.95,11.85
136.05,11.91
136.15,12.03
136.25,12.11
136.36,11.85
136.46,11.99
136.56,11.92
136.66,12.07
136.77,12.04
136.87,12.09
136.97,11.79
137.07,11.93
137.18,12.17
137.28,11.99
137.38,12.02
137.49,12.03
137.59,11.92
137.69,12.03
137.79,12.03
137.9,12.09
138.0,12.11
138.1,12.07
138.2,12.0
138.31,11.95
138.41,12.04
138.51,12.12
138.61,12.17
138.72,11.77
138.82,12.15
138.92,11.98
139.03,12.01
139.13,12.06
139.23,11.86
139.33,12.05
139.44,12.22
139.54,11.92
139.64,12.09
139.74,12.07
139.85,11.91
139.95,12.06
140.05,12.04
140.15,12.05
140.26,11.76
140.36,11.91
140.46,11.94
140.57,11.85
140.67,12.02
140.77,12.0
140.87,12.07
140.98,11.99
141.08,12.1
141.18,12.32
141.28,12.11
141.39,11.85
141.49,12.1
141.59,11.92
141.7,12.03
141.8,11.95
141.9,12.24
142.0,11.95
142.11,11.92
142.21,11.85
142.31,11.98
142.41,12.07
142.52,11.89
142.62,12.08
142.72,11.88
142.82,11.94
142.93,11.9
143.03,11.97
143.13,12.05
143.24,11.97
143.34,12.1
143.44,11.95
143.54,11.89
143.65,11.92
143.75,12.05
143.85,11.93
143.95,11.99
144.06,11.98
144.16,11.8
144.26,11.83
144.37,11.85
144.47,11.93
144.57,11.99
144.67,11.98
144.78,12.01
144.88,12.01
144.98,11.98
145.08,12.31
145.19,11.94
145.29,12.14
145.39,12.1
145.5,12.0
145.6,12.12
145.7,12.0
145.8,12.36
145.91,12.03
146.01,12.1
146.11,12.12
146.21,12.07
146.32,11.97
146.42,12.1
146.52,12.15
146.62,12.07
146.73,12.02
146.83,11.98
146.93,12.14
147.04,12.04
147.14,11.96
147.24,12.01
147.34,12.07
147.45,11.97
147.55,11.95
147.65,12.05
147.75,12.35
147.86,11.98
147.96,11.77
148.06,11.92
148.16,11.9
148.27,12.12
148.37,11.97
148.47,12.05
148.58,11.84
148.68,11.97
148.78,11.91
148.88,11.85
148.99,12.08
149.09,11.87
149.19,11.99
149.29,11.9
149.4,12.0
149.5,11.86
149.6,11.9
149.7,11.83
149.81,11.99
149.91,11.99
150.01,11.98
150.12,11.95
150.22,12.03
150.32,11.87
150.42,12.07
150.52,12.07
150.63,12.07
150.73,11.98
150.83,12.13
150.94,11.91
151.04,12.04
151.14,12.12
151.24,11.93
151.35,11.9
151.45,11.96
151.55,12.46
151.66,12.14
151.76,11.98
151.86,12.0
151.96,12.14
152.07,12.12
152.17,12.06
152.27,12.02
152.37,12.09
152.48,12.29
152.58,11.87
152.68,12.12
152.78,12.02
152.89,12.21
152.99,12.12
153.09,12.05
153.2,12.1
153.3,12.22
153.4,12.07
153.5,11.85
153.61,12.22
153.71,12.21
153.81,12.18
153.91,12.21
154.02,12.04
154.12,11.99
154.22,12.14
154.32,11.98
154.43,12.09
154.53,11.92
154.63,11.92
154.74,11.83
154.84,11.98
154.94,12.05
155.04,11.91
155.15,11.71
155.25,11.92
155.35,12.0
155.45,11.88
155.56,11.74
155.66,12.08
155.76,11.76
155.87,12.01
155.97,11.92
156.07,11.96
156.17,11.99
156.27,11.93
156.38,11.97
156.48,11.97
156.58,11.94
156.69,12.0
156.79,11.91
156.89,12.02
156.99,11.92
157.1,11.92
157.2,11.91
157.3,11.86
157.41,12.29
157.51,11.76
157.61,12.04
157.71,11.85
157.82,12.04
157.92,11.67
158.02,11.97
158.12,12.03
158.23,12.14
158.33,12.2
158.43,11.93
158.53,12.09
158.64,11.79
158.74,12.01
158.84,11.99
158.95,12.03
159.05,11.84
159.15,11.97
159.25,11.92
159.36,12.04
159.46,11.85
159.56,11.99
159.66,11.89
159.77,11.77
159.87,11.93
159.97,11.95
160.07,11.8
160.18,11.99
160.28,11.82
160.38,11.69
160.49,11.68
160.59,12.04
160.69,11.77
160.79,12.15
160.9,11.98
161.0,12.14
161.1,12.33
161.2,11.92
161.31,11.97
161.41,11.85
161.51,11.96
161.61,12.12
161.72,11.88
161.82,12.1
161.92,11.99
162.02,12.15
162.13,12.04
162.23,12.03
162.33,11.88
162.44,12.02
162.54,11.98
162.64,12.02
162.74,12.04
162.85,12.01
162.95,12.04
163.05,12.07
163.15,12.05
163.26,11.9
163.36,12.27
163.46,12.02
163.57,12.08
163.67,12.14
163.77,12.05
163.87,11.99
163.98,12.09
164.08,12.14
164.18,12.19
164.28,11.94
164.39,11.85
164.49,12.15
164.59,11.97
164.7,12.16
164.8,11.91
164.9,11.82
165.0,12.1
165.11,11.93
165.21,12.09
165.31,12.08
165.41,11.91
165.52,11.96
165.62,11.96
165.72,11.95
165.82,12.08
165.93,11.91
166.03,11.92
166.13,12.14
166.24,12.12
166.34,11.95
166.44,11.95
166.54,11.85
166.65,12.06
166.75,12.22
166.85,11.8
166.95,11.96
167.06,11.67
167.16,11.94
167.26,12.07
167.36,11.92
167.47,11.97
167.57,12.14
167.67,11.83
167.77,11.88
167.88,11.83
167.98,11.88
168.08,11.88
168.19,11.78
168.29,11.86
168.39,12.06
168.49,11.83
168.6,11.84
168.7,11.85
168.8,11.91
168.9,11.88
169.01,11.9
169.11,12.13
169.21,11.98
169.32,11.99
169.42,11.92
169.52,11.91
169.62,11.76
169.73,11.84
169.83,11.99
169.93,11.89
170.03,11.99
170.14,11.99
170.24,11.85
170.34,11.82
170.44,12.18
170.55,12.23
170.65,11.99
170.75,12.07
170.86,12.08
170.96,12.08
171.06,12.18
171.16,12.18
171.27,12.11
171.37,12.22
171.47,12.14
171.57,12.12
171.68,12.19
171.78,12.32
171.88,12.21
171.98,12.12
172.09,12.2
172.19,12.26
172.29,12.07
172.4,12.09
172.5,12.22
172.6,12.22
172.7,12.09
172.81,12.04
172.91,12.23
173.01,12.01
173.11,12.05
173.22,12.13
173.32,12.13
173.42,12.03
173.52,12.1
173.63,12.17
173.73,12.28
173.83,11.92
173.94,11.99
174.04,11.97
174.14,12.02
174.24,12.38
174.35,12.04
174.45,12.15
174.55,11.92
174.65,12.07
174.76,11.9
174.86,11.9
174.96,12.01
175.07,11.86
175.17,12.19
175.27,11.94
175.37,12.09
175.48,12.12
175.58,11.92
175.68,11.85
175.78,11.94
175.89,11.87
175.99,12.0
176.09,12.03
176.19,12.22
176.3,11.72
176.4,11.99
176.5,11.96
176.61,11.82
176.71,11.96
176.81,11.91
176.91,11.86
177.02,12.03
177.12,11.71
177.22,11.79
177.32,11.89
177.43,11.87
177.53,11.93
177.63,11.89
177.73,12.25
177.84,11.73
177.94,11.95
178.04,11.84
178.15,12.03
178.25,11.85
178.35,11.84
178.45,11.77
178.55,12.02
178.66,11.78
178.76,11.8
178.86,11.92
178.97,11.7
179.07,11.87
179.17,11.92
179.27,11.85
179.38,11.89
